recording,monkey,analysis,embedding_fold,raw_trial_index,nfev,cost,mse,action
monkeyM_session-o080711002-7_lfp-6,M,short,1,60,1200,99.42470591338343,0.6104191922721696,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,short,1,101,1200,56.65814855006689,0.19789152644280927,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,short,1,87,1200,57.37678269916843,0.26619432722224345,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,short,2,57,1200,60.70856467109902,0.177619604562527,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,short,2,60,1200,99.42470591338343,0.6104191922721696,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,short,2,101,1200,56.65814855006689,0.19789152644280927,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,short,2,87,1200,57.37678269916843,0.26619432722224345,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,short,3,57,1200,60.70856467109902,0.177619604562527,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,short,3,60,1200,99.42470591338343,0.6104191922721696,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,short,3,101,1200,56.65814855006689,0.19789152644280927,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,short,3,87,1200,57.37678269916843,0.26619432722224345,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,short,4,57,1200,60.70856467109902,0.177619604562527,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,short,4,60,1200,99.42470591338343,0.6104191922721696,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,short,4,101,1200,56.65814855006689,0.19789152644280927,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,short,4,87,1200,57.37678269916843,0.26619432722224345,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,matched_short,0,57,1200,60.70856467109902,0.177619604562527,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,matched_short,0,60,1200,99.42470591338343,0.6104191922721696,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,matched_short,0,101,1200,56.65814855006689,0.19789152644280927,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,matched_short,0,87,1200,57.37678269916843,0.26619432722224345,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,matched_short,1,57,1200,60.70856467109902,0.177619604562527,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,matched_short,1,60,1200,99.42470591338343,0.6104191922721696,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,matched_short,1,101,1200,56.65814855006689,0.19789152644280927,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,matched_short,1,87,1200,57.37678269916843,0.26619432722224345,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,matched_short,2,57,1200,60.70856467109902,0.177619604562527,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,matched_short,2,60,1200,99.42470591338343,0.6104191922721696,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,matched_short,2,101,1200,56.65814855006689,0.19789152644280927,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,matched_short,2,87,1200,57.37678269916843,0.26619432722224345,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,matched_short,3,57,1200,60.70856467109902,0.177619604562527,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,matched_short,3,60,1200,99.42470591338343,0.6104191922721696,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,matched_short,3,101,1200,56.65814855006689,0.19789152644280927,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,matched_short,3,87,1200,57.37678269916843,0.26619432722224345,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,matched_short,4,57,1200,60.70856467109902,0.177619604562527,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,matched_short,4,60,1200,99.42470591338343,0.6104191922721696,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,matched_short,4,101,1200,56.65814855006689,0.19789152644280927,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,matched_short,4,87,1200,57.37678269916843,0.26619432722224345,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,matched_long,2,142,1200,69.5976842920989,0.22945853138758612,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,matched_long,2,221,1200,69.17233591681324,0.23815637690495578,training_median_imputation
monkeyM_session-o080711002-7_lfp-6,M,matched_long,2,228,1200,40.20326994984212,0.13030780174282353,training_median_imputation
monkeyM_session-o080711002-7_lfp-8,M,short,0,101,1200,75.7273399068798,0.24561223881446936,training_median_imputation
monkeyM_session-o080711002-7_lfp-8,M,short,1,8,1200,57.31849065825837,0.2936781905606732,training_median_imputation
monkeyM_session-o080711002-7_lfp-8,M,short,4,86,1200,57.655181700755826,0.1542846073300159,training_median_imputation
monkeyM_session-o080711002-7_lfp-8,M,matched_short,0,8,1200,56.71859198647718,0.2873878621439244,training_median_imputation
monkeyM_session-o080711002-7_lfp-8,M,matched_short,3,81,1200,95.22982921627916,0.40637374141178356,training_median_imputation
monkeyM_session-o080711002-7_lfp-8,M,matched_short,3,86,1200,58.74455730722441,0.16373997611404215,training_median_imputation
monkeyM_session-o080711002-7_lfp-8,M,matched_short,4,39,1200,51.68935866612053,0.18255853538093536,training_median_imputation
monkeyM_session-o080711002-7_lfp-8,M,matched_short,4,96,1200,65.02413413089704,0.20856475785127004,training_median_imputation
monkeyM_session-o080711002-7_lfp-8,M,matched_long,0,169,1200,73.73727917976066,0.2410001962125274,training_median_imputation
monkeyM_session-o080711002-7_lfp-8,M,matched_long,1,166,1200,72.74961942701314,0.3816627346925958,training_median_imputation
monkeyM_session-o080711002-7_lfp-8,M,matched_long,2,163,1200,63.46727272225871,0.22878994281889228,training_median_imputation
monkeyM_session-o080711002-7_lfp-8,M,matched_long,3,127,1200,77.38768428171636,0.3684755164444995,training_median_imputation
monkeyM_session-o080711002-7_lfp-8,M,matched_long,4,146,1200,56.4420749852473,0.22104974253937068,training_median_imputation
monkeyM_session-o080711002-7_lfp-8,M,matched_long,4,165,1200,83.44783351994707,0.36122246148148196,training_median_imputation
monkeyM_session-o080711002-7_lfp-8,M,matched_long,4,201,1200,68.52154396245463,0.2725335360263054,training_median_imputation
monkeyM_session-o080718005-9_lfp-5,M,short,0,4,1200,53.16876100988891,0.1573691091824955,training_median_imputation
monkeyM_session-o080718005-9_lfp-5,M,short,2,33,1200,20.31842658050212,0.08190289158989807,training_median_imputation
monkeyM_session-o080718005-9_lfp-5,M,short,3,2,1200,36.75750132673099,0.12956858285953757,training_median_imputation
monkeyM_session-o080718005-9_lfp-5,M,matched_short,0,4,1200,53.16876100988891,0.1573691091824955,training_median_imputation
monkeyM_session-o080718005-9_lfp-5,M,matched_short,2,33,1200,20.31842658050212,0.08190289158989807,training_median_imputation
monkeyM_session-o080718005-9_lfp-5,M,matched_short,3,2,1200,36.75750132673099,0.12956858285953757,training_median_imputation
monkeyM_session-o080718005-9_lfp-5,M,matched_long,1,137,1200,48.667935350829296,0.15888603428981374,training_median_imputation
monkeyM_session-o080718005-9_lfp-8,M,short,0,91,1200,77.77437367660755,0.3030378896989937,training_median_imputation
monkeyM_session-o080718005-9_lfp-8,M,short,1,68,1200,38.307143978671725,0.12685033821685895,training_median_imputation
monkeyM_session-o080718005-9_lfp-8,M,short,2,88,1200,71.68906943560063,0.24869464697120597,training_median_imputation
monkeyM_session-o080718005-9_lfp-8,M,matched_short,0,91,1200,77.77437367660755,0.3030378896989937,training_median_imputation
monkeyM_session-o080718005-9_lfp-8,M,matched_short,1,68,1200,38.307143978671725,0.12685033821685895,training_median_imputation
monkeyM_session-o080718005-9_lfp-8,M,matched_short,2,88,1200,71.68906943560063,0.24869464697120597,training_median_imputation
monkeyM_session-o080718005-9_lfp-8,M,matched_long,2,162,1200,55.843378051569815,0.19049351763361203,training_median_imputation
monkeyM_session-o080722004-9_lfp-5,M,short,2,17,1200,64.12984078592885,0.22813246019151204,training_median_imputation
monkeyM_session-o080722004-9_lfp-5,M,matched_short,2,17,1200,64.12984078592885,0.22813246019151204,training_median_imputation
monkeyM_session-o080722004-9_lfp-5,M,matched_long,0,114,1200,75.51787906916218,0.29454662203021437,training_median_imputation
monkeyM_session-o080722004-9_lfp-5,M,matched_long,1,115,1200,62.69158471843695,0.2678852963881944,training_median_imputation
monkeyM_session-o080722004-9_lfp-5,M,matched_long,1,129,1200,69.04545655320064,0.2544843619827298,training_median_imputation
monkeyM_session-o080722004-9_lfp-5,M,matched_long,3,165,1200,92.94525285856488,0.318016243402292,training_median_imputation
monkeyM_session-o080723006-11_lfp-5,M,short,0,93,1200,43.965892379493205,0.16842960563297973,training_median_imputation
monkeyM_session-o080723006-11_lfp-5,M,short,2,93,1200,44.405411157854985,0.17193988838753455,training_median_imputation
monkeyM_session-o080723006-11_lfp-5,M,short,2,101,1200,56.52229024791523,0.2742579265135734,training_median_imputation
monkeyM_session-o080723006-11_lfp-5,M,short,3,93,1200,44.45342071403343,0.1715545760529337,training_median_imputation
monkeyM_session-o080723006-11_lfp-5,M,short,3,124,1200,62.041397121473544,0.22003481337257416,training_median_imputation
monkeyM_session-o080723006-11_lfp-5,M,short,3,136,1200,57.068468934356666,0.20039660359254605,training_median_imputation
monkeyM_session-o080723006-11_lfp-5,M,short,4,101,1200,56.586063409795784,0.27340514399590354,training_median_imputation
monkeyM_session-o080723006-11_lfp-5,M,short,4,136,1200,57.07474349131647,0.20150713880298332,training_median_imputation
monkeyM_session-o080723006-11_lfp-5,M,matched_short,0,93,1200,43.965892379493205,0.16842960563297973,training_median_imputation
monkeyM_session-o080723006-11_lfp-5,M,matched_short,2,93,1200,44.405411157854985,0.17193988838753455,training_median_imputation
monkeyM_session-o080723006-11_lfp-5,M,matched_short,2,101,1200,56.52229024791523,0.2742579265135734,training_median_imputation
monkeyM_session-o080723006-11_lfp-5,M,matched_short,3,93,1200,44.45342071403343,0.1715545760529337,training_median_imputation
monkeyM_session-o080723006-11_lfp-5,M,matched_short,3,124,1200,62.041397121473544,0.22003481337257416,training_median_imputation
monkeyM_session-o080723006-11_lfp-5,M,matched_short,3,136,1200,57.068468934356666,0.20039660359254605,training_median_imputation
monkeyM_session-o080723006-11_lfp-5,M,matched_short,4,101,1200,56.586063409795784,0.27340514399590354,training_median_imputation
monkeyM_session-o080723006-11_lfp-5,M,matched_short,4,136,1200,57.07474349131647,0.20150713880298332,training_median_imputation
monkeyM_session-o080723006-11_lfp-5,M,matched_long,0,223,1200,46.49503057127447,0.1372715197924879,training_median_imputation
monkeyM_session-o080723006-11_lfp-5,M,matched_long,0,263,1200,72.5703851429519,0.25839259028848055,training_median_imputation
monkeyM_session-o080723006-11_lfp-5,M,matched_long,2,223,1200,46.50073162613276,0.1370145811353227,training_median_imputation
monkeyM_session-o080723006-11_lfp-7,M,short,0,49,1200,123.38160067309956,0.7724924252909858,training_median_imputation
monkeyM_session-o080723006-11_lfp-7,M,short,2,126,1200,85.89023814286458,0.4040214459770532,training_median_imputation
monkeyM_session-o080723006-11_lfp-7,M,short,3,59,1200,60.96716326689558,0.30929126737267504,training_median_imputation
monkeyM_session-o080723006-11_lfp-7,M,matched_short,0,49,1200,123.38160067309956,0.7724924252909858,training_median_imputation
monkeyM_session-o080723006-11_lfp-7,M,matched_short,2,126,1200,85.89023814286458,0.4040214459770532,training_median_imputation
monkeyM_session-o080723006-11_lfp-7,M,matched_short,3,59,1200,60.96716326689558,0.30929126737267504,training_median_imputation
monkeyM_session-o080723006-11_lfp-7,M,matched_long,0,271,1200,52.168530443160186,0.19205979937510767,training_median_imputation
monkeyM_session-o080723006-11_lfp-7,M,matched_long,1,162,1200,72.51486253253996,0.26625499606397846,training_median_imputation
monkeyM_session-o080723006-11_lfp-7,M,matched_long,1,258,1200,97.39281273517227,0.5690532208181868,training_median_imputation
monkeyM_session-o080723006-11_lfp-7,M,matched_long,1,274,1200,55.79872254397867,0.2100654803189489,training_median_imputation
monkeyM_session-o080723006-11_lfp-7,M,matched_long,3,170,1200,74.97174167190872,0.3727909759221411,training_median_imputation
monkeyM_session-o080723006-11_lfp-7,M,matched_long,3,187,1200,81.82190264437875,0.30750007793137407,training_median_imputation
monkeyM_session-o080723006-11_lfp-7,M,matched_long,3,206,1200,52.788792411188886,0.16692594615221903,training_median_imputation
monkeyM_session-o080723006-11_lfp-7,M,matched_long,4,251,1200,78.53703246946225,0.2558178722435435,training_median_imputation
monkeyM_session-o080724004-9_lfp-5,M,short,0,1,1200,36.018192637220594,0.10771320109821232,training_median_imputation
monkeyM_session-o080724004-9_lfp-5,M,short,1,1,1200,36.13402347819711,0.11495230095406048,training_median_imputation
monkeyM_session-o080724004-9_lfp-5,M,short,2,77,1200,94.80118675393632,0.38858652921009185,training_median_imputation
monkeyM_session-o080724004-9_lfp-5,M,short,2,86,1200,26.123940167350206,0.1458146627840365,training_median_imputation
monkeyM_session-o080724004-9_lfp-5,M,short,3,1,1200,36.226606758175976,0.11436212792990624,training_median_imputation
monkeyM_session-o080724004-9_lfp-5,M,matched_short,0,1,1200,36.018192637220594,0.10771320109821232,training_median_imputation
monkeyM_session-o080724004-9_lfp-5,M,matched_short,1,1,1200,36.13402347819711,0.11495230095406048,training_median_imputation
monkeyM_session-o080724004-9_lfp-5,M,matched_short,2,77,1200,94.80118675393632,0.38858652921009185,training_median_imputation
monkeyM_session-o080724004-9_lfp-5,M,matched_short,2,86,1200,26.123940167350206,0.1458146627840365,training_median_imputation
monkeyM_session-o080724004-9_lfp-5,M,matched_short,3,1,1200,36.226606758175976,0.11436212792990624,training_median_imputation
monkeyM_session-o080724004-9_lfp-5,M,matched_long,0,190,1200,72.0048490909406,0.27116524531522157,training_median_imputation
monkeyM_session-o080724004-9_lfp-5,M,matched_long,4,192,1200,81.51091266231204,0.2810254405442894,training_median_imputation
monkeyM_session-o080724004-9_lfp-5,M,matched_long,4,184,1200,71.78720305041229,0.33134891704336744,training_median_imputation
monkeyM_session-o080724004-9_lfp-7,M,short,0,9,1200,35.38971842656512,0.12779409707133632,training_median_imputation
monkeyM_session-o080724004-9_lfp-7,M,short,1,95,1200,55.43265895636702,0.19383846768347965,training_median_imputation
monkeyM_session-o080724004-9_lfp-7,M,short,2,0,1200,36.99292808994671,0.09880033672777896,training_median_imputation
monkeyM_session-o080724004-9_lfp-7,M,matched_short,0,9,1200,35.38971842656512,0.12779409707133632,training_median_imputation
monkeyM_session-o080724004-9_lfp-7,M,matched_short,1,95,1200,55.43265895636702,0.19383846768347965,training_median_imputation
monkeyM_session-o080724004-9_lfp-7,M,matched_short,2,0,1200,36.99292808994671,0.09880033672777896,training_median_imputation
monkeyM_session-o080724004-9_lfp-7,M,matched_long,0,173,1200,60.635084254305454,0.213751518792053,training_median_imputation
monkeyM_session-o080724004-9_lfp-7,M,matched_long,3,121,1200,83.61611972623385,0.3814640719758013,training_median_imputation
monkeyM_session-o080724004-9_lfp-7,M,matched_long,3,176,1200,83.94697286695772,0.3269274952034016,training_median_imputation
monkeyM_session-o080724004-9_lfp-7,M,matched_long,3,190,1200,69.2201963865181,0.2412436926462461,training_median_imputation
monkeyM_session-o080724004-9_lfp-7,M,matched_long,4,152,1200,52.777293674161164,0.18320161866649257,training_median_imputation
monkeyM_session-o080724004-9_lfp-7,M,matched_long,4,176,1200,78.40639272549036,0.3350198946588404,training_median_imputation
monkeyM_session-o080731003-10_lfp-6,M,short,1,46,1200,54.099631802347425,0.16190345028473946,training_median_imputation
monkeyM_session-o080731003-10_lfp-6,M,short,2,46,1200,54.10498973752769,0.1622377453647843,training_median_imputation
monkeyM_session-o080731003-10_lfp-6,M,short,3,46,1200,54.11074606425186,0.16428085512279395,training_median_imputation
monkeyM_session-o080731011-18_lfp-6,M,short,0,39,1200,79.6331164069068,0.29710106223311206,training_median_imputation
monkeyM_session-o080731011-18_lfp-6,M,short,1,39,1200,80.3717024451786,0.3635745588130501,training_median_imputation
monkeyM_session-o080731011-18_lfp-6,M,short,1,43,1200,54.29947728692,0.188111074973217,training_median_imputation
monkeyM_session-o080731011-18_lfp-6,M,short,2,25,1200,49.23948399070019,0.1975058514802868,training_median_imputation
monkeyM_session-o080731011-18_lfp-6,M,short,2,84,1200,123.63346533237365,0.8417818642936115,training_median_imputation
monkeyM_session-o080731011-18_lfp-6,M,short,3,43,1200,54.24740362802928,0.18724315179366588,training_median_imputation
monkeyM_session-o080731011-18_lfp-6,M,short,4,39,1200,80.29977587948912,0.36129743880642423,training_median_imputation
monkeyM_session-o080731011-18_lfp-6,M,short,4,43,1200,54.30654128070914,0.18897926451325678,training_median_imputation
monkeyM_session-o080731011-18_lfp-6,M,matched_short,0,39,1200,79.6331164069068,0.29710106223311206,training_median_imputation
monkeyM_session-o080731011-18_lfp-6,M,matched_short,1,39,1200,80.3717024451786,0.3635745588130501,training_median_imputation
monkeyM_session-o080731011-18_lfp-6,M,matched_short,1,43,1200,54.29947728692,0.188111074973217,training_median_imputation
monkeyM_session-o080731011-18_lfp-6,M,matched_short,2,25,1200,49.23948399070019,0.1975058514802868,training_median_imputation
monkeyM_session-o080731011-18_lfp-6,M,matched_short,2,84,1200,123.63346533237365,0.8417818642936115,training_median_imputation
monkeyM_session-o080731011-18_lfp-6,M,matched_short,3,43,1200,54.24740362802928,0.18724315179366588,training_median_imputation
monkeyM_session-o080731011-18_lfp-6,M,matched_short,4,39,1200,80.29977587948912,0.36129743880642423,training_median_imputation
monkeyM_session-o080731011-18_lfp-6,M,matched_short,4,43,1200,54.30654128070914,0.18897926451325678,training_median_imputation
monkeyM_session-o080731011-18_lfp-6,M,matched_long,3,111,1200,58.328063888597654,0.21869822880721906,training_median_imputation
monkeyM_session-o080801001-7_lfp-5,M,short,0,32,1200,59.00767796513259,0.2351965391286517,training_median_imputation
monkeyM_session-o080801001-7_lfp-5,M,short,0,49,1200,78.29259584409415,0.37347614037423815,training_median_imputation
monkeyM_session-o080801001-7_lfp-5,M,short,1,18,1200,87.19405729595005,0.40694229840102625,training_median_imputation
monkeyM_session-o080801001-7_lfp-5,M,short,1,90,1200,77.34925013400954,0.30312739344099376,training_median_imputation
monkeyM_session-o080801001-7_lfp-5,M,short,2,51,1200,72.14336545188829,0.3626962494187905,training_median_imputation
monkeyM_session-o080801001-7_lfp-5,M,short,2,95,1200,93.6269074427551,0.5513907041911923,training_median_imputation
monkeyM_session-o080801001-7_lfp-5,M,short,3,44,1200,84.23006999796634,0.30898703814056455,training_median_imputation
monkeyM_session-o080801001-7_lfp-5,M,short,3,95,1200,105.41146022255852,0.647538997345278,training_median_imputation
monkeyM_session-o080801001-7_lfp-5,M,short,3,99,1200,66.11493443025293,0.25005856430676604,training_median_imputation
monkeyM_session-o080801001-7_lfp-5,M,short,3,121,1200,102.12727144661895,0.368699347601987,training_median_imputation
monkeyM_session-o080801001-7_lfp-5,M,short,3,115,1200,46.36108546272351,0.14849155685721904,training_median_imputation
monkeyM_session-o080801001-7_lfp-5,M,short,4,52,1200,57.755739309591334,0.20696504423814066,training_median_imputation
monkeyM_session-o080801001-7_lfp-5,M,matched_short,0,32,1200,59.00767796513259,0.2351965391286517,training_median_imputation
monkeyM_session-o080801001-7_lfp-5,M,matched_short,0,49,1200,78.29259584409415,0.37347614037423815,training_median_imputation
monkeyM_session-o080801001-7_lfp-5,M,matched_short,1,18,1200,87.19405729595005,0.40694229840102625,training_median_imputation
monkeyM_session-o080801001-7_lfp-5,M,matched_short,1,90,1200,77.34925013400954,0.30312739344099376,training_median_imputation
monkeyM_session-o080801001-7_lfp-5,M,matched_short,2,51,1200,72.14336545188829,0.3626962494187905,training_median_imputation
monkeyM_session-o080801001-7_lfp-5,M,matched_short,2,95,1200,93.6269074427551,0.5513907041911923,training_median_imputation
monkeyM_session-o080801001-7_lfp-5,M,matched_short,3,44,1200,84.23006999796634,0.30898703814056455,training_median_imputation
monkeyM_session-o080801001-7_lfp-5,M,matched_short,3,95,1200,105.41146022255852,0.647538997345278,training_median_imputation
monkeyM_session-o080801001-7_lfp-5,M,matched_short,3,99,1200,66.11493443025293,0.25005856430676604,training_median_imputation
monkeyM_session-o080801001-7_lfp-5,M,matched_short,3,121,1200,102.12727144661895,0.368699347601987,training_median_imputation
monkeyM_session-o080801001-7_lfp-5,M,matched_short,3,115,1200,46.36108546272351,0.14849155685721904,training_median_imputation
monkeyM_session-o080801001-7_lfp-5,M,matched_short,4,52,1200,57.755739309591334,0.20696504423814066,training_median_imputation
monkeyM_session-o080801001-7_lfp-5,M,matched_long,1,169,1200,78.99745485635987,0.26153692184374516,training_median_imputation
monkeyM_session-o080801001-7_lfp-5,M,matched_long,1,232,1200,81.77353577763834,0.3129770811441098,training_median_imputation
monkeyM_session-o080801001-7_lfp-5,M,matched_long,2,168,1200,60.04212330378134,0.2247069106200188,training_median_imputation
monkeyM_session-o080801001-7_lfp-5,M,matched_long,2,232,1200,83.45220579367668,0.32026748254312476,training_median_imputation
monkeyM_session-o080801001-7_lfp-5,M,matched_long,3,232,1200,85.55682293853366,0.3295115492264091,training_median_imputation
monkeyM_session-o080801001-7_lfp-5,M,matched_long,4,146,1200,95.33434088439392,0.48265437565894026,training_median_imputation
monkeyM_session-o080801001-7_lfp-5,M,matched_long,4,192,1200,64.03609770767807,0.20777730506014136,training_median_imputation
monkeyM_session-o080801001-7_lfp-6,M,short,0,63,1200,10.583573722393755,0.0587412166061357,training_median_imputation
monkeyM_session-o080801001-7_lfp-6,M,short,1,63,1200,10.583573722393755,0.0587412166061357,training_median_imputation
monkeyM_session-o080801001-7_lfp-6,M,short,2,63,1200,10.583573722393755,0.0587412166061357,training_median_imputation
monkeyM_session-o080801001-7_lfp-6,M,short,3,63,1200,10.583573722393755,0.0587412166061357,training_median_imputation
monkeyM_session-o080801001-7_lfp-6,M,short,4,63,1200,10.583573722393755,0.0587412166061357,training_median_imputation
monkeyM_session-o080801001-7_lfp-6,M,matched_short,0,63,1200,10.583573722393755,0.0587412166061357,training_median_imputation
monkeyM_session-o080801001-7_lfp-6,M,matched_short,1,63,1200,10.583573722393755,0.0587412166061357,training_median_imputation
monkeyM_session-o080801001-7_lfp-6,M,matched_short,2,63,1200,10.583573722393755,0.0587412166061357,training_median_imputation
monkeyM_session-o080801001-7_lfp-6,M,matched_short,3,63,1200,10.583573722393755,0.0587412166061357,training_median_imputation
monkeyM_session-o080801001-7_lfp-6,M,matched_short,4,63,1200,10.583573722393755,0.0587412166061357,training_median_imputation
monkeyM_session-o080801001-7_lfp-6,M,matched_long,0,187,1200,9.942887375374264,0.06287144786064539,training_median_imputation
monkeyM_session-o080801001-7_lfp-6,M,matched_long,1,187,1200,9.942887375374264,0.06287144786064539,training_median_imputation
monkeyM_session-o080801001-7_lfp-6,M,matched_long,2,187,1200,9.942887375374264,0.06287144786064539,training_median_imputation
monkeyM_session-o080801001-7_lfp-6,M,matched_long,3,187,1200,9.942887375374264,0.06287144786064539,training_median_imputation
monkeyM_session-o080801001-7_lfp-6,M,matched_long,4,187,1200,9.942887375374264,0.06287144786064539,training_median_imputation
monkeyM_session-o080808001-5_lfp-5,M,short,0,22,1200,62.35440102221715,0.21054814545003647,training_median_imputation
monkeyM_session-o080808001-5_lfp-5,M,short,2,26,1200,84.76061556537809,0.33590903691368995,training_median_imputation
monkeyM_session-o080808001-5_lfp-5,M,short,3,85,1200,32.94121360135311,0.102926212047998,training_median_imputation
monkeyM_session-o080808001-5_lfp-5,M,matched_short,0,22,1200,62.35440102221715,0.21054814545003647,training_median_imputation
monkeyM_session-o080808001-5_lfp-5,M,matched_short,2,26,1200,84.76061556537809,0.33590903691368995,training_median_imputation
monkeyM_session-o080808001-5_lfp-5,M,matched_short,3,85,1200,32.94121360135311,0.102926212047998,training_median_imputation
monkeyM_session-o080808001-5_lfp-5,M,matched_long,4,190,1200,47.58304273435563,0.16608749727505318,training_median_imputation
monkeyM_session-o080808001-5_lfp-6,M,short,0,46,1200,24.055957895777077,0.0866109595978543,training_median_imputation
monkeyM_session-o080808001-5_lfp-6,M,short,0,78,1200,21.86352500361134,0.13731090402332635,training_median_imputation
monkeyM_session-o080808001-5_lfp-6,M,short,2,33,1200,16.211216099026547,0.10213043697363301,training_median_imputation
monkeyM_session-o080808001-5_lfp-6,M,short,3,46,1200,24.055957895777077,0.0866109595978543,training_median_imputation
monkeyM_session-o080808001-5_lfp-6,M,short,3,78,1200,21.86352500361134,0.13731090402332635,training_median_imputation
monkeyM_session-o080808001-5_lfp-6,M,matched_short,0,46,1200,24.055957895777077,0.0866109595978543,training_median_imputation
monkeyM_session-o080808001-5_lfp-6,M,matched_short,0,78,1200,21.86352500361134,0.13731090402332635,training_median_imputation
monkeyM_session-o080808001-5_lfp-6,M,matched_short,2,33,1200,16.211216099026547,0.10213043697363301,training_median_imputation
monkeyM_session-o080808001-5_lfp-6,M,matched_short,3,46,1200,24.055957895777077,0.0866109595978543,training_median_imputation
monkeyM_session-o080808001-5_lfp-6,M,matched_short,3,78,1200,21.86352500361134,0.13731090402332635,training_median_imputation
monkeyM_session-o080808001-5_lfp-6,M,matched_long,0,121,1200,26.342365691403757,0.1562464214480629,training_median_imputation
monkeyM_session-o080808001-5_lfp-6,M,matched_long,0,175,1200,49.07662105141822,0.1804016456002545,training_median_imputation
monkeyM_session-o080808006-12_lfp-5,M,matched_long,0,209,1200,48.72227673112949,0.1662140648318651,training_median_imputation
monkeyM_session-o080808006-12_lfp-5,M,matched_long,0,255,1200,68.31897774492006,0.20800010725763504,training_median_imputation
monkeyM_session-o080808006-12_lfp-5,M,matched_long,1,152,1200,72.88473038300583,0.23963723227180025,training_median_imputation
monkeyM_session-o080808006-12_lfp-5,M,matched_long,1,142,1200,40.88010391492496,0.13992832242733358,training_median_imputation
monkeyM_session-o080808006-12_lfp-5,M,matched_long,3,188,1200,43.170940781277324,0.13323204288095208,training_median_imputation
monkeyM_session-o080808006-12_lfp-5,M,matched_long,3,205,1200,81.00218643946049,0.27378295707637756,training_median_imputation
monkeyM_session-o080808006-12_lfp-5,M,matched_long,4,205,1200,81.27326407461993,0.2761704653913859,training_median_imputation
monkeyM_session-o080808006-12_lfp-6,M,short,0,118,1200,18.25514822385874,0.1158637862396648,training_median_imputation
monkeyM_session-o080808006-12_lfp-6,M,short,2,111,1200,24.70108824263987,0.13378085749094193,training_median_imputation
monkeyM_session-o080808006-12_lfp-6,M,short,3,111,1200,24.68108666471145,0.13382784932195,training_median_imputation
monkeyM_session-o080808006-12_lfp-6,M,short,4,71,1200,49.74624425285502,0.1648287173198926,training_median_imputation
monkeyM_session-o080808006-12_lfp-6,M,matched_short,0,118,1200,18.25514822385874,0.1158637862396648,training_median_imputation
monkeyM_session-o080808006-12_lfp-6,M,matched_short,2,111,1200,24.70108824263987,0.13378085749094193,training_median_imputation
monkeyM_session-o080808006-12_lfp-6,M,matched_short,3,111,1200,24.68108666471145,0.13382784932195,training_median_imputation
monkeyM_session-o080808006-12_lfp-6,M,matched_short,4,71,1200,49.74624425285502,0.1648287173198926,training_median_imputation
monkeyM_session-o080808006-12_lfp-6,M,matched_long,4,197,1200,37.35499651337068,0.12944258417613927,training_median_imputation
monkeyM_session-o080828001-6_lfp-5,M,matched_long,0,149,1200,42.321514306668625,0.1664202190299507,training_median_imputation
monkeyM_session-o080828001-6_lfp-5,M,matched_long,0,228,1200,59.29861421852948,0.2102631839846809,training_median_imputation
monkeyM_session-o080828001-6_lfp-5,M,matched_long,1,149,1200,42.321514306668625,0.1664202190299507,training_median_imputation
monkeyM_session-o080828001-6_lfp-5,M,matched_long,1,228,1200,59.29861421852948,0.2102631839846809,training_median_imputation
monkeyM_session-o080828001-6_lfp-5,M,matched_long,2,228,1200,63.311799245480515,0.2316814885186175,training_median_imputation
