recording,monkey,day,analysis,method,macro_f1,n_trials
monkeyT_session-y070301002-6_lfp-8,T,2007-03-01,matched_short,torus_all_bands,0.21169396971975332,132
monkeyT_session-y070301002-6_lfp-8,T,2007-03-01,matched_short,torus_pca,0.18735804594374436,132
monkeyT_session-y070301002-6_lfp-8,T,2007-03-01,matched_short,torus_power_frequency,0.19809941520467836,132
monkeyT_session-y070301002-6_lfp-8,T,2007-03-01,short,all_bands,0.2519466833725146,132
monkeyT_session-y070301002-6_lfp-8,T,2007-03-01,short,peak_frequency,0.11521281327638654,132
monkeyT_session-y070301002-6_lfp-8,T,2007-03-01,short,peak_power,0.18299975001240146,132
monkeyT_session-y070301002-6_lfp-8,T,2007-03-01,short,power_frequency,0.19122273798997938,132
monkeyT_session-y070301002-6_lfp-8,T,2007-03-01,short,torus,0.18402877411127053,132
monkeyT_session-y070301002-6_lfp-8,T,2007-03-01,short,torus_all_bands,0.21169396971975332,132
monkeyT_session-y070301002-6_lfp-8,T,2007-03-01,short,torus_pca,0.18735804594374436,132
monkeyT_session-y070301002-6_lfp-8,T,2007-03-01,short,torus_power_frequency,0.19809941520467836,132
monkeyT_session-y070301012-19_lfp-7,T,2007-03-01,matched_long,all_bands,0.22899834578153513,174
monkeyT_session-y070301012-19_lfp-7,T,2007-03-01,matched_long,peak_frequency,0.2024077107410441,174
monkeyT_session-y070301012-19_lfp-7,T,2007-03-01,matched_long,peak_power,0.14684966637299293,174
monkeyT_session-y070301012-19_lfp-7,T,2007-03-01,matched_long,power_frequency,0.1772201207151236,174
monkeyT_session-y070301012-19_lfp-7,T,2007-03-01,matched_long,torus,0.1611936615611008,174
monkeyT_session-y070301012-19_lfp-7,T,2007-03-01,matched_long,torus_all_bands,0.18099158578610633,174
monkeyT_session-y070301012-19_lfp-7,T,2007-03-01,matched_long,torus_pca,0.17416676133903655,174
monkeyT_session-y070301012-19_lfp-7,T,2007-03-01,matched_long,torus_power_frequency,0.1959602250709209,174
monkeyT_session-y070301012-19_lfp-7,T,2007-03-01,matched_short,all_bands,0.21701794115778575,174
monkeyT_session-y070301012-19_lfp-7,T,2007-03-01,matched_short,peak_frequency,0.17687225687225686,174
monkeyT_session-y070301012-19_lfp-7,T,2007-03-01,matched_short,peak_power,0.17995373078957622,174
monkeyT_session-y070301012-19_lfp-7,T,2007-03-01,matched_short,power_frequency,0.22656983781166787,174
monkeyT_session-y070301012-19_lfp-7,T,2007-03-01,matched_short,torus,0.2130979806418403,174
monkeyT_session-y070301012-19_lfp-7,T,2007-03-01,matched_short,torus_all_bands,0.21778740079009876,174
monkeyT_session-y070301012-19_lfp-7,T,2007-03-01,matched_short,torus_pca,0.13443650517539243,174
monkeyT_session-y070301012-19_lfp-7,T,2007-03-01,matched_short,torus_power_frequency,0.24156745560322848,174
monkeyT_session-y070301012-19_lfp-7,T,2007-03-01,short,all_bands,0.21701794115778575,174
monkeyT_session-y070301012-19_lfp-7,T,2007-03-01,short,peak_frequency,0.17687225687225686,174
monkeyT_session-y070301012-19_lfp-7,T,2007-03-01,short,peak_power,0.17995373078957622,174
monkeyT_session-y070301012-19_lfp-7,T,2007-03-01,short,power_frequency,0.22656983781166787,174
monkeyT_session-y070301012-19_lfp-7,T,2007-03-01,short,torus,0.2130979806418403,174
monkeyT_session-y070301012-19_lfp-7,T,2007-03-01,short,torus_all_bands,0.21778740079009876,174
monkeyT_session-y070301012-19_lfp-7,T,2007-03-01,short,torus_pca,0.13443650517539243,174
monkeyT_session-y070301012-19_lfp-7,T,2007-03-01,short,torus_power_frequency,0.24156745560322848,174
monkeyT_session-y070306001-5_lfp-5,T,2007-03-06,matched_long,all_bands,0.15251495735366702,96
monkeyT_session-y070306001-5_lfp-5,T,2007-03-06,matched_long,peak_frequency,0.16929007741101695,96
monkeyT_session-y070306001-5_lfp-5,T,2007-03-06,matched_long,peak_power,0.19341133004926103,96
monkeyT_session-y070306001-5_lfp-5,T,2007-03-06,matched_long,power_frequency,0.2452103172691408,96
monkeyT_session-y070306001-5_lfp-5,T,2007-03-06,matched_long,torus,0.1984079423770868,96
monkeyT_session-y070306001-5_lfp-5,T,2007-03-06,matched_long,torus_all_bands,0.1878289260286414,96
monkeyT_session-y070306001-5_lfp-5,T,2007-03-06,matched_long,torus_pca,0.17319058123655826,96
monkeyT_session-y070306001-5_lfp-5,T,2007-03-06,matched_long,torus_power_frequency,0.1702756864937065,96
monkeyT_session-y070306001-5_lfp-5,T,2007-03-06,matched_short,all_bands,0.23646664554105568,96
monkeyT_session-y070306001-5_lfp-5,T,2007-03-06,matched_short,peak_frequency,0.14524692750499202,96
monkeyT_session-y070306001-5_lfp-5,T,2007-03-06,matched_short,peak_power,0.10859362859362859,96
monkeyT_session-y070306001-5_lfp-5,T,2007-03-06,matched_short,power_frequency,0.13702243910577244,96
monkeyT_session-y070306001-5_lfp-5,T,2007-03-06,matched_short,torus,0.15452979531431119,96
monkeyT_session-y070306001-5_lfp-5,T,2007-03-06,matched_short,torus_all_bands,0.14597744597744597,96
monkeyT_session-y070306001-5_lfp-5,T,2007-03-06,matched_short,torus_pca,0.1725412047992693,96
monkeyT_session-y070306001-5_lfp-5,T,2007-03-06,matched_short,torus_power_frequency,0.15337758928022618,96
monkeyT_session-y070306001-5_lfp-5,T,2007-03-06,short,all_bands,0.22229990262485522,102
monkeyT_session-y070306001-5_lfp-5,T,2007-03-06,short,peak_frequency,0.09197235513024986,102
monkeyT_session-y070306001-5_lfp-5,T,2007-03-06,short,peak_power,0.11356919964376104,102
monkeyT_session-y070306001-5_lfp-5,T,2007-03-06,short,power_frequency,0.0763030472332798,102
monkeyT_session-y070306001-5_lfp-5,T,2007-03-06,short,torus,0.13742987762595607,102
monkeyT_session-y070306001-5_lfp-5,T,2007-03-06,short,torus_all_bands,0.18144738380772996,102
monkeyT_session-y070306001-5_lfp-5,T,2007-03-06,short,torus_pca,0.17796802715501903,102
monkeyT_session-y070306001-5_lfp-5,T,2007-03-06,short,torus_power_frequency,0.13747553114813174,102
monkeyT_session-y070306001-5_lfp-7,T,2007-03-06,matched_long,all_bands,0.19954063179869633,96
monkeyT_session-y070306001-5_lfp-7,T,2007-03-06,matched_long,peak_frequency,0.16880652304381116,96
monkeyT_session-y070306001-5_lfp-7,T,2007-03-06,matched_long,peak_power,0.1527711959407876,96
monkeyT_session-y070306001-5_lfp-7,T,2007-03-06,matched_long,power_frequency,0.27143963557007034,96
monkeyT_session-y070306001-5_lfp-7,T,2007-03-06,matched_long,torus,0.1295861844248941,96
monkeyT_session-y070306001-5_lfp-7,T,2007-03-06,matched_long,torus_all_bands,0.1804193899782135,96
monkeyT_session-y070306001-5_lfp-7,T,2007-03-06,matched_long,torus_pca,0.22371005980513617,96
monkeyT_session-y070306001-5_lfp-7,T,2007-03-06,matched_long,torus_power_frequency,0.13943174427045393,96
monkeyT_session-y070306001-5_lfp-7,T,2007-03-06,matched_short,all_bands,0.10257746225488158,96
monkeyT_session-y070306001-5_lfp-7,T,2007-03-06,matched_short,peak_frequency,0.10614695340501791,96
monkeyT_session-y070306001-5_lfp-7,T,2007-03-06,matched_short,peak_power,0.12342904009570677,96
monkeyT_session-y070306001-5_lfp-7,T,2007-03-06,matched_short,power_frequency,0.13768515099428588,96
monkeyT_session-y070306001-5_lfp-7,T,2007-03-06,matched_short,torus,0.20746530274199046,96
monkeyT_session-y070306001-5_lfp-7,T,2007-03-06,matched_short,torus_all_bands,0.20110736273724386,96
monkeyT_session-y070306001-5_lfp-7,T,2007-03-06,matched_short,torus_pca,0.1629064941007288,96
monkeyT_session-y070306001-5_lfp-7,T,2007-03-06,matched_short,torus_power_frequency,0.1780721608307815,96
monkeyT_session-y070306001-5_lfp-7,T,2007-03-06,short,all_bands,0.10449735449735449,102
monkeyT_session-y070306001-5_lfp-7,T,2007-03-06,short,peak_frequency,0.1401329267278135,102
monkeyT_session-y070306001-5_lfp-7,T,2007-03-06,short,peak_power,0.12560624382378946,102
monkeyT_session-y070306001-5_lfp-7,T,2007-03-06,short,power_frequency,0.1479514441388574,102
monkeyT_session-y070306001-5_lfp-7,T,2007-03-06,short,torus,0.16203267312138278,102
monkeyT_session-y070306001-5_lfp-7,T,2007-03-06,short,torus_all_bands,0.1785287089324095,102
monkeyT_session-y070306001-5_lfp-7,T,2007-03-06,short,torus_pca,0.12558487787320738,102
monkeyT_session-y070306001-5_lfp-7,T,2007-03-06,short,torus_power_frequency,0.15111758187996252,102
monkeyT_session-y070306006-11_lfp-5,T,2007-03-06,matched_long,all_bands,0.1470921556192874,102
monkeyT_session-y070306006-11_lfp-5,T,2007-03-06,matched_long,peak_frequency,0.15005263355394002,102
monkeyT_session-y070306006-11_lfp-5,T,2007-03-06,matched_long,peak_power,0.14382185895892874,102
monkeyT_session-y070306006-11_lfp-5,T,2007-03-06,matched_long,power_frequency,0.1064763949145288,102
monkeyT_session-y070306006-11_lfp-5,T,2007-03-06,matched_long,torus,0.1362623895712131,102
monkeyT_session-y070306006-11_lfp-5,T,2007-03-06,matched_long,torus_all_bands,0.13474412695006716,102
monkeyT_session-y070306006-11_lfp-5,T,2007-03-06,matched_long,torus_pca,0.13544873680426184,102
monkeyT_session-y070306006-11_lfp-5,T,2007-03-06,matched_long,torus_power_frequency,0.13242264558054032,102
monkeyT_session-y070306006-11_lfp-5,T,2007-03-06,matched_short,all_bands,0.19625403342508604,102
monkeyT_session-y070306006-11_lfp-5,T,2007-03-06,matched_short,peak_frequency,0.10838450954730024,102
monkeyT_session-y070306006-11_lfp-5,T,2007-03-06,matched_short,peak_power,0.11870229362489426,102
monkeyT_session-y070306006-11_lfp-5,T,2007-03-06,matched_short,power_frequency,0.19132464580034914,102
monkeyT_session-y070306006-11_lfp-5,T,2007-03-06,matched_short,torus,0.21593086032741207,102
monkeyT_session-y070306006-11_lfp-5,T,2007-03-06,matched_short,torus_all_bands,0.2038167527993109,102
monkeyT_session-y070306006-11_lfp-5,T,2007-03-06,matched_short,torus_pca,0.1955008580059058,102
monkeyT_session-y070306006-11_lfp-5,T,2007-03-06,matched_short,torus_power_frequency,0.237379206136223,102
monkeyT_session-y070306006-11_lfp-5,T,2007-03-06,short,all_bands,0.19625403342508604,102
monkeyT_session-y070306006-11_lfp-5,T,2007-03-06,short,peak_frequency,0.10838450954730024,102
monkeyT_session-y070306006-11_lfp-5,T,2007-03-06,short,peak_power,0.11870229362489426,102
monkeyT_session-y070306006-11_lfp-5,T,2007-03-06,short,power_frequency,0.19132464580034914,102
monkeyT_session-y070306006-11_lfp-5,T,2007-03-06,short,torus,0.21593086032741207,102
monkeyT_session-y070306006-11_lfp-5,T,2007-03-06,short,torus_all_bands,0.2038167527993109,102
monkeyT_session-y070306006-11_lfp-5,T,2007-03-06,short,torus_pca,0.1955008580059058,102
monkeyT_session-y070306006-11_lfp-5,T,2007-03-06,short,torus_power_frequency,0.237379206136223,102
monkeyT_session-y070306006-11_lfp-7,T,2007-03-06,matched_long,all_bands,0.15028203006144183,102
monkeyT_session-y070306006-11_lfp-7,T,2007-03-06,matched_long,peak_frequency,0.16888050221383555,102
monkeyT_session-y070306006-11_lfp-7,T,2007-03-06,matched_long,peak_power,0.12907448851846137,102
monkeyT_session-y070306006-11_lfp-7,T,2007-03-06,matched_long,power_frequency,0.1725902992776058,102
monkeyT_session-y070306006-11_lfp-7,T,2007-03-06,matched_long,torus,0.1633404358894555,102
monkeyT_session-y070306006-11_lfp-7,T,2007-03-06,matched_long,torus_all_bands,0.180596758740775,102
monkeyT_session-y070306006-11_lfp-7,T,2007-03-06,matched_long,torus_pca,0.14928232998885174,102
monkeyT_session-y070306006-11_lfp-7,T,2007-03-06,matched_long,torus_power_frequency,0.13356891024233825,102
monkeyT_session-y070306006-11_lfp-7,T,2007-03-06,matched_short,all_bands,0.1744544280776165,102
monkeyT_session-y070306006-11_lfp-7,T,2007-03-06,matched_short,peak_frequency,0.08917306052855924,102
monkeyT_session-y070306006-11_lfp-7,T,2007-03-06,matched_short,peak_power,0.1470264439704168,102
monkeyT_session-y070306006-11_lfp-7,T,2007-03-06,matched_short,power_frequency,0.15479590117872852,102
monkeyT_session-y070306006-11_lfp-7,T,2007-03-06,matched_short,torus,0.1807489579785595,102
monkeyT_session-y070306006-11_lfp-7,T,2007-03-06,matched_short,torus_all_bands,0.1116568914956012,102
monkeyT_session-y070306006-11_lfp-7,T,2007-03-06,matched_short,torus_pca,0.1360917537746806,102
monkeyT_session-y070306006-11_lfp-7,T,2007-03-06,matched_short,torus_power_frequency,0.18141339869281048,102
monkeyT_session-y070306006-11_lfp-7,T,2007-03-06,short,all_bands,0.1744544280776165,102
monkeyT_session-y070306006-11_lfp-7,T,2007-03-06,short,peak_frequency,0.08917306052855924,102
monkeyT_session-y070306006-11_lfp-7,T,2007-03-06,short,peak_power,0.1470264439704168,102
monkeyT_session-y070306006-11_lfp-7,T,2007-03-06,short,power_frequency,0.15479590117872852,102
monkeyT_session-y070306006-11_lfp-7,T,2007-03-06,short,torus,0.1807489579785595,102
monkeyT_session-y070306006-11_lfp-7,T,2007-03-06,short,torus_all_bands,0.1116568914956012,102
monkeyT_session-y070306006-11_lfp-7,T,2007-03-06,short,torus_pca,0.1360917537746806,102
monkeyT_session-y070306006-11_lfp-7,T,2007-03-06,short,torus_power_frequency,0.18141339869281048,102
monkeyT_session-y070307002-6_lfp-5,T,2007-03-07,matched_long,all_bands,0.0805626886253986,114
monkeyT_session-y070307002-6_lfp-5,T,2007-03-07,matched_long,peak_frequency,0.16050980896182132,114
monkeyT_session-y070307002-6_lfp-5,T,2007-03-07,matched_long,peak_power,0.13740209129782702,114
monkeyT_session-y070307002-6_lfp-5,T,2007-03-07,matched_long,power_frequency,0.1228894809956503,114
monkeyT_session-y070307002-6_lfp-5,T,2007-03-07,matched_long,torus,0.10086145314978266,114
monkeyT_session-y070307002-6_lfp-5,T,2007-03-07,matched_long,torus_all_bands,0.06680911680911682,114
monkeyT_session-y070307002-6_lfp-5,T,2007-03-07,matched_long,torus_pca,0.17832844490453184,114
monkeyT_session-y070307002-6_lfp-5,T,2007-03-07,matched_long,torus_power_frequency,0.13095174444421978,114
monkeyT_session-y070307002-6_lfp-5,T,2007-03-07,matched_short,all_bands,0.20471205257790626,114
monkeyT_session-y070307002-6_lfp-5,T,2007-03-07,matched_short,peak_frequency,0.15829415099373081,114
monkeyT_session-y070307002-6_lfp-5,T,2007-03-07,matched_short,peak_power,0.16181857358327947,114
monkeyT_session-y070307002-6_lfp-5,T,2007-03-07,matched_short,power_frequency,0.19161087174989855,114
monkeyT_session-y070307002-6_lfp-5,T,2007-03-07,matched_short,torus,0.1834773768984295,114
monkeyT_session-y070307002-6_lfp-5,T,2007-03-07,matched_short,torus_all_bands,0.15851969667759144,114
monkeyT_session-y070307002-6_lfp-5,T,2007-03-07,matched_short,torus_pca,0.1429569948059471,114
monkeyT_session-y070307002-6_lfp-5,T,2007-03-07,matched_short,torus_power_frequency,0.20242223336735532,114
monkeyT_session-y070307002-6_lfp-5,T,2007-03-07,short,all_bands,0.24981781579354886,126
monkeyT_session-y070307002-6_lfp-5,T,2007-03-07,short,peak_frequency,0.1703781497140137,126
monkeyT_session-y070307002-6_lfp-5,T,2007-03-07,short,peak_power,0.17746534511240394,126
monkeyT_session-y070307002-6_lfp-5,T,2007-03-07,short,power_frequency,0.1660326292679234,126
monkeyT_session-y070307002-6_lfp-5,T,2007-03-07,short,torus,0.2022391812583926,126
monkeyT_session-y070307002-6_lfp-5,T,2007-03-07,short,torus_all_bands,0.2710410224092381,126
monkeyT_session-y070307002-6_lfp-5,T,2007-03-07,short,torus_pca,0.12306847692404609,126
monkeyT_session-y070307002-6_lfp-5,T,2007-03-07,short,torus_power_frequency,0.2447063170747381,126
monkeyT_session-y070307008-13_lfp-5,T,2007-03-07,matched_long,all_bands,0.11814950133307,132
monkeyT_session-y070307008-13_lfp-5,T,2007-03-07,matched_long,peak_frequency,0.1482592604029778,132
monkeyT_session-y070307008-13_lfp-5,T,2007-03-07,matched_long,peak_power,0.1638916058571812,132
monkeyT_session-y070307008-13_lfp-5,T,2007-03-07,matched_long,power_frequency,0.14887628887628887,132
monkeyT_session-y070307008-13_lfp-5,T,2007-03-07,matched_long,torus,0.2047205888087161,132
monkeyT_session-y070307008-13_lfp-5,T,2007-03-07,matched_long,torus_all_bands,0.22554230373997816,132
monkeyT_session-y070307008-13_lfp-5,T,2007-03-07,matched_long,torus_pca,0.19921810893437755,132
monkeyT_session-y070307008-13_lfp-5,T,2007-03-07,matched_long,torus_power_frequency,0.22850626156897155,132
monkeyT_session-y070307008-13_lfp-5,T,2007-03-07,matched_short,all_bands,0.18125748125748128,132
monkeyT_session-y070307008-13_lfp-5,T,2007-03-07,matched_short,peak_frequency,0.1872466230295,132
monkeyT_session-y070307008-13_lfp-5,T,2007-03-07,matched_short,peak_power,0.14449436012903505,132
monkeyT_session-y070307008-13_lfp-5,T,2007-03-07,matched_short,power_frequency,0.2650689646487966,132
monkeyT_session-y070307008-13_lfp-5,T,2007-03-07,matched_short,torus,0.18105211971491042,132
monkeyT_session-y070307008-13_lfp-5,T,2007-03-07,matched_short,torus_all_bands,0.15560609190570862,132
monkeyT_session-y070307008-13_lfp-5,T,2007-03-07,matched_short,torus_pca,0.15058000974553643,132
monkeyT_session-y070307008-13_lfp-5,T,2007-03-07,matched_short,torus_power_frequency,0.18830289185093152,132
monkeyT_session-y070307008-13_lfp-5,T,2007-03-07,short,all_bands,0.18125748125748128,132
monkeyT_session-y070307008-13_lfp-5,T,2007-03-07,short,peak_frequency,0.1872466230295,132
monkeyT_session-y070307008-13_lfp-5,T,2007-03-07,short,peak_power,0.14449436012903505,132
monkeyT_session-y070307008-13_lfp-5,T,2007-03-07,short,power_frequency,0.2650689646487966,132
monkeyT_session-y070307008-13_lfp-5,T,2007-03-07,short,torus,0.18105211971491042,132
monkeyT_session-y070307008-13_lfp-5,T,2007-03-07,short,torus_all_bands,0.15560609190570862,132
monkeyT_session-y070307008-13_lfp-5,T,2007-03-07,short,torus_pca,0.15058000974553643,132
monkeyT_session-y070307008-13_lfp-5,T,2007-03-07,short,torus_power_frequency,0.18830289185093152,132
monkeyT_session-y070308002-6_lfp-6,T,2007-03-08,matched_long,all_bands,0.13486001783874124,126
monkeyT_session-y070308002-6_lfp-6,T,2007-03-08,matched_long,peak_frequency,0.0896996085675331,126
monkeyT_session-y070308002-6_lfp-6,T,2007-03-08,matched_long,peak_power,0.12760974724992716,126
monkeyT_session-y070308002-6_lfp-6,T,2007-03-08,matched_long,power_frequency,0.1422907633688083,126
monkeyT_session-y070308002-6_lfp-6,T,2007-03-08,matched_long,torus,0.2084233742770328,126
monkeyT_session-y070308002-6_lfp-6,T,2007-03-08,matched_long,torus_all_bands,0.21509062455906305,126
monkeyT_session-y070308002-6_lfp-6,T,2007-03-08,matched_long,torus_pca,0.16375975012519203,126
monkeyT_session-y070308002-6_lfp-6,T,2007-03-08,matched_long,torus_power_frequency,0.22488453651244353,126
monkeyT_session-y070308002-6_lfp-6,T,2007-03-08,matched_short,all_bands,0.30201630633953214,126
monkeyT_session-y070308002-6_lfp-6,T,2007-03-08,matched_short,peak_frequency,0.1757544152412738,126
monkeyT_session-y070308002-6_lfp-6,T,2007-03-08,matched_short,peak_power,0.11882050622960731,126
monkeyT_session-y070308002-6_lfp-6,T,2007-03-08,matched_short,power_frequency,0.15877558230499408,126
monkeyT_session-y070308002-6_lfp-6,T,2007-03-08,matched_short,torus,0.20044500924291864,126
monkeyT_session-y070308002-6_lfp-6,T,2007-03-08,matched_short,torus_all_bands,0.26649845954464535,126
monkeyT_session-y070308002-6_lfp-6,T,2007-03-08,matched_short,torus_pca,0.1029357116313638,126
