recording,monkey,day,analysis,method,direction,f1
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,short,torus_all_bands,5,0.35294117647058826
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,short,torus_all_bands,6,0.2807017543859649
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,short,torus_pca,1,0.13953488372093023
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,short,torus_pca,2,0.11428571428571428
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,short,torus_pca,3,0.13953488372093023
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,short,torus_pca,4,0.3076923076923077
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,short,torus_pca,5,0.32786885245901637
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,short,torus_pca,6,0.18518518518518517
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,short,torus_power_frequency,1,0.17391304347826086
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,short,torus_power_frequency,2,0.21739130434782608
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,short,torus_power_frequency,3,0.15384615384615385
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,short,torus_power_frequency,4,0.23809523809523808
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,short,torus_power_frequency,5,0.24489795918367346
monkeyM_session-o080416002-18_lfp-2,M,2008-04-16,short,torus_power_frequency,6,0.18867924528301888
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,all_bands,1,0.058823529411764705
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,all_bands,2,0.0975609756097561
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,all_bands,3,0.08695652173913043
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,all_bands,4,0.41509433962264153
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,all_bands,5,0.07407407407407407
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,all_bands,6,0.15384615384615385
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,peak_frequency,1,0.0
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,peak_frequency,2,0.15384615384615385
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,peak_frequency,3,0.0
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,peak_frequency,4,0.09523809523809523
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,peak_frequency,5,0.16666666666666666
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,peak_frequency,6,0.1111111111111111
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,peak_power,1,0.10810810810810811
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,peak_power,2,0.13043478260869565
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,peak_power,3,0.058823529411764705
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,peak_power,4,0.3389830508474576
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,peak_power,5,0.0
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,peak_power,6,0.1935483870967742
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,power_frequency,1,0.0
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,power_frequency,2,0.07692307692307693
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,power_frequency,3,0.05714285714285714
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,power_frequency,4,0.19230769230769232
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,power_frequency,5,0.11764705882352941
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,power_frequency,6,0.1111111111111111
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,torus,1,0.3
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,torus,2,0.15384615384615385
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,torus,3,0.21052631578947367
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,torus,4,0.42857142857142855
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,torus,5,0.14634146341463414
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,torus,6,0.2
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,torus_all_bands,1,0.23809523809523808
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,torus_all_bands,2,0.09523809523809523
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,torus_all_bands,3,0.2222222222222222
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,torus_all_bands,4,0.47619047619047616
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,torus_all_bands,5,0.09302325581395349
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,torus_all_bands,6,0.17142857142857143
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,torus_pca,1,0.22727272727272727
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,torus_pca,2,0.15384615384615385
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,torus_pca,3,0.10810810810810811
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,torus_pca,4,0.3157894736842105
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,torus_pca,5,0.0975609756097561
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,torus_pca,6,0.24390243902439024
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,torus_power_frequency,1,0.2857142857142857
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,torus_power_frequency,2,0.04878048780487805
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,torus_power_frequency,3,0.17647058823529413
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,torus_power_frequency,4,0.35
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,torus_power_frequency,5,0.17777777777777778
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_long,torus_power_frequency,6,0.21052631578947367
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,all_bands,1,0.34146341463414637
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,all_bands,2,0.11428571428571428
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,all_bands,3,0.11764705882352941
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,all_bands,4,0.1951219512195122
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,all_bands,5,0.2553191489361702
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,all_bands,6,0.19047619047619047
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,peak_frequency,1,0.13953488372093023
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,peak_frequency,2,0.06896551724137931
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,peak_frequency,3,0.0975609756097561
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,peak_frequency,4,0.23809523809523808
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,peak_frequency,5,0.07142857142857142
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,peak_frequency,6,0.3508771929824561
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,peak_power,1,0.0
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,peak_power,2,0.3404255319148936
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,peak_power,3,0.13953488372093023
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,peak_power,4,0.18604651162790697
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,peak_power,5,0.2413793103448276
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,peak_power,6,0.0
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,power_frequency,1,0.06451612903225806
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,power_frequency,2,0.3
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,power_frequency,3,0.13636363636363635
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,power_frequency,4,0.1
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,power_frequency,5,0.2857142857142857
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,power_frequency,6,0.23255813953488372
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,torus,1,0.05555555555555555
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,torus,2,0.10810810810810811
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,torus,3,0.2
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,torus,4,0.17777777777777778
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,torus,5,0.13953488372093023
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,torus,6,0.3076923076923077
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,torus_all_bands,1,0.2926829268292683
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,torus_all_bands,2,0.05405405405405406
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,torus_all_bands,3,0.3333333333333333
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,torus_all_bands,4,0.19047619047619047
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,torus_all_bands,5,0.16216216216216217
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,torus_all_bands,6,0.34146341463414637
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,torus_pca,1,0.05714285714285714
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,torus_pca,2,0.1111111111111111
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,torus_pca,3,0.25
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,torus_pca,4,0.20833333333333334
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,torus_pca,5,0.23255813953488372
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,torus_pca,6,0.2631578947368421
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,torus_power_frequency,1,0.0
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,torus_power_frequency,2,0.15789473684210525
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,torus_power_frequency,3,0.2
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,torus_power_frequency,4,0.21621621621621623
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,torus_power_frequency,5,0.2
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,matched_short,torus_power_frequency,6,0.2564102564102564
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,all_bands,1,0.26666666666666666
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,all_bands,2,0.12121212121212122
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,all_bands,3,0.14285714285714285
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,all_bands,4,0.047619047619047616
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,all_bands,5,0.32
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,all_bands,6,0.2
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,peak_frequency,1,0.23076923076923078
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,peak_frequency,2,0.07142857142857142
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,peak_frequency,3,0.14634146341463414
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,peak_frequency,4,0.12903225806451613
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,peak_frequency,5,0.05405405405405406
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,peak_frequency,6,0.2857142857142857
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,peak_power,1,0.06896551724137931
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,peak_power,2,0.26666666666666666
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,peak_power,3,0.09523809523809523
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,peak_power,4,0.32558139534883723
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,peak_power,5,0.25806451612903225
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,peak_power,6,0.0
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,power_frequency,1,0.11428571428571428
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,power_frequency,2,0.2702702702702703
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,power_frequency,3,0.10526315789473684
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,power_frequency,4,0.15
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,power_frequency,5,0.18181818181818182
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,power_frequency,6,0.2413793103448276
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,torus,1,0.09302325581395349
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,torus,2,0.35555555555555557
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,torus,3,0.15384615384615385
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,torus,4,0.21052631578947367
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,torus,5,0.14285714285714285
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,torus,6,0.4
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,torus_all_bands,1,0.23255813953488372
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,torus_all_bands,2,0.1951219512195122
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,torus_all_bands,3,0.17777777777777778
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,torus_all_bands,4,0.15384615384615385
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,torus_all_bands,5,0.14634146341463414
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,torus_all_bands,6,0.37209302325581395
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,torus_pca,1,0.046511627906976744
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,torus_pca,2,0.25
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,torus_pca,3,0.1111111111111111
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,torus_pca,4,0.18604651162790697
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,torus_pca,5,0.16666666666666666
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,torus_pca,6,0.38095238095238093
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,torus_power_frequency,1,0.10256410256410256
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,torus_power_frequency,2,0.3333333333333333
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,torus_power_frequency,3,0.1111111111111111
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,torus_power_frequency,4,0.2702702702702703
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,torus_power_frequency,5,0.18181818181818182
monkeyM_session-o080417003-14_lfp-1,M,2008-04-17,short,torus_power_frequency,6,0.3333333333333333
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,all_bands,1,0.21052631578947367
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,all_bands,2,0.05263157894736842
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,all_bands,3,0.20512820512820512
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,all_bands,4,0.17777777777777778
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,all_bands,5,0.058823529411764705
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,all_bands,6,0.17391304347826086
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,peak_frequency,1,0.36
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,peak_frequency,2,0.16216216216216217
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,peak_frequency,3,0.19230769230769232
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,peak_frequency,4,0.037037037037037035
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,peak_frequency,5,0.16
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,peak_frequency,6,0.0
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,peak_power,1,0.16666666666666666
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,peak_power,2,0.21052631578947367
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,peak_power,3,0.2608695652173913
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,peak_power,4,0.16666666666666666
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,peak_power,5,0.05405405405405406
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,peak_power,6,0.05714285714285714
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,power_frequency,1,0.25
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,power_frequency,2,0.058823529411764705
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,power_frequency,3,0.2909090909090909
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,power_frequency,4,0.21739130434782608
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,power_frequency,5,0.0
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,power_frequency,6,0.05405405405405406
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,torus,1,0.2631578947368421
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,torus,2,0.13043478260869565
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,torus,3,0.1935483870967742
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,torus,4,0.2564102564102564
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,torus,5,0.10526315789473684
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,torus,6,0.20833333333333334
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,torus_all_bands,1,0.17647058823529413
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,torus_all_bands,2,0.18181818181818182
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,torus_all_bands,3,0.16666666666666666
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,torus_all_bands,4,0.16666666666666666
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,torus_all_bands,5,0.09523809523809523
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,torus_all_bands,6,0.16666666666666666
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,torus_pca,1,0.1875
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,torus_pca,2,0.22727272727272727
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,torus_pca,3,0.3157894736842105
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,torus_pca,4,0.21052631578947367
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,torus_pca,5,0.19047619047619047
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,torus_pca,6,0.17391304347826086
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,torus_power_frequency,1,0.15384615384615385
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,torus_power_frequency,2,0.09523809523809523
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,torus_power_frequency,3,0.2777777777777778
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,torus_power_frequency,4,0.15384615384615385
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,torus_power_frequency,5,0.11428571428571428
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_long,torus_power_frequency,6,0.20408163265306123
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_short,all_bands,1,0.08888888888888889
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_short,all_bands,2,0.0
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_short,all_bands,3,0.0
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_short,all_bands,4,0.13953488372093023
monkeyM_session-o080417003-14_lfp-4,M,2008-04-17,matched_short,all_bands,5,0.18181818181818182
