recording,outer_fold,inner_fold,p,pole_index,real,imaginary,magnitude,frequency_hz
monkeyT_session-y070316009-12_lfp-8,0,2,10,9,0.0744049711320384,0.0,0.0744049711320384,0.0
monkeyT_session-y070316009-12_lfp-8,0,0,11,0,-0.7162382725413039,0.0,0.7162382725413039,500.0
monkeyT_session-y070316009-12_lfp-8,0,0,11,1,0.6785400273489579,0.6167693994735067,0.9169629549996198,117.41597545447662
monkeyT_session-y070316009-12_lfp-8,0,0,11,2,0.6785400273489579,-0.6167693994735067,0.9169629549996198,-117.41597545447662
monkeyT_session-y070316009-12_lfp-8,0,0,11,3,0.8768303670439052,0.3992536494857986,0.963449515645775,68.0043011978981
monkeyT_session-y070316009-12_lfp-8,0,0,11,4,0.8768303670439052,-0.3992536494857986,0.963449515645775,-68.0043011978981
monkeyT_session-y070316009-12_lfp-8,0,0,11,5,0.9440910989168176,0.3007472121086308,0.990836459081456,49.0823982772548
monkeyT_session-y070316009-12_lfp-8,0,0,11,6,0.9440910989168176,-0.3007472121086308,0.990836459081456,-49.0823982772548
monkeyT_session-y070316009-12_lfp-8,0,0,11,7,0.9693348552957892,0.1596227131318157,0.9823896743344112,25.975312325769185
monkeyT_session-y070316009-12_lfp-8,0,0,11,8,0.9693348552957892,-0.1596227131318157,0.9823896743344112,-25.975312325769185
monkeyT_session-y070316009-12_lfp-8,0,0,11,9,0.9633738345770412,0.0653147436326976,0.9655853980272676,10.773886927829029
monkeyT_session-y070316009-12_lfp-8,0,0,11,10,0.9633738345770412,-0.0653147436326976,0.9655853980272676,-10.773886927829029
monkeyT_session-y070316009-12_lfp-8,0,1,11,0,-0.7185038880008201,0.0,0.7185038880008201,500.0
monkeyT_session-y070316009-12_lfp-8,0,1,11,1,0.6778443611293272,0.616665224946509,0.9163781847977146,117.48385457805732
monkeyT_session-y070316009-12_lfp-8,0,1,11,2,0.6778443611293272,-0.616665224946509,0.9163781847977146,-117.48385457805732
monkeyT_session-y070316009-12_lfp-8,0,1,11,3,0.8750096777408235,0.3976190436392429,0.9611154145078966,67.88289557196826
monkeyT_session-y070316009-12_lfp-8,0,1,11,4,0.8750096777408235,-0.3976190436392429,0.9611154145078966,-67.88289557196826
monkeyT_session-y070316009-12_lfp-8,0,1,11,5,0.944503304076792,0.3004912860987611,0.9911516051711082,49.02315093913816
