analysis_set,analysis_label,monkey,source_monkey,session_id,lfp_uid,lfp_id,feature_role,feature_label,feature_set,relevant_band,relevant_band_label,f1
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070502008-15,monkeyT_session-y070502008-15_lfp-7,7,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1847921364237852
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070502008-15,monkeyT_session-y070502008-15_lfp-7,7,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1686010757745452
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070502008-15,monkeyT_session-y070502008-15_lfp-7,7,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1754115395935836
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070502008-15,monkeyT_session-y070502008-15_lfp-8,8,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.2121186503177444
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070502008-15,monkeyT_session-y070502008-15_lfp-8,8,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1909424603757156
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070502008-15,monkeyT_session-y070502008-15_lfp-8,8,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1495844708200564
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070503001-7,monkeyT_session-y070503001-7_lfp-5,5,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1943310697756597
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070503001-7,monkeyT_session-y070503001-7_lfp-5,5,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1907886884357472
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070503001-7,monkeyT_session-y070503001-7_lfp-5,5,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1309573819184901
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070503001-7,monkeyT_session-y070503001-7_lfp-6,6,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.2330079858647411
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070503001-7,monkeyT_session-y070503001-7_lfp-6,6,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1556101112969811
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070503001-7,monkeyT_session-y070503001-7_lfp-6,6,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1391736214959842
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070503011-16,monkeyT_session-y070503011-16_lfp-5,5,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1752171210722808
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070503011-16,monkeyT_session-y070503011-16_lfp-5,5,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1992099919351891
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070503011-16,monkeyT_session-y070503011-16_lfp-5,5,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1491530259745285
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070503011-16,monkeyT_session-y070503011-16_lfp-6,6,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.2033298846510752
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070503011-16,monkeyT_session-y070503011-16_lfp-6,6,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1734286694345508
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070503011-16,monkeyT_session-y070503011-16_lfp-6,6,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1720361459689385
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070503011-16,monkeyT_session-y070503011-16_lfp-8,8,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1650362029288086
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070503011-16,monkeyT_session-y070503011-16_lfp-8,8,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1728527307582282
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070503011-16,monkeyT_session-y070503011-16_lfp-8,8,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1723085970037189
