lfp_uid,monkey,session_id,lfp_id,epoch,target,feature_set,status,accuracy,f1,n_classes,n_trials_balanced,per_class_n
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,pre_go,condition,all_band_power,ok,0.35,0.346957096957097,4,80,20
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,peri_go,direction,all_band_power,ok,0.5568181818181818,0.5553828216090168,2,88,44
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,peri_go,delay,all_band_power,ok,0.6071428571428571,0.6070871722182849,2,84,42
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,peri_go,condition,all_band_power,ok,0.325,0.31817042606516294,4,80,20
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,movement,direction,all_band_power,ok,0.3409090909090909,0.3405684754521964,2,88,44
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,movement,delay,all_band_power,ok,0.6071428571428571,0.6070871722182849,2,84,42
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,movement,condition,all_band_power,ok,0.2,0.19519064945894216,4,80,20
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,post_go,direction,all_band_power,ok,0.48863636363636365,0.4885703215807826,2,88,44
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,post_go,delay,all_band_power,ok,0.5714285714285714,0.5711854792966535,2,84,42
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,post_go,condition,all_band_power,ok,0.2125,0.20518648018648017,4,80,20
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,pre_go,direction,all_band_power,ok,0.603448275862069,0.603448275862069,2,116,58
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,pre_go,delay,all_band_power,ok,0.7844827586206896,0.7843385141667286,2,116,58
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,pre_go,condition,all_band_power,ok,0.44642857142857145,0.442390511098538,4,112,28
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,peri_go,direction,all_band_power,ok,0.5258620689655172,0.5241291862459909,2,116,58
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,peri_go,delay,all_band_power,ok,0.5862068965517241,0.5850968703427719,2,116,58
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,peri_go,condition,all_band_power,ok,0.2767857142857143,0.27236811290521384,4,112,28
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,movement,direction,all_band_power,ok,0.5517241379310345,0.550521609538003,2,116,58
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,movement,delay,all_band_power,ok,0.5862068965517241,0.5860838537020517,2,116,58
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,movement,condition,all_band_power,ok,0.2767857142857143,0.27213379769770746,4,112,28
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,post_go,direction,all_band_power,ok,0.5258620689655172,0.5249795249795249,2,116,58
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,post_go,delay,all_band_power,ok,0.5775862068965517,0.577554812337421,2,116,58
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,post_go,condition,all_band_power,ok,0.2767857142857143,0.26941912108461896,4,112,28
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,pre_go,direction,all_band_power,ok,0.5431034482758621,0.5427976500334648,2,116,58
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,pre_go,delay,all_band_power,ok,0.7413793103448276,0.7413793103448276,2,116,58
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,pre_go,condition,all_band_power,ok,0.36607142857142855,0.36361307680967125,4,112,28
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,peri_go,direction,all_band_power,ok,0.5431034482758621,0.5430694908955779,2,116,58
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,peri_go,delay,all_band_power,ok,0.6551724137931034,0.65424739195231,2,116,58
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,peri_go,condition,all_band_power,ok,0.30357142857142855,0.29153875225303794,4,112,28
