lfp_uid,monkey,session_id,lfp_id,freq_hz,band,median_residual_log_psd,prominence,bootstrap_support,included_for_order,exclusion_reason
monkeyM_session-o081202012-14_lfp-2,M,o081202012-14,2,47.0,low_gamma,-0.1051238052455559,0.08171479453636721,0.8416666666666667,True,
monkeyM_session-o081202012-14_lfp-4,M,o081202012-14,4,19.0,beta,0.5749167489678211,0.6522575426971281,1.0,True,
monkeyM_session-o081202012-14_lfp-4,M,o081202012-14,4,36.0,low_gamma,0.6256201846013986,0.8510437945321844,1.0,True,
monkeyT_session-y070130005-13_lfp-1,T,y070130005-13,1,28.0,beta,0.3119586511823791,0.32914008191529087,0.95,True,
monkeyT_session-y070130005-13_lfp-1,T,y070130005-13,1,47.0,low_gamma,0.06765345578998586,0.03596172817258272,0.8166666666666667,True,
monkeyT_session-y070130005-13_lfp-2,T,y070130005-13,2,29.0,beta,0.24736762735654239,0.22137203875259623,0.825,True,
monkeyT_session-y070130005-13_lfp-2,T,y070130005-13,2,47.0,low_gamma,0.09772213964383586,0.036646773360497376,0.7416666666666667,True,
monkeyT_session-y070201001-6_lfp-1,T,y070201001-6,1,29.0,beta,0.2736898312222732,0.250264616454659,0.6166666666666667,True,
monkeyT_session-y070201009-11_lfp-1,T,y070201009-11,1,4.0,theta,0.21577166266868797,0.10390232101166154,1.0,True,
monkeyT_session-y070201009-11_lfp-1,T,y070201009-11,1,18.0,beta,0.0471826897439936,0.0815677282808707,0.9083333333333333,True,
monkeyT_session-y070201009-11_lfp-1,T,y070201009-11,1,29.0,beta,0.2808228817748947,0.3267738692280924,0.975,True,
monkeyT_session-y070201009-11_lfp-1,T,y070201009-11,1,47.0,low_gamma,0.06920716698686087,0.033356443534195465,0.7916666666666666,True,
monkeyT_session-y070201009-11_lfp-2,T,y070201009-11,2,4.0,theta,0.19767224901927538,0.09515784858055949,0.9916666666666667,True,
monkeyT_session-y070201009-11_lfp-2,T,y070201009-11,2,17.0,beta,-0.016977701626935505,0.029148648472473174,0.5416666666666666,True,
monkeyT_session-y070201009-11_lfp-2,T,y070201009-11,2,30.0,low_gamma,0.20442961016069344,0.18317051309150556,0.9666666666666667,True,
monkeyT_session-y070201009-11_lfp-2,T,y070201009-11,2,36.0,low_gamma,0.18523493429087018,0.05377167945953221,0.8,True,
monkeyT_session-y070202001-7_lfp-1,T,y070202001-7,1,31.0,low_gamma,0.2753291106911039,0.3071025992257568,0.9916666666666667,True,
monkeyT_session-y070202001-7_lfp-1,T,y070202001-7,1,46.0,low_gamma,0.10706708662720896,0.0535675553782714,0.8583333333333333,True,
monkeyT_session-y070202009-16_lfp-1,T,y070202009-16,1,4.0,theta,0.19306141248448733,0.0538348095534284,0.8166666666666667,True,
monkeyT_session-y070202009-16_lfp-1,T,y070202009-16,1,29.0,beta,0.3147692248551769,0.3510851001194395,0.8916666666666667,True,
monkeyT_session-y070202009-16_lfp-1,T,y070202009-16,1,44.0,low_gamma,0.11583391036414331,0.06566165270270852,0.675,True,
monkeyT_session-y070202017-23_lfp-1,T,y070202017-23,1,5.0,theta,0.1839262943721669,0.06412604814630396,1.0,True,
monkeyT_session-y070202017-23_lfp-1,T,y070202017-23,1,27.0,beta,0.23409150307787474,0.05704702990448801,0.8833333333333333,True,
monkeyT_session-y070202017-23_lfp-1,T,y070202017-23,1,33.0,low_gamma,0.2602210849138862,0.25372223454467147,0.9833333333333333,True,
monkeyT_session-y070202017-23_lfp-1,T,y070202017-23,1,47.0,low_gamma,0.11806532202690748,0.07619266252404289,0.9083333333333333,True,
monkeyT_session-y070206006-12_lfp-1,T,y070206006-12,1,31.0,low_gamma,0.3045783531527102,0.33182700979183827,0.9833333333333333,True,
monkeyT_session-y070207001-3_lfp-1,T,y070207001-3,1,32.0,low_gamma,0.2975826678315222,0.2507471418641796,0.925,True,
monkeyT_session-y070207001-3_lfp-1,T,y070207001-3,1,40.0,low_gamma,0.17170287120933678,0.06544025174140441,0.8083333333333333,True,
monkeyT_session-y070207001-3_lfp-2,T,y070207001-3,2,28.0,beta,0.24664086864883672,0.21954308298198155,0.825,True,
monkeyT_session-y070207001-3_lfp-2,T,y070207001-3,2,44.0,low_gamma,0.11152815611278447,0.03855447291408347,0.675,True,
monkeyT_session-y070207004-11_lfp-1,T,y070207004-11,1,29.0,beta,0.2338373483488205,0.19083519367690704,0.9833333333333333,True,
monkeyT_session-y070207004-11_lfp-2,T,y070207004-11,2,30.0,low_gamma,0.2494328626736717,0.1851683878231643,1.0,True,
monkeyT_session-y070207012-19_lfp-1,T,y070207012-19,1,29.0,beta,0.268619580423913,0.21662791324372038,0.9916666666666667,True,
monkeyT_session-y070207012-19_lfp-1,T,y070207012-19,1,53.0,low_gamma,0.08448892609138316,0.02287412912718579,0.4666666666666667,False,support below 0.50
monkeyT_session-y070207012-19_lfp-2,T,y070207012-19,2,30.0,low_gamma,0.215330341938329,0.21640287660529856,0.8666666666666667,True,
monkeyT_session-y070207012-19_lfp-2,T,y070207012-19,2,45.0,low_gamma,0.11420494528172806,0.044355903531358015,0.85,True,
monkeyT_session-y070208003-8_lfp-1,T,y070208003-8,1,8.0,alpha,0.12221609823864513,0.046909037586040564,0.85,True,
monkeyT_session-y070208003-8_lfp-1,T,y070208003-8,1,30.0,low_gamma,0.28108963822397515,0.3083266149434536,1.0,True,
monkeyT_session-y070208003-8_lfp-2,T,y070208003-8,2,8.0,alpha,0.16653598139796766,0.16245600496096507,1.0,True,
monkeyT_session-y070208003-8_lfp-2,T,y070208003-8,2,29.0,beta,0.20879364389300567,0.19394262514407518,0.8166666666666667,True,
monkeyT_session-y070208003-8_lfp-2,T,y070208003-8,2,44.0,low_gamma,0.07154788637843293,0.036596117915587104,0.5916666666666667,True,
monkeyT_session-y070209004-10_lfp-1,T,y070209004-10,1,5.0,theta,0.14202795324954962,0.033031296279826206,0.7916666666666666,True,
monkeyT_session-y070209004-10_lfp-1,T,y070209004-10,1,29.0,beta,0.2722674700253739,0.34315175922784347,0.975,True,
monkeyT_session-y070209004-10_lfp-2,T,y070209004-10,2,6.0,theta,0.16440010218929213,0.1650799942407463,1.0,True,
monkeyT_session-y070209004-10_lfp-2,T,y070209004-10,2,24.0,beta,0.3080496143221261,0.3598236339068664,1.0,True,
monkeyT_session-y070209004-10_lfp-2,T,y070209004-10,2,31.0,low_gamma,0.297723938194728,0.15849048273982153,1.0,True,
monkeyT_session-y070209004-10_lfp-2,T,y070209004-10,2,53.0,low_gamma,0.1445155182124442,0.17557894818061387,0.825,True,
monkeyT_session-y070213003-8_lfp-1,T,y070213003-8,1,33.0,low_gamma,0.23903340495556724,0.20352823811242107,0.6166666666666667,True,
monkeyT_session-y070213003-8_lfp-1,T,y070213003-8,1,47.0,low_gamma,0.08762304544773034,0.04094316095330293,0.775,True,
monkeyT_session-y070214006-11_lfp-2,T,y070214006-11,2,32.0,low_gamma,0.21847972379124325,0.2288414720401082,0.9416666666666667,True,
monkeyT_session-y070214006-11_lfp-2,T,y070214006-11,2,47.0,low_gamma,0.11923252227439507,0.04308882896741695,0.9583333333333334,True,
monkeyT_session-y070214012-17_lfp-2,T,y070214012-17,2,32.0,low_gamma,0.24979845684574467,0.18194837748166948,0.9666666666666667,True,
monkeyT_session-y070214012-17_lfp-2,T,y070214012-17,2,46.0,low_gamma,0.12043423413205794,0.05191413875213356,0.7833333333333333,True,
monkeyT_session-y070214018-19_lfp-1,T,y070214018-19,1,32.0,low_gamma,0.331294416687544,0.32842147898714563,0.9666666666666667,True,
monkeyT_session-y070214018-19_lfp-1,T,y070214018-19,1,45.0,low_gamma,0.14442737844154824,0.10675343410404753,0.9416666666666667,True,
monkeyT_session-y070214018-19_lfp-2,T,y070214018-19,2,31.0,low_gamma,0.2717912476302799,0.22781181095739284,0.9416666666666667,True,
monkeyT_session-y070214018-19_lfp-2,T,y070214018-19,2,44.0,low_gamma,0.12103240590057564,0.04131820607056923,0.5416666666666666,True,
monkeyT_session-y070214020-23_lfp-1,T,y070214020-23,1,14.0,beta,-0.10762718905955665,0.03685560177677352,0.5666666666666667,True,
monkeyT_session-y070214020-23_lfp-1,T,y070214020-23,1,33.0,low_gamma,0.2854594593334833,0.20280344331884825,0.9666666666666667,True,
monkeyT_session-y070214020-23_lfp-1,T,y070214020-23,1,47.0,low_gamma,0.1762647625205827,0.06673244194381932,0.85,True,
monkeyT_session-y070214020-23_lfp-2,T,y070214020-23,2,32.0,low_gamma,0.25091114058224895,0.2252560381895755,0.9333333333333333,True,
monkeyT_session-y070214020-23_lfp-2,T,y070214020-23,2,40.0,low_gamma,0.13976678051201452,0.031205810653666816,0.65,True,
monkeyT_session-y070214020-23_lfp-2,T,y070214020-23,2,47.0,low_gamma,0.11450913380701164,0.06658336138068618,0.5833333333333334,True,
monkeyT_session-y070215001-4_lfp-1,T,y070215001-4,1,6.0,theta,0.14427879968810836,0.03137061883973796,0.7416666666666667,True,
monkeyT_session-y070215001-4_lfp-1,T,y070215001-4,1,30.0,low_gamma,0.32370660598228423,0.3090471404488814,1.0,True,
monkeyT_session-y070215001-4_lfp-2,T,y070215001-4,2,6.0,theta,0.21876572443685233,0.15845874505158625,1.0,True,
monkeyT_session-y070215001-4_lfp-2,T,y070215001-4,2,30.0,low_gamma,0.18985326832253607,0.1959964807210823,0.925,True,
monkeyT_session-y070215001-4_lfp-2,T,y070215001-4,2,37.0,low_gamma,0.15128548103282846,0.03171979170718353,0.75,True,
monkeyT_session-y070215005-10_lfp-1,T,y070215005-10,1,30.0,low_gamma,0.32341462577980656,0.31716784108272184,1.0,True,
monkeyT_session-y070215005-10_lfp-1,T,y070215005-10,1,47.0,low_gamma,0.09169605716694296,0.02582757204070457,0.8083333333333333,True,
monkeyT_session-y070215005-10_lfp-2,T,y070215005-10,2,16.0,beta,-0.041311844631812006,0.046848832765184145,0.7416666666666667,True,
monkeyT_session-y070215005-10_lfp-2,T,y070215005-10,2,30.0,low_gamma,0.31949728614210865,0.3233598608357359,1.0,True,
monkeyT_session-y070215005-10_lfp-2,T,y070215005-10,2,47.0,low_gamma,0.10785938290904071,0.05324525646074031,0.75,True,
monkeyT_session-y070215011-16_lfp-1,T,y070215011-16,1,8.0,alpha,0.14967587154932327,0.040411300701682085,0.8083333333333333,True,
monkeyT_session-y070215011-16_lfp-1,T,y070215011-16,1,32.0,low_gamma,0.3078621391958488,0.3046166804814871,1.0,True,
monkeyT_session-y070215011-16_lfp-2,T,y070215011-16,2,32.0,low_gamma,0.2196129159732561,0.21396463577494348,0.95,True,
monkeyT_session-y070215011-16_lfp-2,T,y070215011-16,2,43.0,low_gamma,0.14948977174101824,0.028569306903232783,0.8,True,
monkeyT_session-y070215017-21_lfp-2,T,y070215017-21,2,33.0,low_gamma,0.21066944817852584,0.21126508893024967,0.9,True,
monkeyT_session-y070215017-21_lfp-2,T,y070215017-21,2,47.0,low_gamma,0.12012442374650964,0.03243953555503004,0.6333333333333333,True,
monkeyT_session-y070215017-21_lfp-4,T,y070215017-21,4,31.0,low_gamma,0.3559516310666819,0.357838176467514,1.0,True,
monkeyT_session-y070215017-21_lfp-4,T,y070215017-21,4,47.0,low_gamma,0.11617871831761002,0.0756407962228264,0.6666666666666666,True,
monkeyT_session-y070228001-5_lfp-8,T,y070228001-5,8,34.0,low_gamma,0.2225182957415111,0.11691063281868906,0.8166666666666667,True,
monkeyT_session-y070228001-5_lfp-8,T,y070228001-5,8,53.0,low_gamma,0.1797141460209002,0.06757404385690163,0.6916666666666667,True,
monkeyT_session-y070301002-6_lfp-8,T,y070301002-6,8,5.0,theta,0.3291697273662162,0.1705687436421623,1.0,True,
monkeyT_session-y070301002-6_lfp-8,T,y070301002-6,8,20.0,beta,-0.017071436598023983,0.03753318915814838,0.5333333333333333,True,
monkeyT_session-y070301002-6_lfp-8,T,y070301002-6,8,29.0,beta,0.32168073526472274,0.2737124107895867,0.9916666666666667,True,
monkeyT_session-y070301002-6_lfp-8,T,y070301002-6,8,47.0,low_gamma,0.09672034286661593,0.04218943373525036,0.6083333333333333,True,
monkeyT_session-y070301012-19_lfp-7,T,y070301012-19,7,6.0,theta,0.25007934420821354,0.14566411219494532,1.0,True,
monkeyT_session-y070301012-19_lfp-7,T,y070301012-19,7,22.0,beta,0.09205952950665114,0.025173886671814763,0.5333333333333333,True,
monkeyT_session-y070301012-19_lfp-7,T,y070301012-19,7,30.0,low_gamma,0.29615865776141465,0.3253121958350077,1.0,True,
monkeyT_session-y070301012-19_lfp-7,T,y070301012-19,7,47.0,low_gamma,0.17265549203165467,0.11996276320072517,1.0,True,
monkeyT_session-y070306001-5_lfp-5,T,y070306001-5,5,5.0,theta,0.25427868437443707,0.0790913947811056,0.95,True,
monkeyT_session-y070306001-5_lfp-5,T,y070306001-5,5,33.0,low_gamma,0.24938166047756785,0.16764351856958587,1.0,True,
monkeyT_session-y070306001-5_lfp-5,T,y070306001-5,5,47.0,low_gamma,0.14513471071551784,0.0397750651017712,0.5416666666666666,True,
monkeyT_session-y070306001-5_lfp-7,T,y070306001-5,7,6.0,theta,0.23021040238356882,0.06777995676983112,0.975,True,
monkeyT_session-y070306001-5_lfp-7,T,y070306001-5,7,32.0,low_gamma,0.2900024877199061,0.2684924033864627,0.825,True,
monkeyT_session-y070306006-11_lfp-5,T,y070306006-11,5,33.0,low_gamma,0.25665161804255976,0.18508294481369886,0.875,True,
monkeyT_session-y070306006-11_lfp-5,T,y070306006-11,5,47.0,low_gamma,0.16948781964506088,0.08421820923137655,0.8916666666666667,True,
monkeyT_session-y070306006-11_lfp-7,T,y070306006-11,7,31.0,low_gamma,0.18882490520774559,0.15787814900415825,0.6583333333333333,True,
monkeyT_session-y070306006-11_lfp-7,T,y070306006-11,7,45.0,low_gamma,0.13258484037706772,0.039816113600551914,0.7083333333333334,True,
monkeyT_session-y070307002-6_lfp-5,T,y070307002-6,5,19.0,beta,0.15508653886606874,0.15247495468799918,1.0,True,
monkeyT_session-y070307002-6_lfp-5,T,y070307002-6,5,32.0,low_gamma,0.270411912471645,0.21061418102941706,0.6583333333333333,True,
monkeyT_session-y070307002-6_lfp-5,T,y070307002-6,5,53.0,low_gamma,0.15282420260957513,0.054980494013079084,0.625,True,
monkeyT_session-y070307008-13_lfp-5,T,y070307008-13,5,6.0,theta,0.2785132009353951,0.09444466192120193,1.0,True,
monkeyT_session-y070307008-13_lfp-5,T,y070307008-13,5,19.0,beta,0.16505063100184889,0.1634097744811254,1.0,True,
monkeyT_session-y070307008-13_lfp-5,T,y070307008-13,5,29.0,beta,0.311140915053873,0.2842325744474067,1.0,True,
monkeyT_session-y070307008-13_lfp-5,T,y070307008-13,5,53.0,low_gamma,0.18769601688975346,0.10805562929679585,1.0,True,
monkeyT_session-y070307014-16_lfp-5,T,y070307014-16,5,7.0,theta,0.32816998491374916,0.17760380339143345,1.0,True,
monkeyT_session-y070307014-16_lfp-5,T,y070307014-16,5,19.0,beta,0.27313224402851505,0.38138943341223414,1.0,True,
monkeyT_session-y070307014-16_lfp-5,T,y070307014-16,5,29.0,beta,0.17369642423996762,0.1113558347713085,0.8583333333333333,True,
monkeyT_session-y070307014-16_lfp-5,T,y070307014-16,5,41.0,low_gamma,0.15390218180151394,0.07055688865809541,0.8666666666666667,True,
monkeyT_session-y070307014-16_lfp-5,T,y070307014-16,5,53.0,low_gamma,0.23022670661865324,0.13572215015897932,1.0,True,
monkeyT_session-y070308002-6_lfp-6,T,y070308002-6,6,7.0,theta,0.3938856669593259,0.319050885044337,1.0,True,
monkeyT_session-y070308002-6_lfp-6,T,y070308002-6,6,33.0,low_gamma,0.20969873425298835,0.20568454122957777,0.7833333333333333,True,
monkeyT_session-y070308002-6_lfp-6,T,y070308002-6,6,47.0,low_gamma,0.13462047832893162,0.03378339322499857,0.7416666666666667,True,
monkeyT_session-y070308014-17_lfp-5,T,y070308014-17,5,19.0,beta,0.0012013573080478465,0.06939852488840709,0.8,True,
monkeyT_session-y070308014-17_lfp-5,T,y070308014-17,5,31.0,low_gamma,0.4401096752112139,0.5357120764545364,0.9916666666666667,True,
monkeyT_session-y070312001-5_lfp-7,T,y070312001-5,7,7.0,theta,0.3078514636763039,0.30329957521533724,1.0,True,
monkeyT_session-y070312001-5_lfp-7,T,y070312001-5,7,18.0,beta,0.055112481924412066,0.0832144134966909,0.9916666666666667,True,
monkeyT_session-y070312001-5_lfp-7,T,y070312001-5,7,33.0,low_gamma,0.2268220200584919,0.19356010192882242,0.95,True,
monkeyT_session-y070312001-5_lfp-7,T,y070312001-5,7,53.0,low_gamma,0.11017740606125295,0.03074137968780094,0.775,True,
monkeyT_session-y070312001-5_lfp-8,T,y070312001-5,8,29.0,beta,0.3036485794699548,0.3272592350723269,0.48333333333333334,False,support below 0.50
monkeyT_session-y070312011-14_lfp-7,T,y070312011-14,7,7.0,theta,0.26315018168908105,0.18631561390914075,1.0,True,
monkeyT_session-y070312011-14_lfp-7,T,y070312011-14,7,18.0,beta,0.08167028962738931,0.05170000169706919,0.925,True,
monkeyT_session-y070312011-14_lfp-7,T,y070312011-14,7,29.0,beta,0.14911932161804464,0.08180301525669118,0.9,True,
monkeyT_session-y070312011-14_lfp-7,T,y070312011-14,7,42.0,low_gamma,0.20638302038419867,0.11535345326814447,0.9916666666666667,True,
monkeyT_session-y070312011-14_lfp-8,T,y070312011-14,8,38.0,low_gamma,0.19845293882053067,0.11342511325157317,0.9666666666666667,True,
monkeyT_session-y070312011-14_lfp-8,T,y070312011-14,8,47.0,low_gamma,0.19461023489789642,0.08496554418592817,1.0,True,
monkeyT_session-y070314001-8_lfp-5,T,y070314001-8,5,6.0,theta,0.3998500776887949,0.2734144627168399,1.0,True,
monkeyT_session-y070314001-8_lfp-5,T,y070314001-8,5,32.0,low_gamma,0.353916777328063,0.5070019039528669,0.9,True,
monkeyT_session-y070314001-8_lfp-5,T,y070314001-8,5,47.0,low_gamma,0.0950119731864518,0.07560392609974684,0.9833333333333333,True,
monkeyT_session-y070314001-8_lfp-7,T,y070314001-8,7,6.0,theta,0.20375998124595968,0.04162187787328084,0.8,True,
monkeyT_session-y070314001-8_lfp-7,T,y070314001-8,7,33.0,low_gamma,0.21212997638842013,0.057397957213611295,0.7666666666666667,True,
monkeyT_session-y070314001-8_lfp-7,T,y070314001-8,7,40.0,low_gamma,0.2195029683089993,0.23585523538122494,0.9416666666666667,True,
monkeyT_session-y070315003-8_lfp-5,T,y070315003-8,5,30.0,low_gamma,0.21874832624124269,0.17355736372825992,0.9833333333333333,True,
monkeyT_session-y070315003-8_lfp-5,T,y070315003-8,5,41.0,low_gamma,0.12513204963675,0.036207917385576965,0.7333333333333333,True,
monkeyT_session-y070315003-8_lfp-6,T,y070315003-8,6,29.0,beta,0.28443006974046386,0.2931304499622215,0.9583333333333334,True,
monkeyT_session-y070315003-8_lfp-8,T,y070315003-8,8,7.0,theta,0.23263818039578535,0.2854816609306226,1.0,True,
monkeyT_session-y070315003-8_lfp-8,T,y070315003-8,8,17.0,beta,0.3433951728646814,0.46187334384057077,1.0,True,
monkeyT_session-y070315003-8_lfp-8,T,y070315003-8,8,30.0,low_gamma,0.3085193421738338,0.0650811640062785,0.925,True,
monkeyT_session-y070315003-8_lfp-8,T,y070315003-8,8,38.0,low_gamma,0.3300687604861391,0.4562930596140956,0.85,True,
monkeyT_session-y070315003-8_lfp-8,T,y070315003-8,8,47.0,low_gamma,0.08021828405884648,0.1189453587579481,0.9833333333333333,True,
monkeyT_session-y070315009-14_lfp-5,T,y070315009-14,5,32.0,low_gamma,0.20380362979055672,0.11244499865430034,0.975,True,
monkeyT_session-y070315009-14_lfp-5,T,y070315009-14,5,47.0,low_gamma,0.13722424233139885,0.03367660369973455,0.725,True,
monkeyT_session-y070315009-14_lfp-6,T,y070315009-14,6,28.0,beta,0.28841668152117395,0.32233346577860467,0.7583333333333333,True,
monkeyT_session-y070315009-14_lfp-6,T,y070315009-14,6,47.0,low_gamma,0.033021498440888676,0.036300841844228805,0.6,True,
monkeyT_session-y070315009-14_lfp-7,T,y070315009-14,7,17.0,beta,0.1171810012398892,0.06746154722568425,0.9916666666666667,True,
monkeyT_session-y070315009-14_lfp-7,T,y070315009-14,7,29.0,beta,0.2507645862994385,0.26178180840574955,0.7666666666666667,True,
monkeyT_session-y070315009-14_lfp-7,T,y070315009-14,7,47.0,low_gamma,0.15505934040186556,0.15468146817370637,0.8166666666666667,True,
monkeyT_session-y070315015-17_lfp-6,T,y070315015-17,6,30.0,low_gamma,0.3035475065381324,0.3468188085692293,0.9916666666666667,True,
monkeyT_session-y070315015-17_lfp-6,T,y070315015-17,6,53.0,low_gamma,0.014051722634483428,0.031392811263335124,0.5916666666666667,True,
monkeyT_session-y070315015-17_lfp-7,T,y070315015-17,7,4.0,theta,0.1867136599245307,0.05690729681038245,0.9166666666666666,True,
monkeyT_session-y070315015-17_lfp-7,T,y070315015-17,7,18.0,beta,0.09493827247202062,0.11130297103521554,1.0,True,
monkeyT_session-y070315015-17_lfp-7,T,y070315015-17,7,33.0,low_gamma,0.2868510580450575,0.3504148537027625,0.95,True,
monkeyT_session-y070315015-17_lfp-7,T,y070315015-17,7,47.0,low_gamma,0.16384823114116756,0.15988951055249861,0.9666666666666667,True,
monkeyT_session-y070316001-4_lfp-7,T,y070316001-4,7,6.0,theta,0.166302773467275,0.07554460210431362,0.9583333333333334,True,
monkeyT_session-y070316001-4_lfp-7,T,y070316001-4,7,28.0,beta,0.2725259751443282,0.27600409712781565,0.95,True,
monkeyT_session-y070316001-4_lfp-7,T,y070316001-4,7,53.0,low_gamma,0.09763253068507315,0.08689066064513516,0.6583333333333333,True,
monkeyT_session-y070316001-4_lfp-8,T,y070316001-4,8,6.0,theta,0.20585411046974972,0.08491900010784342,0.9833333333333333,True,
monkeyT_session-y070316001-4_lfp-8,T,y070316001-4,8,18.0,beta,0.07663218831505889,0.06588603322340002,0.9583333333333334,True,
monkeyT_session-y070316001-4_lfp-8,T,y070316001-4,8,35.0,low_gamma,0.2062689372179214,0.18374482575030382,0.8916666666666667,True,
monkeyT_session-y070316001-4_lfp-8,T,y070316001-4,8,47.0,low_gamma,0.14025745282627516,0.07722036342130523,0.8666666666666667,True,
monkeyT_session-y070316006-8_lfp-7,T,y070316006-8,7,30.0,low_gamma,0.2064455040582217,0.14580565773389947,0.6833333333333333,True,
monkeyT_session-y070316006-8_lfp-7,T,y070316006-8,7,53.0,low_gamma,0.156569979115006,0.08478855647302522,0.8083333333333333,True,
monkeyT_session-y070316006-8_lfp-8,T,y070316006-8,8,7.0,theta,0.1426878655084917,0.05732069243605854,0.9416666666666667,True,
monkeyT_session-y070316006-8_lfp-8,T,y070316006-8,8,28.0,beta,0.29649917511847934,0.3603791723309438,0.9083333333333333,True,
monkeyT_session-y070316006-8_lfp-8,T,y070316006-8,8,47.0,low_gamma,0.13913419715608025,0.12244855891386328,0.8833333333333333,True,
monkeyT_session-y070316009-12_lfp-7,T,y070316009-12,7,29.0,beta,0.20665785668033732,0.15867131609995913,0.9583333333333334,True,
monkeyT_session-y070316009-12_lfp-7,T,y070316009-12,7,47.0,low_gamma,0.1936139999186491,0.13541422315556265,0.8833333333333333,True,
monkeyT_session-y070316009-12_lfp-8,T,y070316009-12,8,28.0,beta,0.29149822251517177,0.29348152029775054,1.0,True,
monkeyT_session-y070316009-12_lfp-8,T,y070316009-12,8,47.0,low_gamma,0.1397024596600648,0.11458372322858792,0.9166666666666666,True,
monkeyT_session-y070412002-3_lfp-7,T,y070412002-3,7,6.0,theta,0.24490693533373237,0.09702163381259518,0.8916666666666667,True,
monkeyT_session-y070412002-3_lfp-7,T,y070412002-3,7,18.0,beta,0.2557687146047724,0.2364362551624259,1.0,True,
monkeyT_session-y070412002-3_lfp-7,T,y070412002-3,7,30.0,low_gamma,0.3265594242597907,0.4428220081844236,0.9833333333333333,True,
monkeyT_session-y070412004-6_lfp-5,T,y070412004-6,5,6.0,theta,0.3634568152123161,0.12041401763651788,1.0,True,
monkeyT_session-y070412004-6_lfp-5,T,y070412004-6,5,14.0,beta,-0.0965605728808713,0.07447938914376606,0.825,True,
monkeyT_session-y070412004-6_lfp-5,T,y070412004-6,5,30.0,low_gamma,0.27085727297899853,0.30384445190550485,0.9166666666666666,True,
monkeyT_session-y070412004-6_lfp-6,T,y070412004-6,6,6.0,theta,0.3474247425402441,0.43616647367823524,1.0,True,
monkeyT_session-y070412004-6_lfp-6,T,y070412004-6,6,15.0,beta,0.32816913006057047,0.3973377342342068,1.0,True,
monkeyT_session-y070412004-6_lfp-6,T,y070412004-6,6,28.0,beta,0.10169518475208766,0.18319462118097501,0.75,True,
monkeyT_session-y070412004-6_lfp-6,T,y070412004-6,6,45.0,low_gamma,0.3812334320249869,0.4143264585341695,1.0,True,
monkeyT_session-y070412004-6_lfp-7,T,y070412004-6,7,6.0,theta,0.2678920707401831,0.19264578767273022,1.0,True,
monkeyT_session-y070412004-6_lfp-7,T,y070412004-6,7,18.0,beta,0.13198637003138222,0.13338687747111053,1.0,True,
monkeyT_session-y070412004-6_lfp-7,T,y070412004-6,7,29.0,beta,0.28440943121434276,0.37063113081946475,0.9666666666666667,True,
monkeyT_session-y070412007-9_lfp-5,T,y070412007-9,5,30.0,low_gamma,0.4097726261068522,0.4757298198195896,1.0,True,
monkeyT_session-y070412007-9_lfp-5,T,y070412007-9,5,36.0,low_gamma,0.2848712230111299,0.05535671247207194,0.7166666666666667,True,
monkeyT_session-y070412007-9_lfp-6,T,y070412007-9,6,6.0,theta,0.32765788426256715,0.4760739025553926,1.0,True,
monkeyT_session-y070412007-9_lfp-6,T,y070412007-9,6,15.0,beta,0.48513164406892106,0.5829540087903546,1.0,True,
monkeyT_session-y070412007-9_lfp-6,T,y070412007-9,6,28.0,beta,0.1614617955576212,0.19142211115544278,0.9166666666666666,True,
monkeyT_session-y070412007-9_lfp-6,T,y070412007-9,6,45.0,low_gamma,0.29958679099117697,0.3732399534803443,1.0,True,
monkeyT_session-y070412010-15_lfp-5,T,y070412010-15,5,6.0,theta,0.2963723673528485,0.0978817079976882,0.975,True,
monkeyT_session-y070412010-15_lfp-5,T,y070412010-15,5,30.0,low_gamma,0.3719928025671717,0.4411767435949498,1.0,True,
monkeyT_session-y070412010-15_lfp-6,T,y070412010-15,6,6.0,theta,0.3292889088146994,0.4010892656084013,1.0,True,
monkeyT_session-y070412010-15_lfp-6,T,y070412010-15,6,15.0,beta,0.27046390575928553,0.30861987136443875,1.0,True,
monkeyT_session-y070412010-15_lfp-6,T,y070412010-15,6,30.0,low_gamma,0.18250963413264498,0.18317123317089387,1.0,True,
monkeyT_session-y070412010-15_lfp-6,T,y070412010-15,6,45.0,low_gamma,0.23598313106938396,0.28400072756604866,1.0,True,
monkeyT_session-y070412010-15_lfp-7,T,y070412010-15,7,6.0,theta,0.21271281298975978,0.1192692708241584,1.0,True,
monkeyT_session-y070412010-15_lfp-7,T,y070412010-15,7,18.0,beta,0.07662564321605624,0.05524675796460607,0.85,True,
monkeyT_session-y070412010-15_lfp-7,T,y070412010-15,7,30.0,low_gamma,0.3110722855648357,0.3700977334800316,1.0,True,
monkeyT_session-y070412010-15_lfp-8,T,y070412010-15,8,6.0,theta,0.22703446604606958,0.198557626429134,1.0,True,
monkeyT_session-y070412010-15_lfp-8,T,y070412010-15,8,15.0,beta,0.34356766496747415,0.4183372279199523,1.0,True,
monkeyT_session-y070412010-15_lfp-8,T,y070412010-15,8,30.0,low_gamma,0.16803962335579647,0.14750284659143287,1.0,True,
monkeyT_session-y070412010-15_lfp-8,T,y070412010-15,8,45.0,low_gamma,0.19636660207774478,0.26209051919419224,1.0,True,
monkeyT_session-y070412017-19_lfp-5,T,y070412017-19,5,6.0,theta,0.26440057588128885,0.11804526371407614,1.0,True,
