lfp_uid,monkey,session_id,lfp_id,epoch,target,feature_set,status,accuracy,f1,n_classes,n_trials_balanced,per_class_n,torus_fit_success_fraction,torus_tau,torus_tau_ms,torus_embedding_dim,torus_param_source,torus_param_id
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,movement,direction,alpha,ok,0.6206896551724138,0.6206896551724138,2,116,58,1.0,11,11.0,3,pertrace_unsupervised_movement_signal,pertrace_tau11_embed3
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,movement,direction,beta,ok,0.5603448275862069,0.5600505689001264,2,116,58,1.0,11,11.0,3,pertrace_unsupervised_movement_signal,pertrace_tau11_embed3
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,movement,direction,low_gamma,ok,0.5689655172413793,0.5688373476063039,2,116,58,1.0,11,11.0,3,pertrace_unsupervised_movement_signal,pertrace_tau11_embed3
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,movement,direction,average_psd,ok,0.41379310344827586,0.41361879274457325,2,116,58,1.0,11,11.0,3,pertrace_unsupervised_movement_signal,pertrace_tau11_embed3
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,movement,direction,all_band_power,ok,0.5948275862068966,0.5940734122552305,2,116,58,1.0,11,11.0,3,pertrace_unsupervised_movement_signal,pertrace_tau11_embed3
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,movement,direction,torus_nonlinear_15,ok,0.5689655172413793,0.5684523809523809,2,116,58,1.0,11,11.0,3,pertrace_unsupervised_movement_signal,pertrace_tau11_embed3
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,movement,direction,delta,ok,0.5083333333333333,0.5082991874435725,2,120,60,0.975,10,10.0,3,pertrace_unsupervised_movement_signal,pertrace_tau10_embed3
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,movement,direction,theta,ok,0.49166666666666664,0.49134875964144253,2,120,60,0.975,10,10.0,3,pertrace_unsupervised_movement_signal,pertrace_tau10_embed3
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,movement,direction,alpha,ok,0.49166666666666664,0.4916313632891173,2,120,60,0.975,10,10.0,3,pertrace_unsupervised_movement_signal,pertrace_tau10_embed3
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,movement,direction,beta,ok,0.5666666666666667,0.5666666666666667,2,120,60,0.975,10,10.0,3,pertrace_unsupervised_movement_signal,pertrace_tau10_embed3
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,movement,direction,low_gamma,ok,0.5916666666666667,0.591411298728372,2,120,60,0.975,10,10.0,3,pertrace_unsupervised_movement_signal,pertrace_tau10_embed3
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,movement,direction,average_psd,ok,0.425,0.4249600666712966,2,120,60,0.975,10,10.0,3,pertrace_unsupervised_movement_signal,pertrace_tau10_embed3
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,movement,direction,all_band_power,ok,0.55,0.5498749652681301,2,120,60,0.975,10,10.0,3,pertrace_unsupervised_movement_signal,pertrace_tau10_embed3
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,movement,direction,torus_nonlinear_15,ok,0.48333333333333334,0.48275862068965514,2,120,60,0.975,10,10.0,3,pertrace_unsupervised_movement_signal,pertrace_tau10_embed3
monkeyM_session-o080410008-13_lfp-2,M,o080410008-13,2,movement,direction,delta,ok,0.5833333333333334,0.5828698553948832,2,120,60,1.0,12,12.0,3,pertrace_unsupervised_movement_signal,pertrace_tau12_embed3
monkeyM_session-o080410008-13_lfp-2,M,o080410008-13,2,movement,direction,theta,ok,0.5166666666666667,0.5154553049289892,2,120,60,1.0,12,12.0,3,pertrace_unsupervised_movement_signal,pertrace_tau12_embed3
monkeyM_session-o080410008-13_lfp-2,M,o080410008-13,2,movement,direction,alpha,ok,0.4583333333333333,0.45829571498020694,2,120,60,1.0,12,12.0,3,pertrace_unsupervised_movement_signal,pertrace_tau12_embed3
monkeyM_session-o080410008-13_lfp-2,M,o080410008-13,2,movement,direction,beta,ok,0.5166666666666667,0.5161290322580645,2,120,60,1.0,12,12.0,3,pertrace_unsupervised_movement_signal,pertrace_tau12_embed3
monkeyM_session-o080410008-13_lfp-2,M,o080410008-13,2,movement,direction,low_gamma,ok,0.6083333333333333,0.6076521739130435,2,120,60,1.0,12,12.0,3,pertrace_unsupervised_movement_signal,pertrace_tau12_embed3
monkeyM_session-o080410008-13_lfp-2,M,o080410008-13,2,movement,direction,average_psd,ok,0.48333333333333334,0.48203842940685043,2,120,60,1.0,12,12.0,3,pertrace_unsupervised_movement_signal,pertrace_tau12_embed3
monkeyM_session-o080410008-13_lfp-2,M,o080410008-13,2,movement,direction,all_band_power,ok,0.6083333333333333,0.6080883885761934,2,120,60,1.0,12,12.0,3,pertrace_unsupervised_movement_signal,pertrace_tau12_embed3
monkeyM_session-o080410008-13_lfp-2,M,o080410008-13,2,movement,direction,torus_nonlinear_15,ok,0.4583333333333333,0.45799457994579945,2,120,60,1.0,12,12.0,3,pertrace_unsupervised_movement_signal,pertrace_tau12_embed3
monkeyM_session-o080410017-23_lfp-1,M,o080410017-23,1,movement,direction,delta,ok,0.4479166666666667,0.4430213464696223,2,96,48,1.0,10,10.0,3,pertrace_unsupervised_movement_signal,pertrace_tau10_embed3
monkeyM_session-o080410017-23_lfp-1,M,o080410017-23,1,movement,direction,theta,ok,0.6145833333333334,0.6135349798716135,2,96,48,1.0,10,10.0,3,pertrace_unsupervised_movement_signal,pertrace_tau10_embed3
monkeyM_session-o080410017-23_lfp-1,M,o080410017-23,1,movement,direction,alpha,ok,0.53125,0.530791788856305,2,96,48,1.0,10,10.0,3,pertrace_unsupervised_movement_signal,pertrace_tau10_embed3
monkeyM_session-o080410017-23_lfp-1,M,o080410017-23,1,movement,direction,beta,ok,0.59375,0.5933528836754643,2,96,48,1.0,10,10.0,3,pertrace_unsupervised_movement_signal,pertrace_tau10_embed3
monkeyM_session-o080410017-23_lfp-1,M,o080410017-23,1,movement,direction,low_gamma,ok,0.53125,0.530791788856305,2,96,48,1.0,10,10.0,3,pertrace_unsupervised_movement_signal,pertrace_tau10_embed3
monkeyM_session-o080410017-23_lfp-1,M,o080410017-23,1,movement,direction,average_psd,ok,0.4583333333333333,0.4583333333333333,2,96,48,1.0,10,10.0,3,pertrace_unsupervised_movement_signal,pertrace_tau10_embed3
monkeyM_session-o080410017-23_lfp-1,M,o080410017-23,1,movement,direction,all_band_power,ok,0.5,0.5,2,96,48,1.0,10,10.0,3,pertrace_unsupervised_movement_signal,pertrace_tau10_embed3
monkeyM_session-o080410017-23_lfp-1,M,o080410017-23,1,movement,direction,torus_nonlinear_15,ok,0.4583333333333333,0.4580981328701693,2,96,48,1.0,10,10.0,3,pertrace_unsupervised_movement_signal,pertrace_tau10_embed3
monkeyM_session-o080410017-23_lfp-2,M,o080410017-23,2,movement,direction,delta,ok,0.5520833333333334,0.5520347259902334,2,96,48,1.0,11,11.0,3,pertrace_unsupervised_movement_signal,pertrace_tau11_embed3
monkeyM_session-o080410017-23_lfp-2,M,o080410017-23,2,movement,direction,theta,ok,0.6145833333333334,0.6145415084102008,2,96,48,1.0,11,11.0,3,pertrace_unsupervised_movement_signal,pertrace_tau11_embed3
monkeyM_session-o080410017-23_lfp-2,M,o080410017-23,2,movement,direction,alpha,ok,0.4583333333333333,0.44285714285714284,2,96,48,1.0,11,11.0,3,pertrace_unsupervised_movement_signal,pertrace_tau11_embed3
monkeyM_session-o080410017-23_lfp-2,M,o080410017-23,2,movement,direction,beta,ok,0.4791666666666667,0.4791666666666667,2,96,48,1.0,11,11.0,3,pertrace_unsupervised_movement_signal,pertrace_tau11_embed3
monkeyM_session-o080410017-23_lfp-2,M,o080410017-23,2,movement,direction,low_gamma,ok,0.5520833333333334,0.5516454871293581,2,96,48,1.0,11,11.0,3,pertrace_unsupervised_movement_signal,pertrace_tau11_embed3
monkeyM_session-o080410017-23_lfp-2,M,o080410017-23,2,movement,direction,average_psd,ok,0.4270833333333333,0.4240209446929203,2,96,48,1.0,11,11.0,3,pertrace_unsupervised_movement_signal,pertrace_tau11_embed3
monkeyM_session-o080410017-23_lfp-2,M,o080410017-23,2,movement,direction,all_band_power,ok,0.5416666666666666,0.5414676508901433,2,96,48,1.0,11,11.0,3,pertrace_unsupervised_movement_signal,pertrace_tau11_embed3
monkeyM_session-o080410017-23_lfp-2,M,o080410017-23,2,movement,direction,torus_nonlinear_15,ok,0.46875,0.4686923494302767,2,96,48,1.0,11,11.0,3,pertrace_unsupervised_movement_signal,pertrace_tau11_embed3
monkeyM_session-o080411001-6_lfp-2,M,o080411001-6,2,movement,direction,delta,ok,0.5212765957446809,0.5207884898606547,2,94,47,0.9896907216494846,17,17.0,7,pertrace_unsupervised_movement_signal,pertrace_tau17_embed7
monkeyM_session-o080411001-6_lfp-2,M,o080411001-6,2,movement,direction,theta,ok,0.574468085106383,0.5742753623188406,2,94,47,0.9896907216494846,17,17.0,7,pertrace_unsupervised_movement_signal,pertrace_tau17_embed7
monkeyM_session-o080411001-6_lfp-2,M,o080411001-6,2,movement,direction,alpha,ok,0.574468085106383,0.5742753623188406,2,94,47,0.9896907216494846,17,17.0,7,pertrace_unsupervised_movement_signal,pertrace_tau17_embed7
monkeyM_session-o080411001-6_lfp-2,M,o080411001-6,2,movement,direction,beta,ok,0.5531914893617021,0.5531914893617021,2,94,47,0.9896907216494846,17,17.0,7,pertrace_unsupervised_movement_signal,pertrace_tau17_embed7
monkeyM_session-o080411001-6_lfp-2,M,o080411001-6,2,movement,direction,low_gamma,ok,0.5106382978723404,0.5070679434564523,2,94,47,0.9896907216494846,17,17.0,7,pertrace_unsupervised_movement_signal,pertrace_tau17_embed7
monkeyM_session-o080411001-6_lfp-2,M,o080411001-6,2,movement,direction,average_psd,ok,0.40425531914893614,0.4031746031746032,2,94,47,0.9896907216494846,17,17.0,7,pertrace_unsupervised_movement_signal,pertrace_tau17_embed7
monkeyM_session-o080411001-6_lfp-2,M,o080411001-6,2,movement,direction,all_band_power,ok,0.48936170212765956,0.4891304347826087,2,94,47,0.9896907216494846,17,17.0,7,pertrace_unsupervised_movement_signal,pertrace_tau17_embed7
monkeyM_session-o080411001-6_lfp-2,M,o080411001-6,2,movement,direction,torus_nonlinear_15,ok,0.5319148936170213,0.5317028985507246,2,94,47,0.9896907216494846,17,17.0,7,pertrace_unsupervised_movement_signal,pertrace_tau17_embed7
monkeyM_session-o080411001-6_lfp-4,M,o080411001-6,4,movement,direction,delta,ok,0.48936170212765956,0.4856361149110807,2,94,47,0.9896907216494846,17,17.0,7,pertrace_unsupervised_movement_signal,pertrace_tau17_embed7
monkeyM_session-o080411001-6_lfp-4,M,o080411001-6,4,movement,direction,theta,ok,0.574468085106383,0.5742753623188406,2,94,47,0.9896907216494846,17,17.0,7,pertrace_unsupervised_movement_signal,pertrace_tau17_embed7
monkeyM_session-o080411001-6_lfp-4,M,o080411001-6,4,movement,direction,alpha,ok,0.5851063829787234,0.5846833578792341,2,94,47,0.9896907216494846,17,17.0,7,pertrace_unsupervised_movement_signal,pertrace_tau17_embed7
monkeyM_session-o080411001-6_lfp-4,M,o080411001-6,4,movement,direction,beta,ok,0.5319148936170213,0.528499772001824,2,94,47,0.9896907216494846,17,17.0,7,pertrace_unsupervised_movement_signal,pertrace_tau17_embed7
monkeyM_session-o080411001-6_lfp-4,M,o080411001-6,4,movement,direction,low_gamma,ok,0.4574468085106383,0.4544213041993854,2,94,47,0.9896907216494846,17,17.0,7,pertrace_unsupervised_movement_signal,pertrace_tau17_embed7
monkeyM_session-o080411001-6_lfp-4,M,o080411001-6,4,movement,direction,average_psd,ok,0.5319148936170213,0.5317028985507246,2,94,47,0.9896907216494846,17,17.0,7,pertrace_unsupervised_movement_signal,pertrace_tau17_embed7
monkeyM_session-o080411001-6_lfp-4,M,o080411001-6,4,movement,direction,all_band_power,ok,0.6170212765957447,0.6170212765957447,2,94,47,0.9896907216494846,17,17.0,7,pertrace_unsupervised_movement_signal,pertrace_tau17_embed7
monkeyM_session-o080411001-6_lfp-4,M,o080411001-6,4,movement,direction,torus_nonlinear_15,ok,0.5638297872340425,0.5637804187889077,2,94,47,0.9896907216494846,17,17.0,7,pertrace_unsupervised_movement_signal,pertrace_tau17_embed7
monkeyM_session-o080411007-14_lfp-1,M,o080411007-14,1,movement,direction,delta,ok,0.44047619047619047,0.4397616006811409,2,84,42,1.0,17,17.0,9,pertrace_unsupervised_movement_signal,pertrace_tau17_embed9
monkeyM_session-o080411007-14_lfp-1,M,o080411007-14,1,movement,direction,theta,ok,0.47619047619047616,0.4652777777777778,2,84,42,1.0,17,17.0,9,pertrace_unsupervised_movement_signal,pertrace_tau17_embed9
monkeyM_session-o080411007-14_lfp-1,M,o080411007-14,1,movement,direction,alpha,ok,0.4166666666666667,0.4165839829907867,2,84,42,1.0,17,17.0,9,pertrace_unsupervised_movement_signal,pertrace_tau17_embed9
monkeyM_session-o080411007-14_lfp-1,M,o080411007-14,1,movement,direction,beta,ok,0.5119047619047619,0.5062365591397849,2,84,42,1.0,17,17.0,9,pertrace_unsupervised_movement_signal,pertrace_tau17_embed9
monkeyM_session-o080411007-14_lfp-1,M,o080411007-14,1,movement,direction,low_gamma,ok,0.4880952380952381,0.4791636625811103,2,84,42,1.0,17,17.0,9,pertrace_unsupervised_movement_signal,pertrace_tau17_embed9
monkeyM_session-o080411007-14_lfp-1,M,o080411007-14,1,movement,direction,average_psd,ok,0.4523809523809524,0.4473684210526316,2,84,42,1.0,17,17.0,9,pertrace_unsupervised_movement_signal,pertrace_tau17_embed9
monkeyM_session-o080411007-14_lfp-1,M,o080411007-14,1,movement,direction,all_band_power,ok,0.39285714285714285,0.3886113886113886,2,84,42,1.0,17,17.0,9,pertrace_unsupervised_movement_signal,pertrace_tau17_embed9
monkeyM_session-o080411007-14_lfp-1,M,o080411007-14,1,movement,direction,torus_nonlinear_15,ok,0.4880952380952381,0.4874414644529587,2,84,42,1.0,17,17.0,9,pertrace_unsupervised_movement_signal,pertrace_tau17_embed9
monkeyM_session-o080415001-7_lfp-1,M,o080415001-7,1,movement,direction,delta,ok,0.5714285714285714,0.5711854792966535,2,84,42,1.0,16,16.0,7,pertrace_unsupervised_movement_signal,pertrace_tau16_embed7
monkeyM_session-o080415001-7_lfp-1,M,o080415001-7,1,movement,direction,theta,ok,0.4642857142857143,0.46053946053946054,2,84,42,1.0,16,16.0,7,pertrace_unsupervised_movement_signal,pertrace_tau16_embed7
monkeyM_session-o080415001-7_lfp-1,M,o080415001-7,1,movement,direction,alpha,ok,0.5,0.49971639251276234,2,84,42,1.0,16,16.0,7,pertrace_unsupervised_movement_signal,pertrace_tau16_embed7
monkeyM_session-o080415001-7_lfp-1,M,o080415001-7,1,movement,direction,beta,ok,0.42857142857142855,0.42824730572887126,2,84,42,1.0,16,16.0,7,pertrace_unsupervised_movement_signal,pertrace_tau16_embed7
monkeyM_session-o080415001-7_lfp-1,M,o080415001-7,1,movement,direction,low_gamma,ok,0.5119047619047619,0.5112813963388676,2,84,42,1.0,16,16.0,7,pertrace_unsupervised_movement_signal,pertrace_tau16_embed7
monkeyM_session-o080415001-7_lfp-1,M,o080415001-7,1,movement,direction,average_psd,ok,0.47619047619047616,0.475,2,84,42,1.0,16,16.0,7,pertrace_unsupervised_movement_signal,pertrace_tau16_embed7
monkeyM_session-o080415001-7_lfp-1,M,o080415001-7,1,movement,direction,all_band_power,ok,0.44047619047619047,0.4397616006811409,2,84,42,1.0,16,16.0,7,pertrace_unsupervised_movement_signal,pertrace_tau16_embed7
monkeyM_session-o080415001-7_lfp-1,M,o080415001-7,1,movement,direction,torus_nonlinear_15,ok,0.5238095238095238,0.5235394214407261,2,84,42,1.0,16,16.0,7,pertrace_unsupervised_movement_signal,pertrace_tau16_embed7
monkeyM_session-o080415008-14_lfp-1,M,o080415008-14,1,movement,direction,delta,ok,0.52,0.5192307692307692,2,100,50,1.0,19,19.0,5,pertrace_unsupervised_movement_signal,pertrace_tau19_embed5
monkeyM_session-o080415008-14_lfp-1,M,o080415008-14,1,movement,direction,theta,ok,0.41,0.4099409940994099,2,100,50,1.0,19,19.0,5,pertrace_unsupervised_movement_signal,pertrace_tau19_embed5
monkeyM_session-o080415008-14_lfp-1,M,o080415008-14,1,movement,direction,alpha,ok,0.55,0.5495946351716545,2,100,50,1.0,19,19.0,5,pertrace_unsupervised_movement_signal,pertrace_tau19_embed5
monkeyM_session-o080415008-14_lfp-1,M,o080415008-14,1,movement,direction,beta,ok,0.44,0.4391025641025641,2,100,50,1.0,19,19.0,5,pertrace_unsupervised_movement_signal,pertrace_tau19_embed5
monkeyM_session-o080415008-14_lfp-1,M,o080415008-14,1,movement,direction,low_gamma,ok,0.47,0.468671679197995,2,100,50,1.0,19,19.0,5,pertrace_unsupervised_movement_signal,pertrace_tau19_embed5
monkeyM_session-o080415008-14_lfp-1,M,o080415008-14,1,movement,direction,average_psd,ok,0.43,0.42534529690492995,2,100,50,1.0,19,19.0,5,pertrace_unsupervised_movement_signal,pertrace_tau19_embed5
monkeyM_session-o080415008-14_lfp-1,M,o080415008-14,1,movement,direction,all_band_power,ok,0.46,0.4565217391304348,2,100,50,1.0,19,19.0,5,pertrace_unsupervised_movement_signal,pertrace_tau19_embed5
monkeyM_session-o080415008-14_lfp-1,M,o080415008-14,1,movement,direction,torus_nonlinear_15,ok,0.5,0.4949494949494949,2,100,50,1.0,19,19.0,5,pertrace_unsupervised_movement_signal,pertrace_tau19_embed5
monkeyM_session-o080416002-18_lfp-1,M,o080416002-18,1,movement,direction,delta,ok,0.2222222222222222,0.19750406445043,6,288,48,1.0,60,60.0,7,pertrace_unsupervised_movement_signal,pertrace_tau60_embed7
monkeyM_session-o080416002-18_lfp-1,M,o080416002-18,1,movement,direction,theta,ok,0.23958333333333334,0.20078817145508907,6,288,48,1.0,60,60.0,7,pertrace_unsupervised_movement_signal,pertrace_tau60_embed7
monkeyM_session-o080416002-18_lfp-1,M,o080416002-18,1,movement,direction,alpha,ok,0.14930555555555555,0.11915200012305383,6,288,48,1.0,60,60.0,7,pertrace_unsupervised_movement_signal,pertrace_tau60_embed7
monkeyM_session-o080416002-18_lfp-1,M,o080416002-18,1,movement,direction,beta,ok,0.2847222222222222,0.2514718688441316,6,288,48,1.0,60,60.0,7,pertrace_unsupervised_movement_signal,pertrace_tau60_embed7
monkeyM_session-o080416002-18_lfp-1,M,o080416002-18,1,movement,direction,low_gamma,ok,0.20833333333333334,0.19807395808779438,6,288,48,1.0,60,60.0,7,pertrace_unsupervised_movement_signal,pertrace_tau60_embed7
monkeyM_session-o080416002-18_lfp-1,M,o080416002-18,1,movement,direction,average_psd,ok,0.18055555555555555,0.16578837369997915,6,288,48,1.0,60,60.0,7,pertrace_unsupervised_movement_signal,pertrace_tau60_embed7
monkeyM_session-o080416002-18_lfp-1,M,o080416002-18,1,movement,direction,all_band_power,ok,0.2743055555555556,0.2674589733322335,6,288,48,1.0,60,60.0,7,pertrace_unsupervised_movement_signal,pertrace_tau60_embed7
monkeyM_session-o080416002-18_lfp-1,M,o080416002-18,1,movement,direction,torus_nonlinear_15,ok,0.2013888888888889,0.19738894611875332,6,288,48,1.0,60,60.0,7,pertrace_unsupervised_movement_signal,pertrace_tau60_embed7
monkeyM_session-o080416002-18_lfp-2,M,o080416002-18,2,movement,direction,delta,ok,0.16666666666666666,0.1235315088350762,6,288,48,0.9965397923875432,52,52.0,9,pertrace_unsupervised_movement_signal,pertrace_tau52_embed9
monkeyM_session-o080416002-18_lfp-2,M,o080416002-18,2,movement,direction,theta,ok,0.21875,0.18412627982227373,6,288,48,0.9965397923875432,52,52.0,9,pertrace_unsupervised_movement_signal,pertrace_tau52_embed9
monkeyM_session-o080416002-18_lfp-2,M,o080416002-18,2,movement,direction,alpha,ok,0.2048611111111111,0.16461964570517204,6,288,48,0.9965397923875432,52,52.0,9,pertrace_unsupervised_movement_signal,pertrace_tau52_embed9
monkeyM_session-o080416002-18_lfp-2,M,o080416002-18,2,movement,direction,beta,ok,0.2222222222222222,0.1892219805944401,6,288,48,0.9965397923875432,52,52.0,9,pertrace_unsupervised_movement_signal,pertrace_tau52_embed9
monkeyM_session-o080416002-18_lfp-2,M,o080416002-18,2,movement,direction,low_gamma,ok,0.1701388888888889,0.1456755717067594,6,288,48,0.9965397923875432,52,52.0,9,pertrace_unsupervised_movement_signal,pertrace_tau52_embed9
monkeyM_session-o080416002-18_lfp-2,M,o080416002-18,2,movement,direction,average_psd,ok,0.2152777777777778,0.16155307341748018,6,288,48,0.9965397923875432,52,52.0,9,pertrace_unsupervised_movement_signal,pertrace_tau52_embed9
monkeyM_session-o080416002-18_lfp-2,M,o080416002-18,2,movement,direction,all_band_power,ok,0.2222222222222222,0.21498150389426,6,288,48,0.9965397923875432,52,52.0,9,pertrace_unsupervised_movement_signal,pertrace_tau52_embed9
monkeyM_session-o080416002-18_lfp-2,M,o080416002-18,2,movement,direction,torus_nonlinear_15,ok,0.18055555555555555,0.17789183385743512,6,288,48,0.9965397923875432,52,52.0,9,pertrace_unsupervised_movement_signal,pertrace_tau52_embed9
monkeyM_session-o080417003-14_lfp-1,M,o080417003-14,1,movement,direction,delta,ok,0.17479674796747968,0.1505796043363383,6,246,41,0.9806949806949807,10,10.0,7,pertrace_unsupervised_movement_signal,pertrace_tau10_embed7
monkeyM_session-o080417003-14_lfp-1,M,o080417003-14,1,movement,direction,theta,ok,0.15853658536585366,0.1381147997051575,6,246,41,0.9806949806949807,10,10.0,7,pertrace_unsupervised_movement_signal,pertrace_tau10_embed7
monkeyM_session-o080417003-14_lfp-1,M,o080417003-14,1,movement,direction,alpha,ok,0.17073170731707318,0.15009819970590071,6,246,41,0.9806949806949807,10,10.0,7,pertrace_unsupervised_movement_signal,pertrace_tau10_embed7
monkeyM_session-o080417003-14_lfp-1,M,o080417003-14,1,movement,direction,beta,ok,0.14634146341463414,0.13847799187530724,6,246,41,0.9806949806949807,10,10.0,7,pertrace_unsupervised_movement_signal,pertrace_tau10_embed7
monkeyM_session-o080417003-14_lfp-1,M,o080417003-14,1,movement,direction,low_gamma,ok,0.15853658536585366,0.14049121933384026,6,246,41,0.9806949806949807,10,10.0,7,pertrace_unsupervised_movement_signal,pertrace_tau10_embed7
monkeyM_session-o080417003-14_lfp-1,M,o080417003-14,1,movement,direction,average_psd,ok,0.16260162601626016,0.12081341666292571,6,246,41,0.9806949806949807,10,10.0,7,pertrace_unsupervised_movement_signal,pertrace_tau10_embed7
monkeyM_session-o080417003-14_lfp-1,M,o080417003-14,1,movement,direction,all_band_power,ok,0.14634146341463414,0.1446653549067568,6,246,41,0.9806949806949807,10,10.0,7,pertrace_unsupervised_movement_signal,pertrace_tau10_embed7
monkeyM_session-o080417003-14_lfp-1,M,o080417003-14,1,movement,direction,torus_nonlinear_15,ok,0.13821138211382114,0.137084646933709,6,246,41,0.9806949806949807,10,10.0,7,pertrace_unsupervised_movement_signal,pertrace_tau10_embed7
monkeyM_session-o080417003-14_lfp-4,M,o080417003-14,4,movement,direction,delta,ok,0.14634146341463414,0.13639865366808593,6,246,41,0.9845559845559846,11,11.0,9,pertrace_unsupervised_movement_signal,pertrace_tau11_embed9
monkeyM_session-o080417003-14_lfp-4,M,o080417003-14,4,movement,direction,theta,ok,0.2032520325203252,0.17692855048560732,6,246,41,0.9845559845559846,11,11.0,9,pertrace_unsupervised_movement_signal,pertrace_tau11_embed9
monkeyM_session-o080417003-14_lfp-4,M,o080417003-14,4,movement,direction,alpha,ok,0.15853658536585366,0.14135748670231427,6,246,41,0.9845559845559846,11,11.0,9,pertrace_unsupervised_movement_signal,pertrace_tau11_embed9
