lfp_uid,monkey,session_id,lfp_id,epoch,target,feature_set,status,accuracy,f1,n_classes,n_trials_balanced,per_class_n,torus_fit_success_fraction
monkeyM_session-o081118001-3_lfp-1,M,o081118001-3,1,movement,direction,low_gamma,ok,0.5113636363636364,0.5107950872656755,2,88,44,0.9777777777777777
monkeyM_session-o081118001-3_lfp-1,M,o081118001-3,1,movement,direction,average_psd,ok,0.4318181818181818,0.4318181818181818,2,88,44,0.9777777777777777
monkeyM_session-o081118001-3_lfp-1,M,o081118001-3,1,movement,direction,all_band_power,ok,0.4659090909090909,0.46417929783650735,2,88,44,0.9777777777777777
monkeyM_session-o081118001-3_lfp-1,M,o081118001-3,1,movement,direction,torus_nonlinear_15,ok,0.375,0.37297577406399796,2,88,44,0.9777777777777777
monkeyM_session-o081118001-3_lfp-2,M,o081118001-3,2,movement,direction,delta,ok,0.5909090909090909,0.5909090909090909,2,88,44,1.0
monkeyM_session-o081118001-3_lfp-2,M,o081118001-3,2,movement,direction,theta,ok,0.36363636363636365,0.36066424494032173,2,88,44,1.0
monkeyM_session-o081118001-3_lfp-2,M,o081118001-3,2,movement,direction,alpha,ok,0.5568181818181818,0.5539961013645224,2,88,44,1.0
monkeyM_session-o081118001-3_lfp-2,M,o081118001-3,2,movement,direction,beta,ok,0.4431818181818182,0.4265194839739327,2,88,44,1.0
monkeyM_session-o081118001-3_lfp-2,M,o081118001-3,2,movement,direction,low_gamma,ok,0.5681818181818182,0.5681818181818182,2,88,44,1.0
monkeyM_session-o081118001-3_lfp-2,M,o081118001-3,2,movement,direction,average_psd,ok,0.5795454545454546,0.5781837025521441,2,88,44,1.0
monkeyM_session-o081118001-3_lfp-2,M,o081118001-3,2,movement,direction,all_band_power,ok,0.5454545454545454,0.545219638242894,2,88,44,1.0
monkeyM_session-o081118001-3_lfp-2,M,o081118001-3,2,movement,direction,torus_nonlinear_15,ok,0.5,0.49766476388168135,2,88,44,1.0
monkeyM_session-o081118004-5_lfp-1,M,o081118004-5,1,movement,direction,delta,ok,0.4880952380952381,0.48627506755795763,2,84,42,0.9883720930232558
monkeyM_session-o081118004-5_lfp-1,M,o081118004-5,1,movement,direction,theta,ok,0.5595238095238095,0.5594613749114103,2,84,42,0.9883720930232558
monkeyM_session-o081118004-5_lfp-1,M,o081118004-5,1,movement,direction,alpha,ok,0.5357142857142857,0.5356484762579731,2,84,42,0.9883720930232558
monkeyM_session-o081118004-5_lfp-1,M,o081118004-5,1,movement,direction,beta,ok,0.5357142857142857,0.5351213282247764,2,84,42,0.9883720930232558
monkeyM_session-o081118004-5_lfp-1,M,o081118004-5,1,movement,direction,low_gamma,ok,0.5,0.49971639251276234,2,84,42,0.9883720930232558
monkeyM_session-o081118004-5_lfp-1,M,o081118004-5,1,movement,direction,average_psd,ok,0.4642857142857143,0.46053946053946054,2,84,42,0.9883720930232558
monkeyM_session-o081118004-5_lfp-1,M,o081118004-5,1,movement,direction,all_band_power,ok,0.5238095238095238,0.5213675213675214,2,84,42,0.9883720930232558
monkeyM_session-o081118004-5_lfp-1,M,o081118004-5,1,movement,direction,torus_nonlinear_15,ok,0.6071428571428571,0.6025806451612903,2,84,42,0.9883720930232558
monkeyM_session-o081118008-10_lfp-1,M,o081118008-10,1,movement,direction,delta,ok,0.5,0.49886363636363634,2,84,42,1.0
monkeyM_session-o081118008-10_lfp-1,M,o081118008-10,1,movement,direction,theta,ok,0.5238095238095238,0.5238095238095238,2,84,42,1.0
monkeyM_session-o081118008-10_lfp-1,M,o081118008-10,1,movement,direction,alpha,ok,0.40476190476190477,0.39236111111111116,2,84,42,1.0
monkeyM_session-o081118008-10_lfp-1,M,o081118008-10,1,movement,direction,beta,ok,0.6071428571428571,0.6070871722182849,2,84,42,1.0
monkeyM_session-o081118008-10_lfp-1,M,o081118008-10,1,movement,direction,low_gamma,ok,0.5952380952380952,0.5952380952380952,2,84,42,1.0
monkeyM_session-o081118008-10_lfp-1,M,o081118008-10,1,movement,direction,average_psd,ok,0.5238095238095238,0.5235394214407261,2,84,42,1.0
monkeyM_session-o081118008-10_lfp-1,M,o081118008-10,1,movement,direction,all_band_power,ok,0.4880952380952381,0.48451548451548454,2,84,42,1.0
monkeyM_session-o081118008-10_lfp-1,M,o081118008-10,1,movement,direction,torus_nonlinear_15,ok,0.4166666666666667,0.4165839829907867,2,84,42,1.0
monkeyM_session-o081127010-14_lfp-1,M,o081127010-14,1,movement,direction,delta,ok,0.1414141414141414,0.12963665151157217,6,198,33,1.0
monkeyM_session-o081127010-14_lfp-1,M,o081127010-14,1,movement,direction,theta,ok,0.11616161616161616,0.11791664665541408,6,198,33,1.0
monkeyM_session-o081127010-14_lfp-1,M,o081127010-14,1,movement,direction,alpha,ok,0.2474747474747475,0.18584806497849973,6,198,33,1.0
monkeyM_session-o081127010-14_lfp-1,M,o081127010-14,1,movement,direction,beta,ok,0.20707070707070707,0.18713429687881813,6,198,33,1.0
monkeyM_session-o081127010-14_lfp-1,M,o081127010-14,1,movement,direction,low_gamma,ok,0.20202020202020202,0.17045855238540808,6,198,33,1.0
monkeyM_session-o081127010-14_lfp-1,M,o081127010-14,1,movement,direction,average_psd,ok,0.17676767676767677,0.1439306809290317,6,198,33,1.0
monkeyM_session-o081127010-14_lfp-1,M,o081127010-14,1,movement,direction,all_band_power,ok,0.1919191919191919,0.18387101616874224,6,198,33,1.0
monkeyM_session-o081127010-14_lfp-1,M,o081127010-14,1,movement,direction,torus_nonlinear_15,ok,0.21212121212121213,0.20338101143516793,6,198,33,1.0
monkeyM_session-o081202001-7_lfp-2,M,o081202001-7,2,movement,direction,delta,ok,0.18803418803418803,0.16660721686742994,6,234,39,0.9873949579831933
monkeyM_session-o081202001-7_lfp-2,M,o081202001-7,2,movement,direction,theta,ok,0.15384615384615385,0.14104858970645287,6,234,39,0.9873949579831933
monkeyM_session-o081202001-7_lfp-2,M,o081202001-7,2,movement,direction,alpha,ok,0.1452991452991453,0.1278608901558391,6,234,39,0.9873949579831933
monkeyM_session-o081202001-7_lfp-2,M,o081202001-7,2,movement,direction,beta,ok,0.23504273504273504,0.1814189027855451,6,234,39,0.9873949579831933
monkeyM_session-o081202001-7_lfp-2,M,o081202001-7,2,movement,direction,low_gamma,ok,0.24358974358974358,0.20732973763805906,6,234,39,0.9873949579831933
monkeyM_session-o081202001-7_lfp-2,M,o081202001-7,2,movement,direction,average_psd,ok,0.20085470085470086,0.17265242482150156,6,234,39,0.9873949579831933
monkeyM_session-o081202001-7_lfp-2,M,o081202001-7,2,movement,direction,all_band_power,ok,0.2222222222222222,0.20511961392691444,6,234,39,0.9873949579831933
monkeyM_session-o081202001-7_lfp-2,M,o081202001-7,2,movement,direction,torus_nonlinear_15,ok,0.20512820512820512,0.2030739609293807,6,234,39,0.9873949579831933
monkeyM_session-o081202001-7_lfp-4,M,o081202001-7,4,movement,direction,delta,ok,0.19230769230769232,0.16175121363162936,6,234,39,1.0
monkeyM_session-o081202001-7_lfp-4,M,o081202001-7,4,movement,direction,theta,ok,0.16666666666666666,0.1551547970856165,6,234,39,1.0
monkeyM_session-o081202001-7_lfp-4,M,o081202001-7,4,movement,direction,alpha,ok,0.23931623931623933,0.20834520319103245,6,234,39,1.0
monkeyM_session-o081202001-7_lfp-4,M,o081202001-7,4,movement,direction,beta,ok,0.1581196581196581,0.11891927451482083,6,234,39,1.0
monkeyM_session-o081202001-7_lfp-4,M,o081202001-7,4,movement,direction,low_gamma,ok,0.21794871794871795,0.16715805210401194,6,234,39,1.0
monkeyM_session-o081202001-7_lfp-4,M,o081202001-7,4,movement,direction,average_psd,ok,0.21367521367521367,0.1605542061018961,6,234,39,1.0
monkeyM_session-o081202001-7_lfp-4,M,o081202001-7,4,movement,direction,all_band_power,ok,0.21794871794871795,0.19916666501039262,6,234,39,1.0
monkeyM_session-o081202001-7_lfp-4,M,o081202001-7,4,movement,direction,torus_nonlinear_15,ok,0.1452991452991453,0.14434757362007153,6,234,39,1.0
monkeyM_session-o081202008-11_lfp-2,M,o081202008-11,2,movement,direction,delta,ok,0.5802469135802469,0.5799908494738448,2,162,81,0.9820359281437125
monkeyM_session-o081202008-11_lfp-2,M,o081202008-11,2,movement,direction,theta,ok,0.5308641975308642,0.5308641975308642,2,162,81,0.9820359281437125
monkeyM_session-o081202008-11_lfp-2,M,o081202008-11,2,movement,direction,alpha,ok,0.5802469135802469,0.5796703296703296,2,162,81,0.9820359281437125
monkeyM_session-o081202008-11_lfp-2,M,o081202008-11,2,movement,direction,beta,ok,0.6111111111111112,0.6103836610040083,2,162,81,0.9820359281437125
monkeyM_session-o081202008-11_lfp-2,M,o081202008-11,2,movement,direction,low_gamma,ok,0.6049382716049383,0.6048780487804878,2,162,81,0.9820359281437125
monkeyM_session-o081202008-11_lfp-2,M,o081202008-11,2,movement,direction,average_psd,ok,0.48148148148148145,0.4794981640146879,2,162,81,0.9820359281437125
monkeyM_session-o081202008-11_lfp-2,M,o081202008-11,2,movement,direction,all_band_power,ok,0.6358024691358025,0.6356775300171527,2,162,81,0.9820359281437125
monkeyM_session-o081202008-11_lfp-2,M,o081202008-11,2,movement,direction,torus_nonlinear_15,ok,0.5802469135802469,0.5801829268292682,2,162,81,0.9820359281437125
monkeyM_session-o081202012-14_lfp-2,M,o081202012-14,2,movement,direction,delta,ok,0.5522388059701493,0.5521390374331551,2,134,67,1.0
monkeyM_session-o081202012-14_lfp-2,M,o081202012-14,2,movement,direction,theta,ok,0.6716417910447762,0.6704672479320366,2,134,67,1.0
monkeyM_session-o081202012-14_lfp-2,M,o081202012-14,2,movement,direction,alpha,ok,0.4925373134328358,0.4896953405017921,2,134,67,1.0
monkeyM_session-o081202012-14_lfp-2,M,o081202012-14,2,movement,direction,beta,ok,0.5522388059701493,0.5522388059701493,2,134,67,1.0
monkeyM_session-o081202012-14_lfp-2,M,o081202012-14,2,movement,direction,low_gamma,ok,0.5373134328358209,0.5369007803790413,2,134,67,1.0
monkeyM_session-o081202012-14_lfp-2,M,o081202012-14,2,movement,direction,average_psd,ok,0.417910447761194,0.41148648648648645,2,134,67,1.0
monkeyM_session-o081202012-14_lfp-2,M,o081202012-14,2,movement,direction,all_band_power,ok,0.6492537313432836,0.6492341966026176,2,134,67,1.0
monkeyM_session-o081202012-14_lfp-2,M,o081202012-14,2,movement,direction,torus_nonlinear_15,ok,0.6044776119402985,0.6042792667298156,2,134,67,1.0
monkeyM_session-o081202012-14_lfp-4,M,o081202012-14,4,movement,direction,delta,ok,0.5671641791044776,0.5656159177285938,2,134,67,1.0
monkeyM_session-o081202012-14_lfp-4,M,o081202012-14,4,movement,direction,theta,ok,0.5746268656716418,0.5744135510113111,2,134,67,1.0
monkeyM_session-o081202012-14_lfp-4,M,o081202012-14,4,movement,direction,alpha,ok,0.4925373134328358,0.4920847268673356,2,134,67,1.0
monkeyM_session-o081202012-14_lfp-4,M,o081202012-14,4,movement,direction,beta,ok,0.6119402985074627,0.6115942028985507,2,134,67,1.0
monkeyM_session-o081202012-14_lfp-4,M,o081202012-14,4,movement,direction,low_gamma,ok,0.6119402985074627,0.6118538324420677,2,134,67,1.0
monkeyM_session-o081202012-14_lfp-4,M,o081202012-14,4,movement,direction,average_psd,ok,0.6119402985074627,0.6119402985074627,2,134,67,1.0
monkeyM_session-o081202012-14_lfp-4,M,o081202012-14,4,movement,direction,all_band_power,ok,0.6417910447761194,0.6414715719063545,2,134,67,1.0
monkeyM_session-o081202012-14_lfp-4,M,o081202012-14,4,movement,direction,torus_nonlinear_15,ok,0.6044776119402985,0.6044555834029518,2,134,67,1.0
monkeyT_session-y070130005-13_lfp-1,T,y070130005-13,1,movement,direction,delta,ok,0.17857142857142858,0.1520667696454803,6,252,42,0.9960474308300395
monkeyT_session-y070130005-13_lfp-1,T,y070130005-13,1,movement,direction,theta,ok,0.2261904761904762,0.16245771942029172,6,252,42,0.9960474308300395
monkeyT_session-y070130005-13_lfp-1,T,y070130005-13,1,movement,direction,alpha,ok,0.18253968253968253,0.17431707985468334,6,252,42,0.9960474308300395
monkeyT_session-y070130005-13_lfp-1,T,y070130005-13,1,movement,direction,beta,ok,0.18253968253968253,0.1560854131648844,6,252,42,0.9960474308300395
monkeyT_session-y070130005-13_lfp-1,T,y070130005-13,1,movement,direction,low_gamma,ok,0.1746031746031746,0.1628873080274498,6,252,42,0.9960474308300395
monkeyT_session-y070130005-13_lfp-1,T,y070130005-13,1,movement,direction,average_psd,ok,0.17857142857142858,0.14429283609147978,6,252,42,0.9960474308300395
monkeyT_session-y070130005-13_lfp-1,T,y070130005-13,1,movement,direction,all_band_power,ok,0.21825396825396826,0.20524508324175275,6,252,42,0.9960474308300395
monkeyT_session-y070130005-13_lfp-1,T,y070130005-13,1,movement,direction,torus_nonlinear_15,ok,0.12301587301587301,0.12186934710324178,6,252,42,0.9960474308300395
monkeyT_session-y070130005-13_lfp-2,T,y070130005-13,2,movement,direction,delta,ok,0.23015873015873015,0.2099741518963217,6,252,42,1.0
monkeyT_session-y070130005-13_lfp-2,T,y070130005-13,2,movement,direction,theta,ok,0.2261904761904762,0.19394156565280016,6,252,42,1.0
monkeyT_session-y070130005-13_lfp-2,T,y070130005-13,2,movement,direction,alpha,ok,0.15476190476190477,0.1351274641098357,6,252,42,1.0
monkeyT_session-y070130005-13_lfp-2,T,y070130005-13,2,movement,direction,beta,ok,0.18253968253968253,0.1650575498193307,6,252,42,1.0
monkeyT_session-y070130005-13_lfp-2,T,y070130005-13,2,movement,direction,low_gamma,ok,0.18253968253968253,0.17016160108526268,6,252,42,1.0
monkeyT_session-y070130005-13_lfp-2,T,y070130005-13,2,movement,direction,average_psd,ok,0.17857142857142858,0.17687265906189717,6,252,42,1.0
monkeyT_session-y070130005-13_lfp-2,T,y070130005-13,2,movement,direction,all_band_power,ok,0.25,0.24392197744775013,6,252,42,1.0
monkeyT_session-y070130005-13_lfp-2,T,y070130005-13,2,movement,direction,torus_nonlinear_15,ok,0.21428571428571427,0.20840521062440834,6,252,42,1.0
monkeyT_session-y070201001-6_lfp-1,T,y070201001-6,1,movement,direction,delta,ok,0.20555555555555555,0.1786679291751395,6,180,30,0.9679144385026738
monkeyT_session-y070201001-6_lfp-1,T,y070201001-6,1,movement,direction,theta,ok,0.2222222222222222,0.1900713433927533,6,180,30,0.9679144385026738
monkeyT_session-y070201001-6_lfp-1,T,y070201001-6,1,movement,direction,alpha,ok,0.16666666666666666,0.1255741645905208,6,180,30,0.9679144385026738
monkeyT_session-y070201001-6_lfp-1,T,y070201001-6,1,movement,direction,beta,ok,0.18333333333333332,0.12814027619852864,6,180,30,0.9679144385026738
monkeyT_session-y070201001-6_lfp-1,T,y070201001-6,1,movement,direction,low_gamma,ok,0.18888888888888888,0.1608060257409026,6,180,30,0.9679144385026738
monkeyT_session-y070201001-6_lfp-1,T,y070201001-6,1,movement,direction,average_psd,ok,0.19444444444444445,0.1591593109014712,6,180,30,0.9679144385026738
monkeyT_session-y070201001-6_lfp-1,T,y070201001-6,1,movement,direction,all_band_power,ok,0.2722222222222222,0.26025563510873534,6,180,30,0.9679144385026738
monkeyT_session-y070201001-6_lfp-1,T,y070201001-6,1,movement,direction,torus_nonlinear_15,ok,0.16666666666666666,0.1626782294318422,6,180,30,0.9679144385026738
monkeyT_session-y070201009-11_lfp-1,T,y070201009-11,1,movement,direction,delta,ok,0.6132075471698113,0.6089968511021142,2,106,53,0.9439252336448598
monkeyT_session-y070201009-11_lfp-1,T,y070201009-11,1,movement,direction,theta,ok,0.6792452830188679,0.6763649425287357,2,106,53,0.9439252336448598
monkeyT_session-y070201009-11_lfp-1,T,y070201009-11,1,movement,direction,alpha,ok,0.5094339622641509,0.5087344028520498,2,106,53,0.9439252336448598
monkeyT_session-y070201009-11_lfp-1,T,y070201009-11,1,movement,direction,beta,ok,0.6037735849056604,0.6037735849056604,2,106,53,0.9439252336448598
monkeyT_session-y070201009-11_lfp-1,T,y070201009-11,1,movement,direction,low_gamma,ok,0.44339622641509435,0.4320225229316138,2,106,53,0.9439252336448598
monkeyT_session-y070201009-11_lfp-1,T,y070201009-11,1,movement,direction,average_psd,ok,0.6320754716981132,0.631780529081678,2,106,53,0.9439252336448598
monkeyT_session-y070201009-11_lfp-1,T,y070201009-11,1,movement,direction,all_band_power,ok,0.660377358490566,0.6592857142857143,2,106,53,0.9439252336448598
monkeyT_session-y070201009-11_lfp-1,T,y070201009-11,1,movement,direction,torus_nonlinear_15,ok,0.6509433962264151,0.6509123275478416,2,106,53,0.9439252336448598
monkeyT_session-y070201009-11_lfp-2,T,y070201009-11,2,movement,direction,delta,ok,0.6509433962264151,0.6506635788723614,2,106,53,0.9626168224299065
monkeyT_session-y070201009-11_lfp-2,T,y070201009-11,2,movement,direction,theta,ok,0.5943396226415094,0.5940144295003118,2,106,53,0.9626168224299065
monkeyT_session-y070201009-11_lfp-2,T,y070201009-11,2,movement,direction,alpha,ok,0.5566037735849056,0.5533841326759301,2,106,53,0.9626168224299065
monkeyT_session-y070201009-11_lfp-2,T,y070201009-11,2,movement,direction,beta,ok,0.6698113207547169,0.6695466286630445,2,106,53,0.9626168224299065
monkeyT_session-y070201009-11_lfp-2,T,y070201009-11,2,movement,direction,low_gamma,ok,0.6132075471698113,0.6131731197151757,2,106,53,0.9626168224299065
monkeyT_session-y070201009-11_lfp-2,T,y070201009-11,2,movement,direction,average_psd,ok,0.6509433962264151,0.6506635788723614,2,106,53,0.9626168224299065
monkeyT_session-y070201009-11_lfp-2,T,y070201009-11,2,movement,direction,all_band_power,ok,0.7358490566037735,0.7357549857549857,2,106,53,0.9626168224299065
monkeyT_session-y070201009-11_lfp-2,T,y070201009-11,2,movement,direction,torus_nonlinear_15,ok,0.6415094339622641,0.6409982174688057,2,106,53,0.9626168224299065
monkeyT_session-y070202001-7_lfp-1,T,y070202001-7,1,movement,direction,delta,ok,0.17857142857142858,0.13140553067064822,6,252,42,0.9844961240310077
monkeyT_session-y070202001-7_lfp-1,T,y070202001-7,1,movement,direction,theta,ok,0.19047619047619047,0.12765019778378553,6,252,42,0.9844961240310077
monkeyT_session-y070202001-7_lfp-1,T,y070202001-7,1,movement,direction,alpha,ok,0.20634920634920634,0.1752861836342703,6,252,42,0.9844961240310077
monkeyT_session-y070202001-7_lfp-1,T,y070202001-7,1,movement,direction,beta,ok,0.1626984126984127,0.12445241107582193,6,252,42,0.9844961240310077
monkeyT_session-y070202001-7_lfp-1,T,y070202001-7,1,movement,direction,low_gamma,ok,0.1626984126984127,0.12297887772353805,6,252,42,0.9844961240310077
monkeyT_session-y070202001-7_lfp-1,T,y070202001-7,1,movement,direction,average_psd,ok,0.1865079365079365,0.12801276740992903,6,252,42,0.9844961240310077
monkeyT_session-y070202001-7_lfp-1,T,y070202001-7,1,movement,direction,all_band_power,ok,0.1865079365079365,0.18060371122612073,6,252,42,0.9844961240310077
monkeyT_session-y070202001-7_lfp-1,T,y070202001-7,1,movement,direction,torus_nonlinear_15,ok,0.2222222222222222,0.21930890957183657,6,252,42,0.9844961240310077
monkeyT_session-y070202009-16_lfp-1,T,y070202009-16,1,movement,direction,delta,ok,0.1893939393939394,0.15082950033198786,6,132,22,0.9857142857142858
monkeyT_session-y070202009-16_lfp-1,T,y070202009-16,1,movement,direction,theta,ok,0.15151515151515152,0.131097941283034,6,132,22,0.9857142857142858
monkeyT_session-y070202009-16_lfp-1,T,y070202009-16,1,movement,direction,alpha,ok,0.1893939393939394,0.1705951754338851,6,132,22,0.9857142857142858
monkeyT_session-y070202009-16_lfp-1,T,y070202009-16,1,movement,direction,beta,ok,0.12878787878787878,0.1147119238585298,6,132,22,0.9857142857142858
monkeyT_session-y070202009-16_lfp-1,T,y070202009-16,1,movement,direction,low_gamma,ok,0.13636363636363635,0.12873344978608137,6,132,22,0.9857142857142858
monkeyT_session-y070202009-16_lfp-1,T,y070202009-16,1,movement,direction,average_psd,ok,0.2196969696969697,0.16795320692379515,6,132,22,0.9857142857142858
monkeyT_session-y070202009-16_lfp-1,T,y070202009-16,1,movement,direction,all_band_power,ok,0.1893939393939394,0.17984203818677144,6,132,22,0.9857142857142858
