lfp_uid,monkey,session_id,lfp_id,direction,delay,n_trials
monkeyT_session-y070215011-16_lfp-2,T,y070215011-16,2,4,long,20
monkeyT_session-y070215011-16_lfp-2,T,y070215011-16,2,5,short,21
monkeyT_session-y070215011-16_lfp-2,T,y070215011-16,2,5,long,21
monkeyT_session-y070215011-16_lfp-2,T,y070215011-16,2,6,short,19
monkeyT_session-y070215011-16_lfp-2,T,y070215011-16,2,6,long,18
monkeyT_session-y070215011-16_lfp-1,T,y070215011-16,1,1,short,20
monkeyT_session-y070215011-16_lfp-1,T,y070215011-16,1,1,long,18
monkeyT_session-y070215011-16_lfp-1,T,y070215011-16,1,2,short,20
monkeyT_session-y070215011-16_lfp-1,T,y070215011-16,1,2,long,19
monkeyT_session-y070215011-16_lfp-1,T,y070215011-16,1,3,short,20
monkeyT_session-y070215011-16_lfp-1,T,y070215011-16,1,3,long,17
monkeyT_session-y070215011-16_lfp-1,T,y070215011-16,1,4,short,21
monkeyT_session-y070215011-16_lfp-1,T,y070215011-16,1,4,long,20
monkeyT_session-y070215011-16_lfp-1,T,y070215011-16,1,5,short,21
monkeyT_session-y070215011-16_lfp-1,T,y070215011-16,1,5,long,21
monkeyT_session-y070215011-16_lfp-1,T,y070215011-16,1,6,short,19
monkeyT_session-y070215011-16_lfp-1,T,y070215011-16,1,6,long,18
monkeyT_session-y070215017-21_lfp-4,T,y070215017-21,4,1,short,0
monkeyT_session-y070215017-21_lfp-4,T,y070215017-21,4,1,long,0
monkeyT_session-y070215017-21_lfp-4,T,y070215017-21,4,2,short,0
monkeyT_session-y070215017-21_lfp-4,T,y070215017-21,4,2,long,0
monkeyT_session-y070215017-21_lfp-4,T,y070215017-21,4,3,short,33
monkeyT_session-y070215017-21_lfp-4,T,y070215017-21,4,3,long,26
monkeyT_session-y070215017-21_lfp-4,T,y070215017-21,4,4,short,0
monkeyT_session-y070215017-21_lfp-4,T,y070215017-21,4,4,long,0
monkeyT_session-y070215017-21_lfp-4,T,y070215017-21,4,5,short,0
monkeyT_session-y070215017-21_lfp-4,T,y070215017-21,4,5,long,0
monkeyT_session-y070215017-21_lfp-4,T,y070215017-21,4,6,short,32
monkeyT_session-y070215017-21_lfp-4,T,y070215017-21,4,6,long,22
monkeyT_session-y070215017-21_lfp-2,T,y070215017-21,2,1,short,0
monkeyT_session-y070215017-21_lfp-2,T,y070215017-21,2,1,long,0
monkeyT_session-y070215017-21_lfp-2,T,y070215017-21,2,2,short,0
monkeyT_session-y070215017-21_lfp-2,T,y070215017-21,2,2,long,0
monkeyT_session-y070215017-21_lfp-2,T,y070215017-21,2,3,short,45
monkeyT_session-y070215017-21_lfp-2,T,y070215017-21,2,3,long,44
monkeyT_session-y070215017-21_lfp-2,T,y070215017-21,2,4,short,0
monkeyT_session-y070215017-21_lfp-2,T,y070215017-21,2,4,long,0
monkeyT_session-y070215017-21_lfp-2,T,y070215017-21,2,5,short,0
monkeyT_session-y070215017-21_lfp-2,T,y070215017-21,2,5,long,0
monkeyT_session-y070215017-21_lfp-2,T,y070215017-21,2,6,short,47
monkeyT_session-y070215017-21_lfp-2,T,y070215017-21,2,6,long,46
monkeyT_session-y070228001-5_lfp-8,T,y070228001-5,8,1,short,18
monkeyT_session-y070228001-5_lfp-8,T,y070228001-5,8,1,long,17
monkeyT_session-y070228001-5_lfp-8,T,y070228001-5,8,2,short,19
monkeyT_session-y070228001-5_lfp-8,T,y070228001-5,8,2,long,17
monkeyT_session-y070228001-5_lfp-8,T,y070228001-5,8,3,short,19
monkeyT_session-y070228001-5_lfp-8,T,y070228001-5,8,3,long,17
monkeyT_session-y070228001-5_lfp-8,T,y070228001-5,8,4,short,20
monkeyT_session-y070228001-5_lfp-8,T,y070228001-5,8,4,long,17
monkeyT_session-y070228001-5_lfp-8,T,y070228001-5,8,5,short,16
monkeyT_session-y070228001-5_lfp-8,T,y070228001-5,8,5,long,17
monkeyT_session-y070228001-5_lfp-8,T,y070228001-5,8,6,short,19
monkeyT_session-y070228001-5_lfp-8,T,y070228001-5,8,6,long,20
monkeyT_session-y070301002-6_lfp-8,T,y070301002-6,8,1,short,22
monkeyT_session-y070301002-6_lfp-8,T,y070301002-6,8,1,long,22
monkeyT_session-y070301002-6_lfp-8,T,y070301002-6,8,2,short,22
monkeyT_session-y070301002-6_lfp-8,T,y070301002-6,8,2,long,22
monkeyT_session-y070301002-6_lfp-8,T,y070301002-6,8,3,short,22
monkeyT_session-y070301002-6_lfp-8,T,y070301002-6,8,3,long,22
monkeyT_session-y070301002-6_lfp-8,T,y070301002-6,8,4,short,22
monkeyT_session-y070301002-6_lfp-8,T,y070301002-6,8,4,long,22
monkeyT_session-y070301002-6_lfp-8,T,y070301002-6,8,5,short,22
monkeyT_session-y070301002-6_lfp-8,T,y070301002-6,8,5,long,22
monkeyT_session-y070301002-6_lfp-8,T,y070301002-6,8,6,short,22
monkeyT_session-y070301002-6_lfp-8,T,y070301002-6,8,6,long,22
monkeyT_session-y070301012-19_lfp-7,T,y070301012-19,7,1,short,30
monkeyT_session-y070301012-19_lfp-7,T,y070301012-19,7,1,long,30
monkeyT_session-y070301012-19_lfp-7,T,y070301012-19,7,2,short,30
monkeyT_session-y070301012-19_lfp-7,T,y070301012-19,7,2,long,30
monkeyT_session-y070301012-19_lfp-7,T,y070301012-19,7,3,short,29
monkeyT_session-y070301012-19_lfp-7,T,y070301012-19,7,3,long,30
monkeyT_session-y070301012-19_lfp-7,T,y070301012-19,7,4,short,30
monkeyT_session-y070301012-19_lfp-7,T,y070301012-19,7,4,long,30
monkeyT_session-y070301012-19_lfp-7,T,y070301012-19,7,5,short,30
monkeyT_session-y070301012-19_lfp-7,T,y070301012-19,7,5,long,30
monkeyT_session-y070301012-19_lfp-7,T,y070301012-19,7,6,short,30
monkeyT_session-y070301012-19_lfp-7,T,y070301012-19,7,6,long,30
monkeyT_session-y070306001-5_lfp-7,T,y070306001-5,7,1,short,17
monkeyT_session-y070306001-5_lfp-7,T,y070306001-5,7,1,long,17
monkeyT_session-y070306001-5_lfp-7,T,y070306001-5,7,2,short,17
monkeyT_session-y070306001-5_lfp-7,T,y070306001-5,7,2,long,16
monkeyT_session-y070306001-5_lfp-7,T,y070306001-5,7,3,short,17
monkeyT_session-y070306001-5_lfp-7,T,y070306001-5,7,3,long,17
monkeyT_session-y070306001-5_lfp-7,T,y070306001-5,7,4,short,17
monkeyT_session-y070306001-5_lfp-7,T,y070306001-5,7,4,long,17
monkeyT_session-y070306001-5_lfp-7,T,y070306001-5,7,5,short,17
monkeyT_session-y070306001-5_lfp-7,T,y070306001-5,7,5,long,17
monkeyT_session-y070306001-5_lfp-7,T,y070306001-5,7,6,short,17
monkeyT_session-y070306001-5_lfp-7,T,y070306001-5,7,6,long,17
monkeyT_session-y070306001-5_lfp-5,T,y070306001-5,5,1,short,17
monkeyT_session-y070306001-5_lfp-5,T,y070306001-5,5,1,long,17
monkeyT_session-y070306001-5_lfp-5,T,y070306001-5,5,2,short,17
monkeyT_session-y070306001-5_lfp-5,T,y070306001-5,5,2,long,16
monkeyT_session-y070306001-5_lfp-5,T,y070306001-5,5,3,short,17
monkeyT_session-y070306001-5_lfp-5,T,y070306001-5,5,3,long,17
monkeyT_session-y070306001-5_lfp-5,T,y070306001-5,5,4,short,17
monkeyT_session-y070306001-5_lfp-5,T,y070306001-5,5,4,long,17
monkeyT_session-y070306001-5_lfp-5,T,y070306001-5,5,5,short,17
monkeyT_session-y070306001-5_lfp-5,T,y070306001-5,5,5,long,17
monkeyT_session-y070306001-5_lfp-5,T,y070306001-5,5,6,short,17
monkeyT_session-y070306001-5_lfp-5,T,y070306001-5,5,6,long,17
monkeyT_session-y070306006-11_lfp-7,T,y070306006-11,7,1,short,19
monkeyT_session-y070306006-11_lfp-7,T,y070306006-11,7,1,long,17
monkeyT_session-y070306006-11_lfp-7,T,y070306006-11,7,2,short,19
monkeyT_session-y070306006-11_lfp-7,T,y070306006-11,7,2,long,19
monkeyT_session-y070306006-11_lfp-7,T,y070306006-11,7,3,short,18
monkeyT_session-y070306006-11_lfp-7,T,y070306006-11,7,3,long,18
monkeyT_session-y070306006-11_lfp-7,T,y070306006-11,7,4,short,17
monkeyT_session-y070306006-11_lfp-7,T,y070306006-11,7,4,long,17
monkeyT_session-y070306006-11_lfp-7,T,y070306006-11,7,5,short,18
monkeyT_session-y070306006-11_lfp-7,T,y070306006-11,7,5,long,19
monkeyT_session-y070306006-11_lfp-7,T,y070306006-11,7,6,short,19
monkeyT_session-y070306006-11_lfp-7,T,y070306006-11,7,6,long,17
monkeyT_session-y070306006-11_lfp-5,T,y070306006-11,5,1,short,19
monkeyT_session-y070306006-11_lfp-5,T,y070306006-11,5,1,long,17
monkeyT_session-y070306006-11_lfp-5,T,y070306006-11,5,2,short,19
monkeyT_session-y070306006-11_lfp-5,T,y070306006-11,5,2,long,19
monkeyT_session-y070306006-11_lfp-5,T,y070306006-11,5,3,short,18
monkeyT_session-y070306006-11_lfp-5,T,y070306006-11,5,3,long,18
monkeyT_session-y070306006-11_lfp-5,T,y070306006-11,5,4,short,17
monkeyT_session-y070306006-11_lfp-5,T,y070306006-11,5,4,long,17
monkeyT_session-y070306006-11_lfp-5,T,y070306006-11,5,5,short,18
monkeyT_session-y070306006-11_lfp-5,T,y070306006-11,5,5,long,19
monkeyT_session-y070306006-11_lfp-5,T,y070306006-11,5,6,short,19
monkeyT_session-y070306006-11_lfp-5,T,y070306006-11,5,6,long,17
monkeyT_session-y070307002-6_lfp-5,T,y070307002-6,5,1,short,21
monkeyT_session-y070307002-6_lfp-5,T,y070307002-6,5,1,long,21
monkeyT_session-y070307002-6_lfp-5,T,y070307002-6,5,2,short,22
monkeyT_session-y070307002-6_lfp-5,T,y070307002-6,5,2,long,22
monkeyT_session-y070307002-6_lfp-5,T,y070307002-6,5,3,short,22
monkeyT_session-y070307002-6_lfp-5,T,y070307002-6,5,3,long,21
monkeyT_session-y070307002-6_lfp-5,T,y070307002-6,5,4,short,22
monkeyT_session-y070307002-6_lfp-5,T,y070307002-6,5,4,long,22
monkeyT_session-y070307002-6_lfp-5,T,y070307002-6,5,5,short,22
monkeyT_session-y070307002-6_lfp-5,T,y070307002-6,5,5,long,19
monkeyT_session-y070307002-6_lfp-5,T,y070307002-6,5,6,short,22
monkeyT_session-y070307002-6_lfp-5,T,y070307002-6,5,6,long,22
monkeyT_session-y070307008-13_lfp-5,T,y070307008-13,5,1,short,22
monkeyT_session-y070307008-13_lfp-5,T,y070307008-13,5,1,long,24
monkeyT_session-y070307008-13_lfp-5,T,y070307008-13,5,2,short,23
monkeyT_session-y070307008-13_lfp-5,T,y070307008-13,5,2,long,23
monkeyT_session-y070307008-13_lfp-5,T,y070307008-13,5,3,short,24
monkeyT_session-y070307008-13_lfp-5,T,y070307008-13,5,3,long,26
monkeyT_session-y070307008-13_lfp-5,T,y070307008-13,5,4,short,22
monkeyT_session-y070307008-13_lfp-5,T,y070307008-13,5,4,long,22
monkeyT_session-y070307008-13_lfp-5,T,y070307008-13,5,5,short,24
monkeyT_session-y070307008-13_lfp-5,T,y070307008-13,5,5,long,23
monkeyT_session-y070307008-13_lfp-5,T,y070307008-13,5,6,short,22
monkeyT_session-y070307008-13_lfp-5,T,y070307008-13,5,6,long,22
monkeyT_session-y070307014-16_lfp-5,T,y070307014-16,5,1,short,32
monkeyT_session-y070307014-16_lfp-5,T,y070307014-16,5,1,long,34
monkeyT_session-y070307014-16_lfp-5,T,y070307014-16,5,2,short,0
monkeyT_session-y070307014-16_lfp-5,T,y070307014-16,5,2,long,0
monkeyT_session-y070307014-16_lfp-5,T,y070307014-16,5,3,short,0
monkeyT_session-y070307014-16_lfp-5,T,y070307014-16,5,3,long,0
monkeyT_session-y070307014-16_lfp-5,T,y070307014-16,5,4,short,34
monkeyT_session-y070307014-16_lfp-5,T,y070307014-16,5,4,long,33
monkeyT_session-y070307014-16_lfp-5,T,y070307014-16,5,5,short,0
monkeyT_session-y070307014-16_lfp-5,T,y070307014-16,5,5,long,0
monkeyT_session-y070307014-16_lfp-5,T,y070307014-16,5,6,short,0
monkeyT_session-y070307014-16_lfp-5,T,y070307014-16,5,6,long,0
monkeyT_session-y070308002-6_lfp-6,T,y070308002-6,6,1,short,21
monkeyT_session-y070308002-6_lfp-6,T,y070308002-6,6,1,long,21
monkeyT_session-y070308002-6_lfp-6,T,y070308002-6,6,2,short,21
monkeyT_session-y070308002-6_lfp-6,T,y070308002-6,6,2,long,22
monkeyT_session-y070308002-6_lfp-6,T,y070308002-6,6,3,short,21
monkeyT_session-y070308002-6_lfp-6,T,y070308002-6,6,3,long,21
monkeyT_session-y070308002-6_lfp-6,T,y070308002-6,6,4,short,21
monkeyT_session-y070308002-6_lfp-6,T,y070308002-6,6,4,long,21
monkeyT_session-y070308002-6_lfp-6,T,y070308002-6,6,5,short,21
monkeyT_session-y070308002-6_lfp-6,T,y070308002-6,6,5,long,22
monkeyT_session-y070308002-6_lfp-6,T,y070308002-6,6,6,short,21
monkeyT_session-y070308002-6_lfp-6,T,y070308002-6,6,6,long,22
monkeyT_session-y070308014-17_lfp-5,T,y070308014-17,5,1,short,0
monkeyT_session-y070308014-17_lfp-5,T,y070308014-17,5,1,long,0
monkeyT_session-y070308014-17_lfp-5,T,y070308014-17,5,2,short,0
monkeyT_session-y070308014-17_lfp-5,T,y070308014-17,5,2,long,0
monkeyT_session-y070308014-17_lfp-5,T,y070308014-17,5,3,short,39
monkeyT_session-y070308014-17_lfp-5,T,y070308014-17,5,3,long,38
monkeyT_session-y070308014-17_lfp-5,T,y070308014-17,5,4,short,0
monkeyT_session-y070308014-17_lfp-5,T,y070308014-17,5,4,long,0
monkeyT_session-y070308014-17_lfp-5,T,y070308014-17,5,5,short,0
monkeyT_session-y070308014-17_lfp-5,T,y070308014-17,5,5,long,0
monkeyT_session-y070308014-17_lfp-5,T,y070308014-17,5,6,short,38
monkeyT_session-y070308014-17_lfp-5,T,y070308014-17,5,6,long,40
monkeyT_session-y070312001-5_lfp-7,T,y070312001-5,7,1,short,21
monkeyT_session-y070312001-5_lfp-7,T,y070312001-5,7,1,long,22
monkeyT_session-y070312001-5_lfp-7,T,y070312001-5,7,2,short,22
monkeyT_session-y070312001-5_lfp-7,T,y070312001-5,7,2,long,23
monkeyT_session-y070312001-5_lfp-7,T,y070312001-5,7,3,short,23
monkeyT_session-y070312001-5_lfp-7,T,y070312001-5,7,3,long,22
monkeyT_session-y070312001-5_lfp-7,T,y070312001-5,7,4,short,22
monkeyT_session-y070312001-5_lfp-7,T,y070312001-5,7,4,long,22
monkeyT_session-y070312001-5_lfp-7,T,y070312001-5,7,5,short,21
monkeyT_session-y070312001-5_lfp-7,T,y070312001-5,7,5,long,22
monkeyT_session-y070312001-5_lfp-7,T,y070312001-5,7,6,short,22
monkeyT_session-y070312001-5_lfp-7,T,y070312001-5,7,6,long,23
monkeyT_session-y070312001-5_lfp-8,T,y070312001-5,8,1,short,21
monkeyT_session-y070312001-5_lfp-8,T,y070312001-5,8,1,long,22
monkeyT_session-y070312001-5_lfp-8,T,y070312001-5,8,2,short,22
monkeyT_session-y070312001-5_lfp-8,T,y070312001-5,8,2,long,23
monkeyT_session-y070312001-5_lfp-8,T,y070312001-5,8,3,short,23
monkeyT_session-y070312001-5_lfp-8,T,y070312001-5,8,3,long,22
monkeyT_session-y070312001-5_lfp-8,T,y070312001-5,8,4,short,22
monkeyT_session-y070312001-5_lfp-8,T,y070312001-5,8,4,long,22
monkeyT_session-y070312001-5_lfp-8,T,y070312001-5,8,5,short,21
monkeyT_session-y070312001-5_lfp-8,T,y070312001-5,8,5,long,22
monkeyT_session-y070312001-5_lfp-8,T,y070312001-5,8,6,short,22
monkeyT_session-y070312001-5_lfp-8,T,y070312001-5,8,6,long,23
monkeyT_session-y070312011-14_lfp-7,T,y070312011-14,7,1,short,13
monkeyT_session-y070312011-14_lfp-7,T,y070312011-14,7,1,long,13
monkeyT_session-y070312011-14_lfp-7,T,y070312011-14,7,2,short,14
monkeyT_session-y070312011-14_lfp-7,T,y070312011-14,7,2,long,13
monkeyT_session-y070312011-14_lfp-7,T,y070312011-14,7,3,short,14
monkeyT_session-y070312011-14_lfp-7,T,y070312011-14,7,3,long,14
monkeyT_session-y070312011-14_lfp-7,T,y070312011-14,7,4,short,13
monkeyT_session-y070312011-14_lfp-7,T,y070312011-14,7,4,long,13
monkeyT_session-y070312011-14_lfp-7,T,y070312011-14,7,5,short,14
monkeyT_session-y070312011-14_lfp-7,T,y070312011-14,7,5,long,13
monkeyT_session-y070312011-14_lfp-7,T,y070312011-14,7,6,short,13
monkeyT_session-y070312011-14_lfp-7,T,y070312011-14,7,6,long,13
monkeyT_session-y070312011-14_lfp-8,T,y070312011-14,8,1,short,13
monkeyT_session-y070312011-14_lfp-8,T,y070312011-14,8,1,long,13
monkeyT_session-y070312011-14_lfp-8,T,y070312011-14,8,2,short,14
monkeyT_session-y070312011-14_lfp-8,T,y070312011-14,8,2,long,13
monkeyT_session-y070312011-14_lfp-8,T,y070312011-14,8,3,short,14
monkeyT_session-y070312011-14_lfp-8,T,y070312011-14,8,3,long,14
monkeyT_session-y070312011-14_lfp-8,T,y070312011-14,8,4,short,13
monkeyT_session-y070312011-14_lfp-8,T,y070312011-14,8,4,long,13
monkeyT_session-y070312011-14_lfp-8,T,y070312011-14,8,5,short,14
monkeyT_session-y070312011-14_lfp-8,T,y070312011-14,8,5,long,13
monkeyT_session-y070312011-14_lfp-8,T,y070312011-14,8,6,short,13
monkeyT_session-y070312011-14_lfp-8,T,y070312011-14,8,6,long,13
monkeyT_session-y070314001-8_lfp-7,T,y070314001-8,7,1,short,19
monkeyT_session-y070314001-8_lfp-7,T,y070314001-8,7,1,long,18
monkeyT_session-y070314001-8_lfp-7,T,y070314001-8,7,2,short,17
monkeyT_session-y070314001-8_lfp-7,T,y070314001-8,7,2,long,18
monkeyT_session-y070314001-8_lfp-7,T,y070314001-8,7,3,short,17
monkeyT_session-y070314001-8_lfp-7,T,y070314001-8,7,3,long,18
monkeyT_session-y070314001-8_lfp-7,T,y070314001-8,7,4,short,17
monkeyT_session-y070314001-8_lfp-7,T,y070314001-8,7,4,long,17
monkeyT_session-y070314001-8_lfp-7,T,y070314001-8,7,5,short,17
monkeyT_session-y070314001-8_lfp-7,T,y070314001-8,7,5,long,18
monkeyT_session-y070314001-8_lfp-7,T,y070314001-8,7,6,short,18
monkeyT_session-y070314001-8_lfp-7,T,y070314001-8,7,6,long,19
monkeyT_session-y070314001-8_lfp-5,T,y070314001-8,5,1,short,19
monkeyT_session-y070314001-8_lfp-5,T,y070314001-8,5,1,long,18
monkeyT_session-y070314001-8_lfp-5,T,y070314001-8,5,2,short,17
monkeyT_session-y070314001-8_lfp-5,T,y070314001-8,5,2,long,18
monkeyT_session-y070314001-8_lfp-5,T,y070314001-8,5,3,short,17
monkeyT_session-y070314001-8_lfp-5,T,y070314001-8,5,3,long,18
monkeyT_session-y070314001-8_lfp-5,T,y070314001-8,5,4,short,17
monkeyT_session-y070314001-8_lfp-5,T,y070314001-8,5,4,long,17
monkeyT_session-y070314001-8_lfp-5,T,y070314001-8,5,5,short,17
monkeyT_session-y070314001-8_lfp-5,T,y070314001-8,5,5,long,18
monkeyT_session-y070314001-8_lfp-5,T,y070314001-8,5,6,short,18
monkeyT_session-y070314001-8_lfp-5,T,y070314001-8,5,6,long,19
monkeyT_session-y070315003-8_lfp-6,T,y070315003-8,6,1,short,22
monkeyT_session-y070315003-8_lfp-6,T,y070315003-8,6,1,long,21
monkeyT_session-y070315003-8_lfp-6,T,y070315003-8,6,2,short,21
monkeyT_session-y070315003-8_lfp-6,T,y070315003-8,6,2,long,22
monkeyT_session-y070315003-8_lfp-6,T,y070315003-8,6,3,short,21
monkeyT_session-y070315003-8_lfp-6,T,y070315003-8,6,3,long,21
monkeyT_session-y070315003-8_lfp-6,T,y070315003-8,6,4,short,21
monkeyT_session-y070315003-8_lfp-6,T,y070315003-8,6,4,long,21
monkeyT_session-y070315003-8_lfp-6,T,y070315003-8,6,5,short,21
monkeyT_session-y070315003-8_lfp-6,T,y070315003-8,6,5,long,20
monkeyT_session-y070315003-8_lfp-6,T,y070315003-8,6,6,short,21
monkeyT_session-y070315003-8_lfp-6,T,y070315003-8,6,6,long,21
monkeyT_session-y070315003-8_lfp-5,T,y070315003-8,5,1,short,22
monkeyT_session-y070315003-8_lfp-5,T,y070315003-8,5,1,long,21
monkeyT_session-y070315003-8_lfp-5,T,y070315003-8,5,2,short,21
monkeyT_session-y070315003-8_lfp-5,T,y070315003-8,5,2,long,22
monkeyT_session-y070315003-8_lfp-5,T,y070315003-8,5,3,short,21
monkeyT_session-y070315003-8_lfp-5,T,y070315003-8,5,3,long,21
monkeyT_session-y070315003-8_lfp-5,T,y070315003-8,5,4,short,21
monkeyT_session-y070315003-8_lfp-5,T,y070315003-8,5,4,long,21
monkeyT_session-y070315003-8_lfp-5,T,y070315003-8,5,5,short,21
monkeyT_session-y070315003-8_lfp-5,T,y070315003-8,5,5,long,20
monkeyT_session-y070315003-8_lfp-5,T,y070315003-8,5,6,short,21
monkeyT_session-y070315003-8_lfp-5,T,y070315003-8,5,6,long,21
monkeyT_session-y070315003-8_lfp-8,T,y070315003-8,8,1,short,22
monkeyT_session-y070315003-8_lfp-8,T,y070315003-8,8,1,long,21
monkeyT_session-y070315003-8_lfp-8,T,y070315003-8,8,2,short,21
monkeyT_session-y070315003-8_lfp-8,T,y070315003-8,8,2,long,22
monkeyT_session-y070315003-8_lfp-8,T,y070315003-8,8,3,short,21
monkeyT_session-y070315003-8_lfp-8,T,y070315003-8,8,3,long,21
monkeyT_session-y070315003-8_lfp-8,T,y070315003-8,8,4,short,21
monkeyT_session-y070315003-8_lfp-8,T,y070315003-8,8,4,long,21
monkeyT_session-y070315003-8_lfp-8,T,y070315003-8,8,5,short,21
monkeyT_session-y070315003-8_lfp-8,T,y070315003-8,8,5,long,20
monkeyT_session-y070315003-8_lfp-8,T,y070315003-8,8,6,short,21
monkeyT_session-y070315003-8_lfp-8,T,y070315003-8,8,6,long,21
monkeyT_session-y070315009-14_lfp-6,T,y070315009-14,6,1,short,23
monkeyT_session-y070315009-14_lfp-6,T,y070315009-14,6,1,long,23
monkeyT_session-y070315009-14_lfp-6,T,y070315009-14,6,2,short,20
monkeyT_session-y070315009-14_lfp-6,T,y070315009-14,6,2,long,22
monkeyT_session-y070315009-14_lfp-6,T,y070315009-14,6,3,short,22
monkeyT_session-y070315009-14_lfp-6,T,y070315009-14,6,3,long,24
monkeyT_session-y070315009-14_lfp-6,T,y070315009-14,6,4,short,23
monkeyT_session-y070315009-14_lfp-6,T,y070315009-14,6,4,long,26
monkeyT_session-y070315009-14_lfp-6,T,y070315009-14,6,5,short,26
monkeyT_session-y070315009-14_lfp-6,T,y070315009-14,6,5,long,24
monkeyT_session-y070315009-14_lfp-6,T,y070315009-14,6,6,short,25
monkeyT_session-y070315009-14_lfp-6,T,y070315009-14,6,6,long,23
monkeyT_session-y070315009-14_lfp-5,T,y070315009-14,5,1,short,23
monkeyT_session-y070315009-14_lfp-5,T,y070315009-14,5,1,long,23
monkeyT_session-y070315009-14_lfp-5,T,y070315009-14,5,2,short,20
monkeyT_session-y070315009-14_lfp-5,T,y070315009-14,5,2,long,22
monkeyT_session-y070315009-14_lfp-5,T,y070315009-14,5,3,short,22
monkeyT_session-y070315009-14_lfp-5,T,y070315009-14,5,3,long,24
monkeyT_session-y070315009-14_lfp-5,T,y070315009-14,5,4,short,23
monkeyT_session-y070315009-14_lfp-5,T,y070315009-14,5,4,long,26
monkeyT_session-y070315009-14_lfp-5,T,y070315009-14,5,5,short,26
monkeyT_session-y070315009-14_lfp-5,T,y070315009-14,5,5,long,24
monkeyT_session-y070315009-14_lfp-5,T,y070315009-14,5,6,short,25
monkeyT_session-y070315009-14_lfp-5,T,y070315009-14,5,6,long,23
monkeyT_session-y070315009-14_lfp-7,T,y070315009-14,7,1,short,23
monkeyT_session-y070315009-14_lfp-7,T,y070315009-14,7,1,long,23
monkeyT_session-y070315009-14_lfp-7,T,y070315009-14,7,2,short,20
monkeyT_session-y070315009-14_lfp-7,T,y070315009-14,7,2,long,22
monkeyT_session-y070315009-14_lfp-7,T,y070315009-14,7,3,short,22
monkeyT_session-y070315009-14_lfp-7,T,y070315009-14,7,3,long,24
monkeyT_session-y070315009-14_lfp-7,T,y070315009-14,7,4,short,23
monkeyT_session-y070315009-14_lfp-7,T,y070315009-14,7,4,long,26
monkeyT_session-y070315009-14_lfp-7,T,y070315009-14,7,5,short,26
monkeyT_session-y070315009-14_lfp-7,T,y070315009-14,7,5,long,24
monkeyT_session-y070315009-14_lfp-7,T,y070315009-14,7,6,short,25
monkeyT_session-y070315009-14_lfp-7,T,y070315009-14,7,6,long,23
monkeyT_session-y070315015-17_lfp-6,T,y070315015-17,6,1,short,0
monkeyT_session-y070315015-17_lfp-6,T,y070315015-17,6,1,long,0
monkeyT_session-y070315015-17_lfp-6,T,y070315015-17,6,2,short,37
monkeyT_session-y070315015-17_lfp-6,T,y070315015-17,6,2,long,35
monkeyT_session-y070315015-17_lfp-6,T,y070315015-17,6,3,short,0
monkeyT_session-y070315015-17_lfp-6,T,y070315015-17,6,3,long,0
monkeyT_session-y070315015-17_lfp-6,T,y070315015-17,6,4,short,0
monkeyT_session-y070315015-17_lfp-6,T,y070315015-17,6,4,long,0
monkeyT_session-y070315015-17_lfp-6,T,y070315015-17,6,5,short,37
monkeyT_session-y070315015-17_lfp-6,T,y070315015-17,6,5,long,33
monkeyT_session-y070315015-17_lfp-6,T,y070315015-17,6,6,short,0
