lfp_uid,monkey,session_id,lfp_id,epoch,target,feature_set,status,accuracy,f1,n_classes,n_trials_balanced,per_class_n
monkeyM_session-o080404007-12_lfp-1,M,o080404007-12,1,peri_go,condition,average_psd,ok,0.29,0.2566603498288386,4,100,25
monkeyM_session-o080404007-12_lfp-1,M,o080404007-12,1,movement,direction,average_psd,ok,0.5865384615384616,0.5865002311604253,2,104,52
monkeyM_session-o080404007-12_lfp-1,M,o080404007-12,1,movement,delay,average_psd,ok,0.4803921568627451,0.4742779344549256,2,102,51
monkeyM_session-o080404007-12_lfp-1,M,o080404007-12,1,movement,condition,average_psd,ok,0.27,0.24272282428373065,4,100,25
monkeyM_session-o080404007-12_lfp-1,M,o080404007-12,1,post_go,direction,average_psd,ok,0.6346153846153846,0.6344802071772104,2,104,52
monkeyM_session-o080404007-12_lfp-1,M,o080404007-12,1,post_go,delay,average_psd,ok,0.5490196078431373,0.5488461538461539,2,102,51
monkeyM_session-o080404007-12_lfp-1,M,o080404007-12,1,post_go,condition,average_psd,ok,0.34,0.30623413996575766,4,100,25
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,pre_go,direction,average_psd,ok,0.3333333333333333,0.33295519001701646,2,84,42
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,pre_go,delay,average_psd,ok,0.6097560975609756,0.6097560975609756,2,82,41
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,pre_go,condition,average_psd,ok,0.275,0.2741751002620568,4,80,20
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,peri_go,direction,average_psd,ok,0.44047619047619047,0.43656343656343655,2,84,42
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,peri_go,delay,average_psd,ok,0.6585365853658537,0.6577221228384019,2,82,41
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,peri_go,condition,average_psd,ok,0.2375,0.2369083632696792,4,80,20
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,movement,direction,average_psd,ok,0.5476190476190477,0.5473624503686898,2,84,42
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,movement,delay,average_psd,ok,0.5609756097560976,0.5607142857142857,2,82,41
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,movement,condition,average_psd,ok,0.325,0.27155510480054085,4,80,20
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,post_go,direction,average_psd,ok,0.6190476190476191,0.6190476190476191,2,84,42
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,post_go,delay,average_psd,ok,0.5365853658536586,0.5365853658536586,2,82,41
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,post_go,condition,average_psd,ok,0.35,0.3159183354192741,4,80,20
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,pre_go,direction,average_psd,ok,0.42045454545454547,0.4143285919352734,2,88,44
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,pre_go,delay,average_psd,ok,0.5952380952380952,0.5952380952380952,2,84,42
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,pre_go,condition,average_psd,ok,0.2375,0.2296124063108203,4,80,20
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,peri_go,direction,average_psd,ok,0.5227272727272727,0.5227272727272727,2,88,44
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,peri_go,delay,average_psd,ok,0.44047619047619047,0.4397616006811409,2,84,42
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,peri_go,condition,average_psd,ok,0.2625,0.22037037037037038,4,80,20
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,movement,direction,average_psd,ok,0.4318181818181818,0.43064182194616973,2,88,44
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,movement,delay,average_psd,ok,0.5833333333333334,0.5818517991750818,2,84,42
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,movement,condition,average_psd,ok,0.25,0.22175167419149205,4,80,20
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,post_go,direction,average_psd,ok,0.4431818181818182,0.44137841689338,2,88,44
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,post_go,delay,average_psd,ok,0.5595238095238095,0.5594613749114103,2,84,42
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,post_go,condition,average_psd,ok,0.325,0.3101535152351849,4,80,20
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,pre_go,direction,average_psd,ok,0.5431034482758621,0.5427976500334648,2,116,58
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,pre_go,delay,average_psd,ok,0.7758620689655172,0.7758620689655172,2,116,58
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,pre_go,condition,average_psd,ok,0.4017857142857143,0.37697049867718263,4,112,28
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,peri_go,direction,average_psd,ok,0.5948275862068966,0.5945564066334499,2,116,58
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,peri_go,delay,average_psd,ok,0.5775862068965517,0.576799940436304,2,116,58
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,peri_go,condition,average_psd,ok,0.33035714285714285,0.3037180754714916,4,112,28
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,movement,direction,average_psd,ok,0.47413793103448276,0.4693663292088489,2,116,58
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,movement,delay,average_psd,ok,0.5862068965517241,0.5860838537020517,2,116,58
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,movement,condition,average_psd,ok,0.29464285714285715,0.2561673068715322,4,112,28
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,post_go,direction,average_psd,ok,0.46551724137931033,0.4576168929110106,2,116,58
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,post_go,delay,average_psd,ok,0.5775862068965517,0.576799940436304,2,116,58
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,post_go,condition,average_psd,ok,0.26785714285714285,0.25708071544134437,4,112,28
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,pre_go,direction,average_psd,ok,0.47413793103448276,0.47378597456681787,2,116,58
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,pre_go,delay,average_psd,ok,0.6551724137931034,0.6550698780850431,2,116,58
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,pre_go,condition,average_psd,ok,0.35714285714285715,0.3419466473482795,4,112,28
