time_ms,observed_lag_0,fitted_lag_0,observed_lag_1,fitted_lag_1,observed_lag_2,fitted_lag_2,observed_lag_3,fitted_lag_3,observed_lag_4,fitted_lag_4
-133.0,1.603088617324829,0.3961773932314155,0.10657143592834473,0.16554233418920944,0.17942392826080322,1.0112012510608035,0.005125886294990778,0.28020171752234124,0.3993756175041199,0.08861252601915422
-132.0,1.5080162286758423,0.3965966605338404,0.3470313251018524,0.2892808900436932,0.09883394092321396,0.936846648507578,-0.02577020227909088,0.31910875025522156,0.35558900237083435,0.013679766604006122
-131.0,1.346335768699646,0.3786553720190492,0.5871034264564514,0.4149781490540682,-0.02461789920926094,0.8412755221431495,-0.03431275859475136,0.35569727183014144,0.31792643666267395,-0.06648783883237629
-130.0,1.128158450126648,0.3447177486927488,0.8234906196594238,0.5385333071463305,-0.18453043699264526,0.7286532352634746,-0.021920418366789818,0.3867714731973964,0.28529655933380127,-0.14928905992276628
-129.0,0.866689145565033,0.2977970173120169,1.0523390769958496,0.6556855560472163,-0.37145864963531494,0.6036178617661971,0.006964665837585926,0.40922723750066314,0.2564753592014313,-0.23195189729230742
-128.0,0.5774239301681519,0.24139875681861794,1.2691609859466553,0.7621831121171175,-0.5739326477050781,0.47108099908867856,0.04548720642924309,0.42021621870283304,0.23039865493774414,-0.31164186957710166
-127.0,0.27721765637397766,0.17934381400804567,1.4687951803207397,0.8539561525753516,-0.7797267436981201,0.3360208429023815,0.08531831949949265,0.4173006081921649,0.20640301704406738,-0.3855741336883613
-126.0,-0.01669231802225113,0.11557894526838866,1.6454435586929321,0.9272862686672687,-0.9772244095802307,0.20327648866965642,0.11778675019741058,0.398591310903435,0.18438835442066193,-0.45112470096157425
-125.0,-0.2876327335834503,0.053983856372072724,1.7928084135055542,0.9789651272673033,-1.1567063331604004,0.07735230553257925,0.13504794239997864,0.36286295964765203,0.16487573087215424,-0.5059360314299154
-124.0,-0.5203574299812317,-0.0018165597097592175,1.904342770576477,1.0064354337936134,-1.3113882541656494,-0.03775927782328256,0.13113203644752502,0.3096402005695374,0.14893986284732819,-0.5480125129908349
-123.0,-0.7017980813980103,-0.04862625133135142,1.9736047983169556,1.0079079936170137,-1.438064455986023,-0.13872910444651412,0.10272134840488434,0.23925093996938243,0.13801652193069458,-0.5758017521697227
-122.0,-0.8216907978057861,-0.08383041184271048,1.9946941137313843,0.9824496465457907,-1.537266731262207,-0.2230104591727767,0.049542393535375595,0.152843697885112,0.13361720740795135,-0.5882582004330946
-121.0,-0.8730751872062683,-0.10551936277211417,1.9627333879470825,0.9300380576011362,-1.6129249334335327,-0.28892126201423074,-0.02568071335554123,0.05236780274526221,0.1370108425617218,-0.5848863886986666
-120.0,-0.8526515364646912,-0.1125783230282447,1.8743616342544556,0.8515807351045316,-1.671584129333496,-0.33568613762172145,-0.11768689751625061,-0.05948318603263919,0.14893943071365356,-0.5657619103190878
-119.0,-0.7609743475914001,-0.10473902128235739,1.7281982898712158,0.7488971540930066,-1.721296787261963,-0.36343701288513286,-0.21946142613887787,-0.1793627974431496,0.1694149672985077,-0.5315292416494262
-118.0,-0.6024547815322876,-0.08259083880133634,1.525238275527954,0.6246644239707048,-1.7703477144241333,-0.37317274546892804,-0.32321158051490784,-0.30339411918212733,0.19761760532855988,-0.48337647804945905
-117.0,-0.3851547837257385,-0.04755100259306,1.2691283226013184,0.48232848636251174,-1.8259881734848022,-0.36668010632328063,-0.42139342427253723,-0.42731841801930953,0.2318960428237915,-0.4229880487702065
