row_index,raw_trial_index,original_trial_number,direction,heldout_fold_zero_based,delay,R1,R2,mse,mean_error,frac_inside,normal_x,normal_y,normal_z,u_x,u_y,u_z,v_x,v_y,v_z,target_event_code,target_position,reach_side
97,70,144,3,2,short,3.426222929712408,1.1418478215676455,0.0074694867504972,0.0082079109864451,0.8927125506072875,-0.4255442712310816,0.7960551731718131,-0.4303582629493739,0.5630860884893815,0.6052172568038476,0.5627131853942593,0.7084109895901787,-0.002869378542527,-0.7057943301661211,103,lower right,Rightward
98,73,216,3,1,short,2.887669071911387,1.1390123988038852,0.0065850161007387,0.0114796071332436,0.8805668016194332,-0.4397465808464769,0.7844222100380055,-0.4373839743668304,0.5523112316794735,0.6202180049021355,0.5570295591401928,0.7082197737952083,0.0033797624629128,-0.705983944017963,103,lower right,Rightward
99,114,312,4,2,short,3.8997679209836313,1.3288668123138678,0.0061470531910509,0.0104514959045185,0.8704453441295547,-0.4306390412738035,0.7933712612121494,-0.4302465084267656,0.560171915310362,0.6087373608222029,0.5618240390342333,0.7076421704705704,0.000931354853261,-0.7065703723974261,104,lower left,Leftward
100,101,400,4,2,short,4.250989698351498,1.6093895137749097,0.0131455955141206,0.0087967130635677,0.9089068825910932,-0.4315482146015699,0.7912989813137684,-0.433142079052578,0.5594069127570617,0.6114289080415759,0.5596593574404876,0.7076934678473518,-0.0007826767394735,-0.7065191738256726,104,lower left,Leftward
101,106,333,4,2,short,3.392998060113353,1.2270318188278015,0.0078955393172721,0.0122040224961035,0.8623481781376519,-0.4380207199564393,0.7859320550858585,-0.4364042319654584,0.5561463949035652,0.6183126328816966,0.5553293396307024,0.7062853788127079,0.0005411168297253,-0.7079270236881527,104,lower left,Leftward
102,109,459,4,4,short,3.744871751938514,1.2835529428397678,0.0070483839180963,0.0080719413361039,0.8987854251012146,-0.4328111293308473,0.78919812702845,-0.435707290072295,0.5611763405205582,0.6141233849364401,0.5549176361534777,0.7055179949280608,-0.0043340937917089,-0.7086787526543276,104,lower left,Leftward
103,121,606,4,1,short,3.230595323705892,1.1832041264738773,0.0092686779038333,0.008659525893646,0.8927125506072875,-0.4309847756382324,0.7915142983182257,-0.4333096337792053,0.5602797611435167,0.6111479562976401,0.5590928051461417,0.7073462464882571,-0.0018141309281379,-0.7068649068301165,104,lower left,Leftward
104,125,86,4,0,short,4.561988877382166,1.252521331450308,0.0067050059488576,0.0089427988503104,0.888663967611336,-0.4211872353100209,0.801380390330867,-0.4247243609743246,0.5698643727781736,0.5981364869879501,0.5634601490539084,0.7055890513960942,-0.0047130591828561,-0.7086055867851304,104,lower left,Leftward
105,110,242,4,0,short,4.014899553189594,1.3110078402267138,0.0086974976078306,0.0079246647993234,0.9190283400809716,-0.4332243953918103,0.7910786420239324,-0.4318694309290382,0.5596226897917368,0.611714218029075,0.559131612888539,0.7064977482679347,0.0005455223627499,-0.7077150797444476,104,lower left,Leftward
106,115,248,4,1,short,4.031594431074743,1.518104613180496,0.0088650325532945,0.009027681041969,0.9230769230769232,-0.4324918116710771,0.7909030995335211,-0.4329239193966288,0.5593458266034552,0.6119413235440375,0.5591601405683965,0.7071655245405893,-0.0003220053426349,-0.7070479596277698,104,lower left,Leftward
107,103,89,4,4,short,3.580415995195004,1.3688537627163595,0.0091853365658199,0.0101318241536445,0.8927125506072875,-0.4302201293349688,0.7930202278553271,-0.4313114402926126,0.5614365283949296,0.6091941155519947,0.5600638839995596,0.7068943802993853,-0.0012032410847658,-0.707318094856932,104,lower left,Leftward
108,133,691,4,4,short,5.028933889290265,1.3707300268193046,0.0106365884701622,0.0076881995387559,0.9068825910931174,-0.4246069891271721,0.8013981064349949,-0.4212718597138457,0.5669605018542863,0.5981290472889118,0.5663898234664838,0.7058786681303618,0.0016485726139237,-0.7083308464883082,104,lower left,Leftward
109,102,94,4,3,short,3.6389072641817664,1.171668483883855,0.0068894625504544,0.0113150056205239,0.8663967611336032,-0.4257945636633247,0.7974136880357087,-0.4275867159864166,0.5639451842014606,0.6034320438078138,0.5637690996515378,0.7075767228864582,-0.0010856515160653,-0.70663569297768,104,lower left,Leftward
110,119,17,4,0,short,3.9055577623408575,1.517812526349492,0.0090021525689885,0.0082516249858069,0.888663967611336,-0.4351960165085373,0.7877781861948706,-0.4359013151742269,0.556850183420858,0.6159589912314413,0.557236390004549,0.7074760069707365,-0.000224670124584,-0.7067373267941048,104,lower left,Leftward
111,105,109,4,4,short,4.484342052569348,1.5326821246610929,0.0081586863804449,0.0089558802641725,0.902834008097166,-0.428591648968317,0.7954286385864471,-0.4284885988578114,0.5619208867860782,0.6060470417610508,0.5629848134419139,0.7074984914670606,0.0005138960892846,-0.7067146669502785,104,lower left,Leftward
112,127,695,4,3,short,3.31136927096114,1.061751021638547,0.0054401107721691,0.0123899542221301,0.8603238866396761,-0.4301544687825421,0.7949465227983323,-0.4278167351533239,0.5610897790080616,0.6066755476499831,0.5631367860265192,0.7072095820045805,0.0021922076620165,-0.7070005667228796,104,lower left,Leftward
113,134,116,4,2,short,3.3771648115247754,1.2499375825244277,0.0063016973688594,0.0107782363066053,0.8765182186234818,-0.4356513950581866,0.7880680892805466,-0.4349213131608571,0.5571275492433471,0.6155878690091056,0.5573692397351421,0.7069771961371583,0.0005120415381289,-0.7072361571324712,104,lower left,Leftward
114,116,361,4,1,short,4.014403932263308,1.2607029519404704,0.007655424782572,0.0083066906581923,0.9068825910931174,-0.4296071225278567,0.7907656986711934,-0.4360359275087255,0.5594991745477333,0.6121066140393396,0.5588257033545432,0.7088006729354454,-0.0038862391015362,-0.7053981168049045,104,lower left,Leftward
115,111,283,4,3,short,4.448450663072848,1.4655677297002574,0.0076456891852127,0.0079017030108693,0.8906882591093117,-0.432075728657219,0.7916531149529141,-0.4319674875389134,0.5598188464924965,0.6109708214746638,0.5597477239063909,0.7070455599302946,2.9865074777396527e-05,-0.7071679965120972,104,lower left,Leftward
116,123,511,4,2,short,4.480659414861992,1.4420171201197796,0.0090181984119555,0.0090906943508473,0.9149797570850202,-0.4383393262957795,0.7905407991895733,-0.4276726316229189,0.5584261538550649,0.6123751674204279,0.5596042217652063,0.7042860680953453,0.0064729547745739,-0.7098867762842782,104,lower left,Leftward
117,120,206,4,4,short,5.758215452789354,2.0465845923372914,0.0096730695401728,0.0071727539055144,0.9210526315789472,-0.4349966057963529,0.7883019395171071,-0.4351528525693235,0.5572356923454225,0.615288588847695,0.5575915490842107,0.7072950841918597,6.773019480965647e-05,-0.7069184247780296,104,lower left,Leftward
118,117,520,4,2,short,4.522581738112112,1.4181649629632378,0.0080273439268504,0.0099817523719999,0.888663967611336,-0.4280105597797081,0.7955821118218709,-0.4287844027784977,0.5625623892593608,0.6058456183194769,0.5625607922295068,0.7073404547372224,-0.0004360185119524,-0.7068728959155224,104,lower left,Leftward
119,124,119,4,0,short,4.78600351339852,1.5733430410568694,0.0146096485966251,0.0087632083085924,0.9068825910931174,-0.4275411440647055,0.7960236327632763,-0.4284331292211181,0.5638917239584514,0.6052639832902795,0.561855527856361,0.7065654207382416,-0.0013735406586226,-0.7076463944676401,104,lower left,Leftward
120,112,85,4,0,short,4.776232395642039,1.3259245394462882,0.0089724716078295,0.0081290712069014,0.9251012145748988,-0.4171370777307131,0.7991026735227132,-0.432933684934694,0.570273006266642,0.6010470151558763,0.5599385536787214,0.70766189434354,-0.0133192620314993,-0.7064256794263986,104,lower left,Leftward
121,132,199,4,3,short,3.881717667670232,1.0524066838337198,0.0063057876085511,0.0118948665408037,0.9089068825910932,-0.4198153489600235,0.8027273597220363,-0.4235373168107649,0.5693767457970407,0.5963353494462762,0.5658571130120748,0.7067992601320023,-0.0035967978086479,-0.7074050246657695,104,lower left,Leftward
122,107,536,4,0,short,3.728864693443359,1.422932694698654,0.0095624649918804,0.0093099033647009,0.8906882591093117,-0.4369038014773319,0.7858477111414996,-0.4376739004650864,0.5566311958189416,0.6184187769225286,0.5547250924474385,0.7065952024291076,-0.0012614449294711,-0.707616865726686,104,lower left,Leftward
123,118,339,4,1,short,3.80505637442287,1.2494938102746194,0.0083129897061428,0.0102317661868881,0.9008097165991904,-0.4299175865544131,0.7888000630300763,-0.4392781912808515,0.559705070076358,0.6146112374087086,0.5558626281571333,0.7084497888361941,-0.0068911112807568,-0.7057275744104579,104,lower left,Leftward
124,104,701,4,0,short,3.767563026906073,1.255785732382655,0.0087515578778909,0.011220890121447,0.9109311740890688,-0.4300719212343579,0.7928258207659249,-0.4318163504229846,0.5613829618837312,0.6094460794037556,0.559843412398539,0.7070270947229942,-0.0016414098296396,-0.7071845537773953,104,lower left,Leftward
125,131,704,4,4,short,4.011820497292743,1.0737799056215012,0.0061744703729276,0.0093210570174843,0.8846153846153846,-0.4246870827817632,0.7986578197570343,-0.4263643613850204,0.5648699741461785,0.6017844815479443,0.5646037106468286,0.7075046247385324,-0.001060522990048,-0.7067079179297315,104,lower left,Leftward
126,108,592,4,3,short,3.846071511088664,1.2614246195027268,0.008002424931656,0.0142760314029326,0.8906882591093117,-0.4268020839925808,0.7954881320913748,-0.4301611474800641,0.5636079006161554,0.6059625074389454,0.5613871871902277,0.7072383724478188,-0.002840999838353,-0.7069694570893983,104,lower left,Leftward
127,122,440,4,1,short,3.0908569917067177,1.1787983620285536,0.006340964808842,0.0101430238992897,0.854251012145749,-0.4355092021225627,0.7883784247313989,-0.4345010866322511,0.5564762291364167,0.6151889383266737,0.5584592881908352,0.7075775160875897,0.0014246327731343,-0.7066342966123131,104,lower left,Leftward
128,130,388,4,3,short,2.9716342316163447,1.1105558177771349,0.0051537560262616,0.0098849303983011,0.8805668016194332,-0.4340675176427327,0.7901314048256692,-0.4327559973422557,0.5586361360445118,0.6129369719808586,0.5587789687203645,0.706760962159579,0.000794661658048,-0.7074519848584183,104,lower left,Leftward
129,126,121,4,1,short,4.104633802715354,1.472112368998294,0.0107633261535135,0.0094125338567947,0.8987854251012146,-0.4352453806120768,0.7887798589503932,-0.4340366260697895,0.5579171442266339,0.6146755671370764,0.5575862331000567,0.7066044995850549,0.000530357343068,-0.7076085075006113,104,lower left,Leftward
130,129,291,4,1,short,3.6237615427211742,1.1905286163792397,0.0059491709209387,0.0093584292663905,0.8805668016194332,-0.4353021641190149,0.7885966871892346,-0.4343124346222044,0.5569386775886243,0.6149097095417395,0.5583057930177046,0.7073410318362258,0.0011463269420032,-0.7068715234152564,104,lower left,Leftward
131,128,573,4,4,short,3.55699376075182,1.1332771238839283,0.0048610944947568,0.0109565839395972,0.8582995951417004,-0.4282943290081158,0.794059766087607,-0.4313154942966724,0.5626824438864574,0.6078335860064394,0.5602917089021721,0.7070731469101706,-0.0027238949038806,-0.7071351676413082,104,lower left,Leftward
132,164,705,5,2,short,3.701714977070394,1.52909871264833,0.0155907267737525,0.0099584274600931,0.9048582995951416,-0.4340337408810382,0.7897408966468541,-0.4335020506759277,0.5585713706945625,0.613440531305577,0.5582909083908935,0.7068328908711091,0.0001752568238158,-0.7073805437441973,105,left,Leftward
133,158,45,5,4,short,2.6057419231845667,1.0578640183880152,0.0049639983698446,0.0127174065032863,0.8623481781376519,-0.433891931235723,0.7914536032338453,-0.4305101461483776,0.5591036629507301,0.6112246920114857,0.5601852103996865,0.7064990347365034,0.0023600431409977,-0.7077100706594203,105,left,Leftward
134,136,410,5,0,short,2.878743099669464,0.9701321186693664,0.0053827719225581,0.0140454237969067,0.8340080971659919,-0.4339327317144827,0.7905179022799025,-0.4321849494392294,0.557368124203863,0.6124343325348685,0.5605934020785808,0.707844021284544,0.0023737117669892,-0.7063647832559132,105,left,Leftward
135,169,142,5,3,short,3.471637999298065,1.2635079951058814,0.0070980208557721,0.0084044042669604,0.8927125506072875,-0.4340721052869924,0.7917000843372628,-0.4298748467543654,0.5606740234092746,0.6109078381402139,0.558959974213634,0.7051425720276534,0.0016092728858596,-0.709063723056683,105,left,Leftward
136,166,706,5,3,short,3.0169155329808754,0.9397512660384856,0.0063673855887722,0.0132512361451631,0.8663967611336032,-0.4290820178626411,0.7986873558791087,-0.4218852089203438,0.5634891176060476,0.6017241561062686,0.5660459824941404,0.705952290375548,0.0051524282660594,-0.7082406485061989,105,left,Leftward
137,165,328,5,1,short,4.218505777026001,1.4720073425728315,0.0082291299657277,0.0082425364081556,0.8947368421052632,-0.4332078555606289,0.7887285789388992,-0.4361630230150027,0.5584862556142256,0.6147372296191037,0.5569481491218292,0.7074065706300466,-0.0023167402215011,-0.7068030677240889,105,left,Leftward
138,154,143,5,3,short,3.6075676760503255,1.1640158362417636,0.0090780214738353,0.0097253621630637,0.8825910931174089,-0.4299454133870537,0.7967651777345863,-0.4246318323642361,0.5617132880231194,0.6042727438133618,0.5650952425410493,0.7068416538134207,0.0044387649007717,-0.7073578824049847,105,left,Leftward
139,145,44,5,2,short,3.541409238102432,1.3342762490314173,0.0104154249060077,0.0114026414805616,0.9008097165991904,-0.4341620336489759,0.7900707320029814,-0.4327719572362086,0.5588172583167482,0.6130153533601036,0.558511815767706,0.7065596934054038,0.0006441871315783,-0.7076531528070805,105,left,Leftward
140,139,164,5,4,short,3.119508327780789,1.0805581999902865,0.005845280175762,0.0133517610992564,0.8441295546558705,-0.4330510849152632,0.7879451142318502,-0.4377319440158212,0.5589522449388097,0.615731406096515,0.5553802512011687,0.7071344608570411,-0.004163232465895,-0.7070668439149559,105,left,Leftward
141,152,560,5,2,short,4.73718308779593,1.1773879003482877,0.0091970197913739,0.0124359649844446,0.8562753036437247,-0.4218678378422632,0.7974923181291407,-0.431316044124611,0.569127483278494,0.6032501173671135,0.558733571278522,0.7057771852159727,-0.0097620910451196,-0.7083666186425257,105,left,Leftward
142,155,194,5,0,short,2.958358646874622,1.0746629150402245,0.0066234984951933,0.0095904550492751,0.9048582995951416,-0.4274666115366232,0.7978719270107888,-0.4250560952503658,0.5639782123544136,0.602825046547838,0.5643850983540556,0.706541486404668,0.0015334088455233,-0.7076699630805273,105,left,Leftward
143,149,243,5,1,short,3.6289711677205383,1.0399575121989442,0.0077069671457671,0.0090019586973041,0.8947368421052632,-0.4250067617328653,0.8010405473000518,-0.4215486852815188,0.5662284700137871,0.5986063248205331,0.5666178497282807,0.706225581685618,0.002123550349778,-0.7079836991815015,105,left,Leftward
144,141,403,5,1,short,3.4861713578911004,1.1714464532497528,0.0072601728187555,0.0117482667808865,0.8704453441295547,-0.4324170815540163,0.7941004740197717,-0.4271064325690742,0.561373904716029,0.6077785699648023,0.561662308683268,0.7056024423740227,0.0031059705590752,-0.7086011192925821,105,left,Leftward
145,167,568,5,0,short,3.1261718175198308,1.030900976721736,0.0084849611370087,0.0103291974805582,0.8785425101214575,-0.4264376302758887,0.7977251835742194,-0.4263630835053175,0.5646702250692047,0.6030209914016551,0.563483114963757,0.7066105606378792,-0.000464134078527,-0.7076025015321661,105,left,Leftward
146,138,581,5,2,short,7.23595415651555,1.9594123851280925,0.0135284343173605,0.0091523316301498,0.9210526315789472,-0.4302754521498658,0.8063796274124825,-0.4057276571437229,0.5688929838475861,0.5912036042070528,0.571698409392208,0.7008736035878499,0.0151721740926084,-0.7131241104654118,105,left,Leftward
147,163,63,5,2,short,5.612482162898575,1.3281879997017492,0.0081228175073994,0.00931669194408,0.9089068825910932,-0.4180656706630448,0.7994440503735474,-0.4314050362888634,0.571240798690038,0.6006092130233365,0.5594215969583728,0.7063321066785979,-0.0125611923727615,-0.7077691512923888,105,left,Leftward
148,143,294,5,3,short,4.29013824491075,1.7548354692136776,0.009498291845224,0.0124013170818604,0.9129554655870444,-0.4527776115413552,0.7861561318259919,-0.4206554063355173,0.5493242580946076,0.6175698990772142,0.5628945542662216,0.7023071222447586,0.0237898328315518,-0.7114764577258563,105,left,Leftward
149,146,367,5,1,short,2.9703913136939786,1.0936379558642528,0.007811765788713,0.0119011254588606,0.8643724696356275,-0.4333689650168175,0.7902745622480826,-0.4331944787550434,0.5588280204147328,0.6127528945410421,0.5587889886450211,0.7070378941468437,8.059265461407561e-05,-0.707175656923526,105,left,Leftward
150,151,436,5,4,short,4.2172968785916325,1.366141616588444,0.0104000799578356,0.010125201204571,0.9190283400809716,-0.4275121258134429,0.7983486371389197,-0.4241141778588644,0.5657029334655782,0.6021948429935382,0.5633307750695212,0.705133727282216,0.0009081026470038,-0.7090737634397932,105,left,Leftward
151,162,241,5,1,short,3.5631189208396044,1.1849714371665805,0.0064350269370443,0.0114234501426158,0.8906882591093117,-0.432322723240413,0.7923896829405144,-0.4303668822521366,0.5603214107723553,0.6100142792973342,0.560287868584919,0.7064962700538984,0.0010813985319814,-0.7077159394680497,105,left,Leftward
152,150,457,5,0,short,3.4801389032087853,1.26769979296236,0.0088915185603439,0.0092678618328171,0.9068825910931174,-0.4292503725214745,0.7983841866019695,-0.4222875895335867,0.5633135197411336,0.6021277532636858,0.5657915227594713,0.7059900822016063,0.0049859135108315,-0.7082041686543732,105,left,Leftward
153,156,36,5,3,short,3.776472404011125,1.24164459657657,0.0060993179752524,0.010994635579321,0.8441295546558705,-0.4327980612303109,0.7905712674898282,-0.4332238557775998,0.5586725357044527,0.6123700411179119,0.5593638624283874,0.7075103080838053,6.132514637260944e-05,-0.7067030212149836,105,left,Leftward
154,147,485,5,4,short,2.8129498150638783,1.0592467409373123,0.0069769242868759,0.0107936076762689,0.8724696356275303,-0.4315782490451034,0.7920195367009246,-0.4317930852100521,0.5603723947886624,0.6104956095250432,0.5597123278162321,0.7069108813068179,-0.0004052588044534,-0.7073025107090454,105,left,Leftward
155,159,700,5,4,short,5.263725455834066,1.4003707539046646,0.0095064338738752,0.0102865138925842,0.8987854251012146,-0.4305369763423157,0.7926771384273017,-0.4316258405340447,0.560321841706619,0.6096414941945907,0.5606930374658573,0.7075855748307187,-0.0004503008894644,-0.7066275196456687,105,left,Leftward
156,168,6,5,4,short,3.8639978740663854,1.3573345343677043,0.0105300312702554,0.0100450440419568,0.8866396761133604,-0.4317341587939848,0.7934650322839181,-0.4289741934815324,0.561061792705875,0.6086138632360218,0.5610693631295464,0.706268561452455,0.001551779496506,-0.7079423077372012,105,left,Leftward
157,161,157,5,0,short,4.333821329419456,1.4629758640715045,0.0079454457343319,0.0091530603561304,0.9230769230769232,-0.4312382039981707,0.7940305408382684,-0.428426319953057,0.5614238564195421,0.6078757218818686,0.5615072218499124,0.7062838415647364,0.0016146091428807,-0.7079269229107439,105,left,Leftward
158,157,476,5,4,short,3.499154291295504,1.2792074451414213,0.0077395500830847,0.0083960661992876,0.9068825910931174,-0.4344368903022004,0.7938831569444799,-0.4254575436684841,0.5601205420081941,0.6080395384964101,0.562630338717634,0.7053577579958986,0.0061198647810964,-0.7088250704440837,105,left,Leftward
159,142,271,5,2,short,4.415694723165707,1.2069774367650543,0.0056103195533283,0.0073387510346545,0.9089068825910932,-0.4243737003263642,0.800320170826842,-0.4235499812761225,0.5659727829660315,0.5995727248126169,0.5658510021219892,0.7068109870488679,0.0004145219758323,-0.7074023301902086,105,left,Leftward
160,135,399,5,1,short,4.69165431609586,1.0397082033728025,0.0071424248988929,0.0088003129189982,0.9048582995951416,-0.4191092886261907,0.8059658925112009,-0.4180506958442621,0.569799893874467,0.5919615724156777,0.5700084014501932,0.7068772772751254,0.0006905735165349,-0.7073358735284982,105,left,Leftward
161,137,300,5,3,short,3.4535842533693897,1.2425657768625666,0.0094547855204796,0.0118165789995329,0.8906882591093117,-0.4350814384533346,0.7928178034908877,-0.4267834021857706,0.5579920112608848,0.609419445866871,0.5632520344999637,0.7066463452692653,0.0069187764236102,-0.7075330898625097,105,left,Leftward
162,148,446,5,2,short,3.378831808797252,1.2496722910295297,0.0139331770139746,0.0090416280322907,0.9129554655870444,-0.4386104715846046,0.7878811574741474,-0.4322778457352727,0.5543681991811759,0.6157987730081014,0.5598819258543154,0.7073165867933191,0.0059289846444766,-0.7068720486680278,105,left,Leftward
163,144,542,5,3,short,3.404504327820824,1.3050092488617135,0.0093092465055771,0.0072506948989696,0.902834008097166,-0.4336459399223281,0.7889119230069744,-0.4353954254770233,0.5597577360459443,0.6145006239462677,0.5559318844124401,0.7061320526116908,-0.0026383531009555,-0.7080752526160726,105,left,Leftward
164,140,693,5,0,short,3.869656594623193,1.0119913733629051,0.0090540986518477,0.0079328185622703,0.9190283400809716,-0.4280745285318695,0.800479353402142,-0.4195056647997811,0.5650537528132079,0.5993333737427399,0.5670218369250477,0.7053130187753007,0.0056843552874484,-0.7088732140877085,105,left,Leftward
165,190,258,6,0,short,3.437096099978564,1.237699828298487,0.0081089159267913,0.0099367455905457,0.8866396761133604,-0.4371282099550497,0.787531101806149,-0.4344118918140787,0.5567155940164148,0.6162727083308268,0.5570239638880342,0.7063898891125526,0.0016470138373732,-0.7078210309852166,106,upper left,Leftward
166,185,550,6,3,short,3.153410423644047,1.105611290096192,0.0068070772297578,0.0124247913779092,0.8724696356275303,-0.4282922764852613,0.7908843506589969,-0.4371128799129229,0.5619191467174969,0.6119228459418157,0.556594379388392,0.7076811417971747,-0.0072370226727417,-0.7064948881962851,106,upper left,Leftward
167,171,100,6,3,short,4.098556155159456,1.2798179602980178,0.0069161385527305,0.0087046133429478,0.9190283400809716,-0.4244885866438814,0.799360016543792,-0.4252446398958941,0.5650995072394616,0.6008522824830077,0.5653663250961076,0.7074404474772402,-0.0003139841853001,-0.7067728876287868,106,upper left,Leftward
168,178,129,6,4,short,4.024630389619746,1.2483038755794813,0.007102879937401,0.0075802177724371,0.917004048582996,-0.4325568141344136,0.7911295898007649,-0.4324448805195408,0.5594045996828901,0.6116485651466043,0.5594216000546688,0.7070792716517095,6.996980567469668e-05,-0.7071342861894865,106,upper left,Leftward
169,186,186,6,4,short,6.283208829698364,2.050330663749552,0.0151002561207863,0.0078937914265157,0.9271255060728744,-0.424991196190387,0.800014692244623,-0.4235079401302947,0.5657619152854811,0.5999798986397361,0.5656302471056125,0.7066087590549444,0.000783211972154,-0.7076040193539312,106,upper left,Leftward
170,187,650,6,1,short,3.869004736214352,1.6703430057782092,0.0092517787617724,0.0075570159698085,0.888663967611336,-0.436931656156295,0.7880524198224692,-0.4336635925005326,0.5562643829485792,0.6156023508022148,0.5582147274567587,0.7068667937535005,0.0026700746689435,-0.7073416477134007,106,upper left,Leftward
171,176,438,6,3,short,3.741235927590396,1.3506401865597804,0.0087681438324234,0.0117554546219965,0.8987854251012146,-0.4311033720886444,0.7960541980062663,-0.4247912386224555,0.5614450077753035,0.6052062942633376,0.5643623345229798,0.7063493369558643,0.0048015852214108,-0.7078471296553883,106,upper left,Leftward
172,193,290,6,1,short,3.89671574815247,1.2835688492465769,0.0090233131152213,0.0107801868129892,0.8927125506072875,-0.4269108615541747,0.790466188925736,-0.439215574009273,0.561600058135599,0.6124373077680275,0.5563505358638045,0.7087682914670805,-0.0091514053059246,-0.7053819963620865,106,upper left,Leftward
173,182,289,6,2,short,3.8814256978322033,1.1764691894006214,0.0064705652657034,0.0098186629417888,0.8744939271255061,-0.4294241926439139,0.7933773304174481,-0.4314478813852329,0.5608421018691584,0.6087293469597324,0.5611637184645514,0.7078495599653271,-0.0009968599003927,-0.7063625179235034,106,upper left,Leftward
174,199,67,6,2,short,3.0845659709623368,1.1247580741464835,0.0112821164314854,0.0099942578494731,0.9048582995951416,-0.4330386776184193,0.7918789553556822,-0.4305870687227894,0.5598303950129918,0.6106763109522122,0.5600574721056709,0.7064470486215426,0.001470818340389,-0.7077643705268875,106,upper left,Leftward
175,174,458,6,3,short,4.931120968836978,1.5040694117846938,0.0076606011381686,0.007783623081897,0.8967611336032388,-0.4307262301665948,0.7931893176760351,-0.4304946236262418,0.5611086174165639,0.6089751230907349,0.5606303763777847,0.7068465421202439,-7.60345341022095e-05,-0.707366920424898,106,upper left,Leftward
176,180,90,6,2,short,3.5777475929682687,1.4507245811491514,0.0142476931607779,0.0119494856243163,0.9008097165991904,-0.4296026117237166,0.7926947060930154,-0.4325236397380721,0.5614133353237901,0.6096140697058487,0.5596300143284761,0.7072882459936539,-0.0024060234372421,-0.7069211753303477,106,upper left,Leftward
177,198,77,6,2,short,5.032021934267941,1.3753359361906117,0.0089192814897444,0.0077446222519282,0.9230769230769232,-0.4197996079718116,0.8035744891504704,-0.4219435146240239,0.5703488709344828,0.5951965588075516,0.566077045822748,0.706024400832205,-0.0030160852457086,-0.7081810846523061,106,upper left,Leftward
178,172,292,6,4,short,4.648185131126407,1.391998419670062,0.0072707235739775,0.0087144263205135,0.917004048582996,-0.427814174990123,0.7965010963811971,-0.4272716175234103,0.5634033582929152,0.6046370675732802,0.5630192469007164,0.7067897053167835,0.0001413504004549,-0.7074237008174655,106,upper left,Leftward
179,183,649,6,1,short,3.470353094586329,1.3502658113399937,0.0101540284598115,0.0128033694692655,0.8825910931174089,-0.438761633952461,0.7852048842892524,-0.4369685552298568,0.5538869300495752,0.6192322628199072,0.5565614731574531,0.7075998143665836,0.0021666497730892,-0.7066100822498482,106,upper left,Leftward
180,184,524,6,0,short,4.107614580168867,1.324313774656864,0.0086852925075959,0.0120009026165482,0.888663967611336,-0.4362521452211402,0.7912838367594328,-0.4284319729819709,0.5592242080605258,0.611431391024907,0.5598392083343441,0.704948473939075,0.0046415248161111,-0.7092433329530496,106,upper left,Leftward
181,177,105,6,4,short,3.1458030702708046,1.199717455213421,0.006727508394483,0.0094155805906653,0.8582995951417004,-0.4323126651875281,0.7893485391919735,-0.4359296310116505,0.5580237804513597,0.6139423882391231,0.5582868477530297,0.7083185864914381,-0.0019046256166314,-0.7058903260649148,106,upper left,Leftward
182,195,372,6,3,short,5.844649694400425,1.7701719516237715,0.0104655425174052,0.0058690305742137,0.9230769230769232,-0.4244766209955691,0.7963703676238119,-0.4308292420424811,0.5646628187122454,0.6047894838923193,0.5615920061193925,0.7077962273084859,-0.0048905770596849,-0.7063997330576346,106,upper left,Leftward
183,175,617,6,3,short,4.088427285991922,1.2313850418823673,0.0076553461950248,0.0090944896045239,0.8906882591093117,-0.4252702263637356,0.7998071049979426,-0.4236199114339966,0.5648738410327705,0.600255215499828,0.5662254144615372,0.7071511707445739,0.0015070036712742,-0.7070607828571129,106,upper left,Leftward
184,196,527,6,4,short,3.791340951783021,0.8294854404046844,0.0073434581811559,0.0096705919903096,0.902834008097166,-0.423591865840641,0.8008891015669192,-0.4232571064790023,0.566359793471166,0.5988126787398983,0.5662684523436261,0.7069699537695662,0.0001509028842776,-0.7072435660332139,106,upper left,Leftward
185,179,555,6,1,short,5.046549956863948,1.5974882603692055,0.0114730141648405,0.010096831835953,0.9149797570850202,-0.4327184425303325,0.7927883501618663,-0.4292334811518659,0.5606340069892713,0.6094940276330096,0.5605412924012342,0.706005849622563,0.0019136685496773,-0.708203415814556,106,upper left,Leftward
186,202,342,6,0,short,3.2994758613605444,1.205040585744401,0.0066757342529217,0.008303205042144,0.8765182186234818,-0.4274567661206939,0.7961844191239206,-0.4282185001164051,0.5630255928704531,0.6050538470350101,0.5629493973360389,0.707306789781148,-0.0004614460312783,-0.706906565393933,106,upper left,Leftward
187,200,211,6,2,short,4.261113313319016,1.5583113503691357,0.0080834872223007,0.0083779103314188,0.8825910931174089,-0.4285417555423909,0.7909435164570731,-0.436761167608987,0.5634545850592155,0.6118342818474047,0.5551375884697576,0.7063079316646481,-0.0081954457347009,-0.7078572881145018,106,upper left,Leftward
188,192,539,6,4,short,3.810899151155384,1.228045052516726,0.008234596239499,0.0082470201747791,0.9089068825910932,-0.4243731170621751,0.7992401698646142,-0.4255850189911717,0.5653722346946278,0.6010111355343531,0.5649246420542391,0.7072918024064299,-0.0008751219858034,-0.7069211698698616,106,upper left,Leftward
