recording,monkey,day,method,geometry_evaluable,direction,f1
monkeyT_session-y070314001-8_lfp-7,T,2007-03-14,peak_frequency,True,4,0.13793103448275862
monkeyT_session-y070314001-8_lfp-7,T,2007-03-14,peak_frequency,True,5,0.23809523809523808
monkeyT_session-y070314001-8_lfp-7,T,2007-03-14,peak_frequency,True,6,0.0
monkeyT_session-y070314001-8_lfp-7,T,2007-03-14,peak_power,True,1,0.14285714285714285
monkeyT_session-y070314001-8_lfp-7,T,2007-03-14,peak_power,True,2,0.2
monkeyT_session-y070314001-8_lfp-7,T,2007-03-14,peak_power,True,3,0.0
monkeyT_session-y070314001-8_lfp-7,T,2007-03-14,peak_power,True,4,0.25
monkeyT_session-y070314001-8_lfp-7,T,2007-03-14,peak_power,True,5,0.0625
monkeyT_session-y070314001-8_lfp-7,T,2007-03-14,peak_power,True,6,0.2962962962962963
monkeyT_session-y070314001-8_lfp-7,T,2007-03-14,power_frequency,True,1,0.24
monkeyT_session-y070314001-8_lfp-7,T,2007-03-14,power_frequency,True,2,0.4090909090909091
monkeyT_session-y070314001-8_lfp-7,T,2007-03-14,power_frequency,True,3,0.0
monkeyT_session-y070314001-8_lfp-7,T,2007-03-14,power_frequency,True,4,0.22727272727272727
monkeyT_session-y070314001-8_lfp-7,T,2007-03-14,power_frequency,True,5,0.058823529411764705
monkeyT_session-y070314001-8_lfp-7,T,2007-03-14,power_frequency,True,6,0.22857142857142856
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,all_bands,True,1,0.13043478260869565
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,all_bands,True,2,0.125
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,all_bands,True,3,0.11428571428571428
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,all_bands,True,4,0.3
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,all_bands,True,5,0.0
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,all_bands,True,6,0.23809523809523808
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,ktorus,True,1,0.25
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,ktorus,True,2,0.05714285714285714
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,ktorus,True,3,0.1702127659574468
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,ktorus,True,4,0.05128205128205128
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,ktorus,True,5,0.14285714285714285
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,ktorus,True,6,0.3673469387755102
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,ktorus_all_bands,True,1,0.14634146341463414
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,ktorus_all_bands,True,2,0.058823529411764705
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,ktorus_all_bands,True,3,0.13953488372093023
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,ktorus_all_bands,True,4,0.3404255319148936
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,ktorus_all_bands,True,5,0.04878048780487805
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,ktorus_all_bands,True,6,0.2608695652173913
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,ktorus_power_frequency,True,1,0.15
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,ktorus_power_frequency,True,2,0.1951219512195122
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,ktorus_power_frequency,True,3,0.2
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,ktorus_power_frequency,True,4,0.2222222222222222
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,ktorus_power_frequency,True,5,0.1111111111111111
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,ktorus_power_frequency,True,6,0.40816326530612246
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,peak_frequency,True,1,0.14285714285714285
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,peak_frequency,True,2,0.3492063492063492
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,peak_frequency,True,3,0.125
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,peak_frequency,True,4,0.20833333333333334
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,peak_frequency,True,5,0.13793103448275862
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,peak_frequency,True,6,0.23076923076923078
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,peak_power,True,1,0.0
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,peak_power,True,2,0.2647058823529412
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,peak_power,True,3,0.17391304347826086
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,peak_power,True,4,0.3050847457627119
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,peak_power,True,5,0.10526315789473684
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,peak_power,True,6,0.0975609756097561
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,power_frequency,True,1,0.09302325581395349
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,power_frequency,True,2,0.36
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,power_frequency,True,3,0.06896551724137931
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,power_frequency,True,4,0.23809523809523808
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,power_frequency,True,5,0.14285714285714285
monkeyT_session-y070315003-8_lfp-5,T,2007-03-15,power_frequency,True,6,0.17391304347826086
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,all_bands,True,1,0.35555555555555557
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,all_bands,True,2,0.2553191489361702
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,all_bands,True,3,0.3404255319148936
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,all_bands,True,4,0.1111111111111111
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,all_bands,True,5,0.16666666666666666
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,all_bands,True,6,0.14634146341463414
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,ktorus,True,1,0.3333333333333333
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,ktorus,True,2,0.15384615384615385
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,ktorus,True,3,0.24390243902439024
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,ktorus,True,4,0.05405405405405406
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,ktorus,True,5,0.18867924528301888
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,ktorus,True,6,0.2
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,ktorus_all_bands,True,1,0.38095238095238093
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,ktorus_all_bands,True,2,0.3333333333333333
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,ktorus_all_bands,True,3,0.20512820512820512
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,ktorus_all_bands,True,4,0.14285714285714285
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,ktorus_all_bands,True,5,0.27906976744186046
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,ktorus_all_bands,True,6,0.09090909090909091
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,ktorus_power_frequency,True,1,0.32558139534883723
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,ktorus_power_frequency,True,2,0.37209302325581395
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,ktorus_power_frequency,True,3,0.2222222222222222
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,ktorus_power_frequency,True,4,0.0
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,ktorus_power_frequency,True,5,0.18604651162790697
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,ktorus_power_frequency,True,6,0.24390243902439024
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,peak_frequency,True,1,0.26666666666666666
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,peak_frequency,True,2,0.39344262295081966
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,peak_frequency,True,3,0.12903225806451613
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,peak_frequency,True,4,0.07407407407407407
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,peak_frequency,True,5,0.3870967741935484
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,peak_frequency,True,6,0.0975609756097561
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,peak_power,True,1,0.0
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,peak_power,True,2,0.3466666666666667
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,peak_power,True,3,0.0
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,peak_power,True,4,0.05128205128205128
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,peak_power,True,5,0.05714285714285714
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,peak_power,True,6,0.3103448275862069
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,power_frequency,True,1,0.22727272727272727
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,power_frequency,True,2,0.5098039215686274
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,power_frequency,True,3,0.13333333333333333
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,power_frequency,True,4,0.0
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,power_frequency,True,5,0.36363636363636365
monkeyT_session-y070315003-8_lfp-6,T,2007-03-15,power_frequency,True,6,0.3333333333333333
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,all_bands,True,1,0.36363636363636365
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,all_bands,True,2,0.046511627906976744
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,all_bands,True,3,0.21739130434782608
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,all_bands,True,4,0.15384615384615385
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,all_bands,True,5,0.05714285714285714
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,all_bands,True,6,0.17777777777777778
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,ktorus,True,1,0.24390243902439024
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,ktorus,True,2,0.3076923076923077
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,ktorus,True,3,0.24390243902439024
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,ktorus,True,4,0.18604651162790697
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,ktorus,True,5,0.0
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,ktorus,True,6,0.0
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,ktorus_all_bands,True,1,0.2978723404255319
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,ktorus_all_bands,True,2,0.2727272727272727
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,ktorus_all_bands,True,3,0.15
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,ktorus_all_bands,True,4,0.2
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,ktorus_all_bands,True,5,0.15384615384615385
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,ktorus_all_bands,True,6,0.09523809523809523
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,ktorus_power_frequency,True,1,0.27906976744186046
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,ktorus_power_frequency,True,2,0.2916666666666667
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,ktorus_power_frequency,True,3,0.19047619047619047
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,ktorus_power_frequency,True,4,0.045454545454545456
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,ktorus_power_frequency,True,5,0.0
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,ktorus_power_frequency,True,6,0.0
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,peak_frequency,True,1,0.2631578947368421
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,peak_frequency,True,2,0.26666666666666666
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,peak_frequency,True,3,0.208955223880597
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,peak_frequency,True,4,0.0975609756097561
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,peak_frequency,True,5,0.11764705882352941
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,peak_frequency,True,6,0.0
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,peak_power,True,1,0.0975609756097561
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,peak_power,True,2,0.2413793103448276
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,peak_power,True,3,0.17777777777777778
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,peak_power,True,4,0.06896551724137931
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,peak_power,True,5,0.06666666666666667
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,peak_power,True,6,0.20408163265306123
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,power_frequency,True,1,0.15789473684210525
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,power_frequency,True,2,0.32
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,power_frequency,True,3,0.18867924528301888
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,power_frequency,True,4,0.06451612903225806
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,power_frequency,True,5,0.058823529411764705
monkeyT_session-y070315003-8_lfp-8,T,2007-03-15,power_frequency,True,6,0.17391304347826086
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,all_bands,True,1,0.17391304347826086
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,all_bands,True,2,0.06451612903225806
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,all_bands,True,3,0.391304347826087
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,all_bands,True,4,0.18604651162790697
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,all_bands,True,5,0.3111111111111111
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,all_bands,True,6,0.13793103448275862
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,ktorus,True,1,0.10256410256410256
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,ktorus,True,2,0.18181818181818182
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,ktorus,True,3,0.35
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,ktorus,True,4,0.15789473684210525
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,ktorus,True,5,0.10256410256410256
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,ktorus,True,6,0.35
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,ktorus_all_bands,True,1,0.046511627906976744
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,ktorus_all_bands,True,2,0.18604651162790697
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,ktorus_all_bands,True,3,0.3333333333333333
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,ktorus_all_bands,True,4,0.10526315789473684
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,ktorus_all_bands,True,5,0.19047619047619047
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,ktorus_all_bands,True,6,0.15789473684210525
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,ktorus_power_frequency,True,1,0.09523809523809523
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,ktorus_power_frequency,True,2,0.23255813953488372
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,ktorus_power_frequency,True,3,0.358974358974359
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,ktorus_power_frequency,True,4,0.05555555555555555
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,ktorus_power_frequency,True,5,0.05555555555555555
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,ktorus_power_frequency,True,6,0.4090909090909091
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,peak_frequency,True,1,0.18604651162790697
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,peak_frequency,True,2,0.5531914893617021
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,peak_frequency,True,3,0.1111111111111111
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,peak_frequency,True,4,0.14285714285714285
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,peak_frequency,True,5,0.14814814814814814
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,peak_frequency,True,6,0.26666666666666666
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,peak_power,True,1,0.26865671641791045
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,peak_power,True,2,0.07142857142857142
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,peak_power,True,3,0.45161290322580644
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,peak_power,True,4,0.0
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,peak_power,True,5,0.0
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,peak_power,True,6,0.17142857142857143
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,power_frequency,True,1,0.358974358974359
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,power_frequency,True,2,0.5116279069767442
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,power_frequency,True,3,0.4262295081967213
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,power_frequency,True,4,0.058823529411764705
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,power_frequency,True,5,0.14814814814814814
monkeyT_session-y070315009-14_lfp-5,T,2007-03-15,power_frequency,True,6,0.3333333333333333
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,all_bands,True,1,0.06896551724137931
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,all_bands,True,2,0.37209302325581395
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,all_bands,True,3,0.36
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,all_bands,True,4,0.26666666666666666
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,all_bands,True,5,0.36363636363636365
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,all_bands,True,6,0.0
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,ktorus,True,1,0.1276595744680851
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,ktorus,True,2,0.2903225806451613
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,ktorus,True,3,0.058823529411764705
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,ktorus,True,4,0.0
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,ktorus,True,5,0.125
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,ktorus,True,6,0.1111111111111111
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,ktorus_all_bands,True,1,0.046511627906976744
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,ktorus_all_bands,True,2,0.3111111111111111
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,ktorus_all_bands,True,3,0.10256410256410256
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,ktorus_all_bands,True,4,0.21621621621621623
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,ktorus_all_bands,True,5,0.18604651162790697
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,ktorus_all_bands,True,6,0.12121212121212122
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,ktorus_power_frequency,True,1,0.13043478260869565
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,ktorus_power_frequency,True,2,0.45454545454545453
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,ktorus_power_frequency,True,3,0.23255813953488372
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,ktorus_power_frequency,True,4,0.06451612903225806
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,ktorus_power_frequency,True,5,0.18604651162790697
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,ktorus_power_frequency,True,6,0.12121212121212122
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,peak_frequency,True,1,0.11428571428571428
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,peak_frequency,True,2,0.52
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,peak_frequency,True,3,0.046511627906976744
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,peak_frequency,True,4,0.09302325581395349
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,peak_frequency,True,5,0.13636363636363635
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,peak_frequency,True,6,0.16
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,peak_power,True,1,0.14634146341463414
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,peak_power,True,2,0.0
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,peak_power,True,3,0.4126984126984127
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,peak_power,True,4,0.3225806451612903
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,peak_power,True,5,0.09090909090909091
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,peak_power,True,6,0.11428571428571428
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,power_frequency,True,1,0.06666666666666667
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,power_frequency,True,2,0.5
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,power_frequency,True,3,0.4067796610169492
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,power_frequency,True,4,0.06060606060606061
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,power_frequency,True,5,0.18604651162790697
monkeyT_session-y070315009-14_lfp-6,T,2007-03-15,power_frequency,True,6,0.14814814814814814
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,all_bands,True,1,0.3902439024390244
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,all_bands,True,2,0.12121212121212122
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,all_bands,True,3,0.43478260869565216
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,all_bands,True,4,0.32
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,all_bands,True,5,0.0
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,all_bands,True,6,0.18604651162790697
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,ktorus,True,1,0.12903225806451613
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,ktorus,True,2,0.3103448275862069
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,ktorus,True,3,0.391304347826087
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,ktorus,True,4,0.17647058823529413
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,ktorus,True,5,0.06060606060606061
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,ktorus,True,6,0.10526315789473684
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,ktorus_all_bands,True,1,0.32558139534883723
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,ktorus_all_bands,True,2,0.19047619047619047
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,ktorus_all_bands,True,3,0.3902439024390244
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,ktorus_all_bands,True,4,0.15789473684210525
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,ktorus_all_bands,True,5,0.11764705882352941
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,ktorus_all_bands,True,6,0.14285714285714285
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,ktorus_power_frequency,True,1,0.25
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,ktorus_power_frequency,True,2,0.40816326530612246
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,ktorus_power_frequency,True,3,0.3829787234042553
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,ktorus_power_frequency,True,4,0.17647058823529413
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,ktorus_power_frequency,True,5,0.16666666666666666
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,ktorus_power_frequency,True,6,0.058823529411764705
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,peak_frequency,True,1,0.07142857142857142
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,peak_frequency,True,2,0.2
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,peak_frequency,True,3,0.10810810810810811
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,peak_frequency,True,4,0.2222222222222222
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,peak_frequency,True,5,0.23255813953488372
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,peak_frequency,True,6,0.15789473684210525
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,peak_power,True,1,0.45901639344262296
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,peak_power,True,2,0.07407407407407407
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,peak_power,True,3,0.5084745762711864
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,peak_power,True,4,0.0
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,peak_power,True,5,0.10810810810810811
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,peak_power,True,6,0.0
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,power_frequency,True,1,0.49056603773584906
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,power_frequency,True,2,0.12903225806451613
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,power_frequency,True,3,0.5614035087719298
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,power_frequency,True,4,0.2857142857142857
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,power_frequency,True,5,0.32432432432432434
monkeyT_session-y070315009-14_lfp-7,T,2007-03-15,power_frequency,True,6,0.2222222222222222
monkeyT_session-y070316001-4_lfp-7,T,2007-03-16,all_bands,True,1,0.2222222222222222
monkeyT_session-y070316001-4_lfp-7,T,2007-03-16,all_bands,True,2,0.2692307692307692
monkeyT_session-y070316001-4_lfp-7,T,2007-03-16,all_bands,True,3,0.2916666666666667
monkeyT_session-y070316001-4_lfp-7,T,2007-03-16,all_bands,True,4,0.05128205128205128
monkeyT_session-y070316001-4_lfp-7,T,2007-03-16,all_bands,True,5,0.2978723404255319
monkeyT_session-y070316001-4_lfp-7,T,2007-03-16,all_bands,True,6,0.06666666666666667
monkeyT_session-y070316001-4_lfp-7,T,2007-03-16,ktorus,True,1,0.1951219512195122
monkeyT_session-y070316001-4_lfp-7,T,2007-03-16,ktorus,True,2,0.21052631578947367
monkeyT_session-y070316001-4_lfp-7,T,2007-03-16,ktorus,True,3,0.047619047619047616
monkeyT_session-y070316001-4_lfp-7,T,2007-03-16,ktorus,True,4,0.18181818181818182
monkeyT_session-y070316001-4_lfp-7,T,2007-03-16,ktorus,True,5,0.18867924528301888
monkeyT_session-y070316001-4_lfp-7,T,2007-03-16,ktorus,True,6,0.2222222222222222
monkeyT_session-y070316001-4_lfp-7,T,2007-03-16,ktorus_all_bands,True,1,0.3333333333333333
monkeyT_session-y070316001-4_lfp-7,T,2007-03-16,ktorus_all_bands,True,2,0.24390243902439024
monkeyT_session-y070316001-4_lfp-7,T,2007-03-16,ktorus_all_bands,True,3,0.26666666666666666
monkeyT_session-y070316001-4_lfp-7,T,2007-03-16,ktorus_all_bands,True,4,0.13953488372093023
monkeyT_session-y070316001-4_lfp-7,T,2007-03-16,ktorus_all_bands,True,5,0.2608695652173913
