distance,mean_direction_1,mean_direction_2,mean_direction_3,mean_direction_4,mean_direction_5,mean_direction_6,absolute_gap_1_4,absolute_gap_2_5,absolute_gap_3_6,sum_absolute_mean_difference
0.05548713356256485,0.15151515151515152,0.2727272727272727,0.18181818181818182,0.15151515151515152,0.18181818181818182,0.030303030303030304,0.0,0.09090909090909091,0.15151515151515152,0.24242424242424243
0.055581580847501755,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.15151515151515152,0.18181818181818182,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.15151515151515152,0.2727272727272727
0.055635515600442886,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.030303030303030304,0.0,0.09090909090909091,0.15151515151515152,0.24242424242424243
0.05569210648536682,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.21212121212121213,0.18181818181818182,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.15151515151515152,0.2727272727272727
0.05578601360321045,0.18181818181818182,0.30303030303030304,0.18181818181818182,0.21212121212121213,0.18181818181818182,0.030303030303030304,0.030303030303030304,0.12121212121212122,0.15151515151515152,0.30303030303030304
0.05585314705967903,0.18181818181818182,0.30303030303030304,0.18181818181818182,0.21212121212121213,0.15151515151515152,0.030303030303030304,0.030303030303030304,0.15151515151515152,0.15151515151515152,0.3333333333333333
0.05596242472529411,0.18181818181818182,0.30303030303030304,0.18181818181818182,0.21212121212121213,0.12121212121212122,0.030303030303030304,0.030303030303030304,0.18181818181818182,0.15151515151515152,0.36363636363636365
0.05618225783109665,0.18181818181818182,0.30303030303030304,0.18181818181818182,0.18181818181818182,0.12121212121212122,0.030303030303030304,0.0,0.18181818181818182,0.15151515151515152,0.3333333333333333
0.05633201450109482,0.18181818181818182,0.30303030303030304,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.030303030303030304,0.0,0.21212121212121213,0.15151515151515152,0.36363636363636365
0.05648037791252136,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.030303030303030304,0.0,0.18181818181818182,0.15151515151515152,0.3333333333333333
0.05709124356508255,0.18181818181818182,0.30303030303030304,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.030303030303030304,0.0,0.21212121212121213,0.15151515151515152,0.36363636363636365
0.057215724140405655,0.18181818181818182,0.30303030303030304,0.18181818181818182,0.21212121212121213,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.21212121212121213,0.15151515151515152,0.3939393939393939
0.05724822357296944,0.18181818181818182,0.30303030303030304,0.21212121212121213,0.21212121212121213,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.21212121212121213,0.18181818181818182,0.42424242424242425
0.057286329567432404,0.18181818181818182,0.3333333333333333,0.21212121212121213,0.21212121212121213,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.24242424242424243,0.18181818181818182,0.45454545454545453
0.05743052810430527,0.18181818181818182,0.3333333333333333,0.24242424242424243,0.21212121212121213,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.24242424242424243,0.21212121212121213,0.48484848484848486
0.05750080943107605,0.18181818181818182,0.3333333333333333,0.21212121212121213,0.21212121212121213,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.24242424242424243,0.18181818181818182,0.45454545454545453
0.05764813721179962,0.18181818181818182,0.3333333333333333,0.21212121212121213,0.18181818181818182,0.09090909090909091,0.030303030303030304,0.0,0.24242424242424243,0.18181818181818182,0.42424242424242425
0.057693272829055786,0.18181818181818182,0.3333333333333333,0.21212121212121213,0.18181818181818182,0.12121212121212122,0.030303030303030304,0.0,0.21212121212121213,0.18181818181818182,0.3939393939393939
0.057827070355415344,0.18181818181818182,0.3333333333333333,0.21212121212121213,0.18181818181818182,0.12121212121212122,0.06060606060606061,0.0,0.21212121212121213,0.15151515151515152,0.36363636363636365
