time_ms,observed_lag_0,fitted_lag_0,observed_lag_1,fitted_lag_1,observed_lag_2,fitted_lag_2
-123.0,-0.392826110124588,0.6312806317659784,-0.7963540554046631,-0.581306435684142,-1.3036038875579834,-0.2707719018695389
-122.0,-0.32300230860710144,0.6736945688380956,-0.7412533164024353,-0.5060174382909204,-1.4568051099777222,-0.38233579655083705
-121.0,-0.25397807359695435,0.7000729402928713,-0.6992026567459106,-0.4192153789769897,-1.5489964485168457,-0.4867097716031667
-120.0,-0.1914491057395935,0.7097960693802713,-0.6691749095916748,-0.3229393987145042,-1.58490788936615,-0.5814418892425888
-119.0,-0.1405758112668991,0.7026355418085597,-0.6493770480155945,-0.2194511984070689,-1.572607159614563,-0.6643067167549273
-118.0,-0.10541544109582901,0.6787595716186119,-0.637213945388794,-0.1111819073510288,-1.5221060514450073,-0.7333576060276086
-117.0,-0.08861112594604492,0.6387290495248769,-0.6292895674705505,-0.0006749715102570881,-1.444022536277771,-0.7869724239154976
-116.0,-0.09136064350605011,0.5834843665547395,-0.6215452551841736,0.10947359673536426,-1.348490834236145,-0.823891659149703
-115.0,-0.11364821344614029,0.5143233225234125,-0.6096233129501343,0.21667620372379,-1.2444241046905518,-0.8432480105875837
-114.0,-0.1546822339296341,0.43287063831511524,-0.5894642472267151,0.3184144618734512,-1.139140248298645,-0.8445867617212575
-113.0,-0.21343697607517242,0.34103978818348996,-0.5580307841300964,0.41229835126699355,-1.0382816791534424,-0.8278764628096726
-112.0,-0.2891579866409302,0.24098804870112875,-0.5139632225036621,0.4961223656410851,-0.9459236264228821,-0.7935096696912147
-111.0,-0.3816862404346466,0.13506582034153447,-0.45796865224838257,0.567917323809122,-0.8647674918174744,-0.7422937219207623
-110.0,-0.4915045201778412,0.02576141222335744,-0.392826110124588,0.6259966293706181,-0.7963540554046631,-0.6754317768698233
-109.0,-0.6194970011711121,-0.08435741287458881,-0.32300230860710144,0.6689958919811426,-0.7412533164024353,-0.5944945453338422
-108.0,-0.7664916515350342,-0.19270376001184336,-0.25397807359695435,0.695904979405887,-0.6992026567459106,-0.5013833926295042
-107.0,-0.9326903223991394,-0.2967323730346182,-0.1914491057395935,0.7060917473947638,-0.6691749095916748,-0.39828567200561504
-106.0,-1.1170883178710938,-0.39399942735203636,-0.1405758112668991,0.6993168899204274,-0.6493770480155945,-0.2876233396682895
-105.0,-1.3169677257537842,-0.4822199398972657,-0.10541544109582901,0.6757395609196106,-0.637213945388794,-0.17199605854863426
-104.0,-1.5275437831878662,-0.5593214476073705,-0.08861112594604492,0.6359136354726921,-0.6292895674705505,-0.054120127410674644
-103.0,-1.7418427467346191,-0.6234926934150891,-0.09136064350605011,0.5807746982532836,-0.6215452551841736,0.06323533003225797
-102.0,-1.9508858919143677,-0.6732261760284629,-0.11364821344614029,0.5116180649132653,-0.6096233129501343,0.17731341695687874
-101.0,-2.1442198753356934,-0.707353563925335,-0.1546822339296341,0.43006835272156535,-0.5894642472267151,0.28543422803707746
-100.0,-2.310777187347412,-0.725073141622429,-0.21343697607517242,0.3380413152986593,-0.5580307841300964,0.38505780537835216
-99.0,-2.439969539642334,-0.7259686434553453,-0.2891579866409302,0.2376988380195944,-0.5139632225036621,0.47384380682805394
-98.0,-2.522855043411255,-0.7100190324291947,-0.3816862404346466,0.13139815132663765,-0.45796865224838257,0.5497064849426315
-97.0,-2.553199052810669,-0.6775989944165297,-0.4915045201778412,0.021636455024913997,-0.392826110124588,0.6108636850540625
-96.0,-2.5282530784606934,-0.6294701360929561,-0.6194970011711121,-0.0890077455612891,-0.32300230860710144,0.6558787113803105
-95.0,-2.449126958847046,-0.5667630933872293,-0.7664916515350342,-0.19793521344924062,-0.25397807359695435,0.6836940776673648
-94.0,-2.320678234100342,-0.4909509707514087,-0.9326903223991394,-0.30258704088354965,-0.1914491057395935,0.6936563494978918
-93.0,-2.1509220600128174,-0.40381473521179045,-1.1170883178710938,-0.4005047628137487,-0.1405758112668991,0.6855314946746636
-92.0,-1.9500261545181274,-0.30740137815832874,-1.3169677257537842,-0.4893881107869519,-0.10541544109582901,0.6595103810698667
-91.0,-1.7290369272232056,-0.20397582772964495,-1.5275437831878662,-0.5671490505096535,-0.08861112594604492,0.6162042927856498
-90.0,-1.4985220432281494,-0.09596774146052064,-1.7418427467346191,-0.6319608336365402,-0.09136064350605011,0.5566305699595876
-89.0,-1.267359733581543,0.014085570868914854,-1.9508858919143677,-0.6823009114689367,-0.11364821344614029,0.4821887095625703
-88.0,-1.0418905019760132,0.12359875333432295,-2.1442198753356934,-0.7169867024406806,-0.1546822339296341,0.39462748862567804
-87.0,-0.8255884051322937,0.2299991386612099,-2.310777187347412,-0.7352033731471178,-0.21343697607517242,0.2960038822321646
-86.0,-0.6192920804023743,0.33078718493909504,-2.439969539642334,-0.7365229802893563,-0.2891579866409302,0.18863474136697703
-85.0,-0.4219071865081787,0.423595194485544,-2.522855043411255,-0.7209145238541214,-0.3816862404346466,0.07504236580057051
-84.0,-0.23140421509742737,0.5062429354454009,-2.553199052810669,-0.6887446753614278,-0.4915045201778412,-0.042104749399408864
-83.0,-0.04590753838419914,0.5767888594708672,-2.5282530784606934,-0.6407691640721664,-0.6194970011711121,-0.16005460175443806
-82.0,0.13530847430229187,0.6335757122843931,-2.449126958847046,-0.5781150235095369,-0.7664916515350342,-0.2760363310050187
-81.0,0.31106266379356384,0.67526946564786,-2.320678234100342,-0.5022541153563905,-0.9326903223991394,-0.38732531174473006
-80.0,0.4778532087802887,0.7008906561540992,-2.1509220600128174,-0.4149685527010531,-1.1170883178710938,-0.4913071599121206
-79.0,0.6298572421073914,0.7098373946344648,-1.9500261545181274,-0.3183088349037467,-1.3169677257537842,-0.5855391495092598
-78.0,0.7593795657157898,0.7018995056490376,-1.7290369272232056,-0.21454567757275056,-1.5275437831878662,-0.6678075967550082
-77.0,0.8577257394790649,0.6772634648965571,-1.4985220432281494,-0.10611666925362154,-1.7418427467346191,-0.7361798636126557
-76.0,0.9163815379142761,0.6365080185552466,-1.267359733581543,0.00443099203576708,-1.9508858919143677,-0.7890497590331758
-75.0,0.9282855987548828,0.5805905874643,-1.0418905019760132,0.11450033719939638,-2.1442198753356934,-0.825175271354669
-74.0,0.8889424204826355,0.510824775536997,-0.8255884051322937,0.22150563367197865,-2.310777187347412,-0.8437077454542352
-73.0,0.7971552610397339,0.4288495107743462,-0.6192920804023743,0.32293312906104,-2.439969539642334,-0.8442118192269885
-72.0,0.6552553176879883,0.33659054381409115,-0.4219071865081787,0.41640010384141946,-2.522855043411255,-0.826675651047383
-71.0,0.46882548928260803,0.23621520848520694,-0.23140421509742737,0.4997108458454259,-2.553199052810669,-0.7915111979509103
-70.0,0.24602921307086945,0.13008150712634367,-0.04590753838419914,0.5709082316040671,-2.5282530784606934,-0.7395445380011417
-69.0,-0.003275020979344845,0.020682716748171227,0.13530847430229187,0.6283197027983638,-2.449126958847046,-0.671996464187629
-68.0,-0.26843783259391785,-0.08941118265660625,0.31106266379356384,0.6705965577487889,-2.320678234100342,-0.5904538057398924
-67.0,-0.5387798547744751,-0.1976138816981469,0.4778532087802887,0.696745634913037,-2.1509220600128174,-0.496832150572941
-66.0,-0.8041089773178101,-0.3013834987822298,0.6298572421073914,0.7061526440881978,-1.9500261545181274,-0.39333084458292505
-65.0,-1.0549685955047607,-0.39828229361174633,0.7593795657157898,0.6985965972241469,-1.7290369272232056,-0.28238132494293133
-64.0,-1.2826614379882812,-0.4860339342165891,0.8577257394790649,0.6742549998417197,-1.4985220432281494,-0.16659000114514325
-63.0,-1.4791573286056519,-0.5625769722032063,0.9163815379142761,0.6336996810996002,-1.267359733581543,-0.04867702561958615
-62.0,-1.637011170387268,-0.6261132699913808,0.9282855987548828,0.577883360469426,-1.0418905019760132,0.0685876076791622
-61.0,-1.7494012117385864,-0.675150242392924,0.8889424204826355,0.5081172665926508,-0.8255884051322937,0.18244913555505277
-60.0,-1.810336947441101,-0.7085359201992064,0.7971552610397339,0.4260403340938279,-0.6192920804023743,0.2902327400546797
-59.0,-1.815029501914978,-0.725486012069272,0.6552553176879883,0.33358070197389644,-0.4219071865081787,0.3894063848900091
-58.0,-1.760361671447754,-0.7256023289844806,0.46882548928260803,0.23291041805772175,-0.23140421509742737,0.477640297655402
-57.0,-1.6453657150268555,-0.7088821384452899,0.24602921307086945,0.1263944135719674,-0.04590753838419914,0.5528617004919713
-56.0,-1.4716145992279053,-0.6757182286627135,-0.003275020979344845,0.016534946535070674,0.13530847430229187,0.6133035034744527
-55.0,-1.2434614896774292,-0.6268896812365334,-0.26843783259391785,-0.09408718091318856,0.31106266379356384,0.6575458168229611
-54.0,-0.9680980443954468,-0.5635435690870612,-0.5387798547744751,-0.20287325032895412,0.4778532087802887,0.684549306740997
-53.0,-0.6554267406463623,-0.4871680095899983,-0.8041089773178101,-0.307267675668529,0.6298572421073914,0.6936796112892423
-52.0,-0.3177397549152374,-0.3995572059459308,-1.0549685955047607,-0.4048180387329368,0.7593795657157898,0.6847222427212153
-51.0,0.030800936743617058,-0.30276929802765834,-1.2826614379882812,-0.4932327010086806,0.8577257394790649,0.6578876261972642
-50.0,0.3748808801174164,-0.1990780128665755,-1.4791573286056519,-0.5704346384964635,0.9163815379142761,0.613806156508225
-49.0,0.6989202499389648,-0.09091925059799197,-1.637011170387268,-0.6346102348477126,0.9282855987548828,0.5535133889354639
-48.0,0.9880732297897339,0.0191661393399485,-1.7494012117385864,-0.6842518865681644,0.8889424204826355,0.4784257121413358
-47.0,1.2292476892471313,0.12859204746055444,-1.810336947441101,-0.7181934194132442,0.7971552610397339,0.39030707457894775
-46.0,1.4120275974273682,0.234787856725149,-1.815029501914978,-0.7356374839786943,0.6552553176879883,0.29122754607941514
-45.0,1.5293761491775513,0.33525883109346555,-1.760361671447754,-0.7361742869133311,0.46882548928260803,0.18351468808148133
-44.0,1.578032374382019,0.42764472148885024,-1.6453657150268555,-0.7197912177230413,0.24602921307086945,0.06969887490700144
-43.0,1.558586597442627,0.509775212416009,-1.4716145992279053,-0.6868731450146246,-0.003275020979344845,-0.0475461494135764
-42.0,1.4752862453460693,0.5797209066874138,-1.2434614896774292,-0.6381933752201439,-0.26843783259391785,-0.16546608233533755
-41.0,1.33566415309906,0.6358386505329671,-0.9680980443954468,-0.5748954861980861,-0.5387798547744751,-0.2812907664616277
-40.0,1.1500825881958008,0.6768101343221833,-0.6554267406463623,-0.4984664624736418,-0.8041089773178101,-0.3922992656665816
-39.0,0.9312410950660706,0.701672862096497,-0.3177397549152374,-0.4107017632210584,-1.0549685955047607,-0.49588378491888274
-38.0,0.6936429738998413,0.709842762380137,0.030800936743617058,-0.3136631436056746,-1.2826614379882812,-0.5896109322119921
-37.0,0.4529658854007721,0.7011279090997067,0.3748808801174164,-0.20963022034054563,-1.4791573286056519,-0.6712788834445034
-36.0,0.22527630627155304,0.6757330302827547,0.6989202499389648,-0.10104691927210718,-1.637011170387268,-0.7389691073421035
-35.0,0.026058439165353775,0.6342546986176155,0.9880732297897339,0.009535936959618952,-1.7494012117385864,-0.7910914353067908
-34.0,-0.13090728223323822,0.5776673168572226,1.2292476892471313,0.11952055246426074,-1.810336947441101,-0.8264214174193185
-33.0,-0.23471599817276,0.507300227295575,1.4120275974273682,0.2263231851330454,-1.815029501914978,-0.8441290870332832
-32.0,-0.2784050405025482,0.42480648305780994,1.5293761491775513,0.3274348435211639,-1.760361671447754,-0.8437984582271866
-31.0,-0.2597343325614929,0.3321240148237973,1.578032374382019,0.42048022769898974,-1.6453657150268555,-0.8254372980834068
-30.0,-0.18151724338531494,0.23143010525099053,1.558586597442627,0.5032735294420914,-1.4716145992279053,-0.7894769442250513
-29.0,-0.05140469968318939,0.12509024057643717,1.4752862453460693,0.573869780910566,-1.2434614896774292,-0.736762171897137
-28.0,0.11887652426958084,0.015602540968550096,1.33566415309906,0.6306105455420993,-0.9680980443954468,-0.6685313486331256
-27.0,0.3147282004356384,-0.09446092493766249,1.1500825881958008,0.6721628777952513,-0.6554267406463623,-0.586387342710338
-26.0,0.5201516151428223,-0.20251456269157747,0.9312410950660706,0.6975506365063774,-0.3177397549152374,-0.4922598688085456
-25.0,0.7192794680595398,-0.30601999242437006,0.6936429738998413,0.706177416251593,0.030800936743617058,-0.3883601554418664
-24.0,0.8977764248847961,-0.4025456800886435,0.4529658854007721,0.6978405580136461,0.3748808801174164,-0.27712899910975014
-23.0,1.0439574718475342,-0.4898240586918798,0.22527630627155304,0.6727359100171839,0.6989202499389648,-0.16117942547139516
-22.0,1.1495246887207031,-0.565804797640587,0.026058439165353775,0.631453226891586,0.9880732297897339,-0.04323530453834018
-21.0,1.2098801136016846,-0.628702968799296,-0.13090728223323822,0.5749623152436037,1.2292476892471313,0.07393263807159084
-20.0,1.2240362167358398,-0.6770409777549773,-0.23471599817276,0.5045902511058195,1.4120275974273682,0.1875719106055019
-19.0,1.1942006349563599,-0.7096832752435551,-0.2784050405025482,0.42199020446536356,1.5293761491775513,0.2950129162991922
-18.0,1.1251497268676758,-0.7258630333031176,-0.2597343325614929,0.3291026032422227,1.578032374382019,0.39373166714443786
-17.0,1.0235127210617065,-0.7252001594814871,-0.18151724338531494,0.22810954904728695,1.558586597442627,0.4814090770370854
-16.0,0.8970754146575928,-0.7077102259111652,-0.05140469968318939,0.12138355557827576,1.4752862453460693,0.5559854414003296
-15.0,0.7541810870170593,-0.6738041034911253,0.11887652426958084,0.011431813883350125,1.33566415309906,0.6157088234560862
-14.0,0.6032732725143433,-0.624278309769226,0.3147282004356384,-0.09916270619526878,1.1500825881958008,0.6591762104612424
-13.0,0.4525797665119171,-0.560296297271298,0.5201516151428223,-0.20780193476190623,0.9312410950660706,0.68536647307285
-12.0,0.30990079045295715,-0.4833611218487348,0.7192794680595398,-0.3119337353361218,0.6936429738998413,0.6936643535656359
-11.0,0.18244120478630066,-0.39528013311562676,0.8977764248847961,-0.40911185926054056,0.4529658854007721,0.6838749193743064
-10.0,0.07662206888198853,-0.29812251646240695,1.0439574718475342,-0.49705341260780633,0.22527630627155304,0.6562281424201634
-9.0,-0.002172063570469618,-0.19417068406271454,1.1495246887207031,-0.5736924855826536,0.026058439165353775,0.6113734966451958
-8.0,-0.04991354048252106,-0.08586665678851382,1.2098801136016846,-0.6372286845653437,-0.13090728223323822,0.5503647006675215
-7.0,-0.06427588313817978,0.024245303378274633,1.2240362167358398,-0.6861694266887765,-0.23471599817276,0.47463496398151855
-6.0,-0.04492270201444626,0.13357846276712412,1.1942006349563599,-0.7193650033716201,-0.2784050405025482,0.38596331821507995
-5.0,0.0063403211534023285,0.23956438317869783,1.1251497268676758,-0.736035589100023,-0.2597343325614929,0.28643282438516904
-4.0,0.08559896051883698,0.33971325925016954,1.0235127210617065,-0.7357895609717482,-0.18151724338531494,0.17838163794055065
-3.0,0.18705308437347412,0.43167240858987127,0.8970754146575928,-0.7186326986427238,-0.05140469968318939,0.0643480811641996
-2.0,0.3034036457538605,0.5132815406394156,0.7541810870170593,-0.6849680485522309,0.11887652426958084,-0.052988986713324575
-1.0,0.42637237906455994,0.5826235058959288,0.6032732725143433,-0.6355864556163291,0.3147282004356384,-0.17087310087367916
