raw_trial_index,held_out,success,normalized_error,nfev,reason,temporal_design_rank,temporal_condition,shape_rank,shape_condition,frequency_at_bound,phase_gap_mode_1,phase_gap_mode_2,phase_gap_mode_3,recording,monkey,fold,phase_gap_mode_4
19,False,True,0.707474479052545,29,,5,1.441698290790535,4,6.405062975328044,False,0.0036170633924959,0.0060368628861837,,monkeyT_session-y070316009-12_lfp-8,T,1,
2,False,True,0.6063373300265451,18,,5,1.4293809103209854,4,16.75040290064945,False,0.0037897931841062,0.0050211103791344,,monkeyT_session-y070316009-12_lfp-8,T,1,
32,False,True,0.9482390470889428,12,,5,1.430653418709366,4,4.1831512200565,False,0.0038785707322941,0.0031009820161482,,monkeyT_session-y070316009-12_lfp-8,T,1,
8,False,True,0.8576070836816168,16,,5,1.4284802538479122,4,26.719917897294227,True,0.0079999999999991,0.0030928704167392,,monkeyT_session-y070316009-12_lfp-8,T,1,
20,False,True,0.7597822481839341,18,,5,1.4376002846952003,4,8.405727114390945,False,0.0030330312312667,0.0035095189911427,,monkeyT_session-y070316009-12_lfp-8,T,1,
27,False,True,0.704542732441751,12,,5,1.4193090115881817,4,17.91905571122416,False,0.0029943599462667,0.0025827279224106,,monkeyT_session-y070316009-12_lfp-8,T,1,
14,False,True,0.7784287207118125,31,,5,1.4254936969756349,4,6.809868029522602,False,0.010457964142315,0.0036389987127627,,monkeyT_session-y070316009-12_lfp-8,T,1,
37,False,True,0.8336679178646472,15,,5,1.4346251829701673,4,51.85768805943164,False,0.0044110821449336,0.0041499906029081,,monkeyT_session-y070316009-12_lfp-8,T,1,
67,False,True,0.708127941986823,22,,5,1.4350832479754947,4,6.048553057648392,True,0.0044842271353688,0.0040000000000013,,monkeyT_session-y070316009-12_lfp-8,T,1,
34,False,True,0.708358020984076,15,,5,1.4422926130814095,4,8.808011803664948,False,0.003169474303923,0.0032446671290173,,monkeyT_session-y070316009-12_lfp-8,T,1,
58,False,True,0.4829378812597382,9,,5,1.4458426301767948,4,9.6325241046422,False,0.0055570301885434,0.0053826735907431,,monkeyT_session-y070316009-12_lfp-8,T,1,
52,True,True,0.7416632662121447,5,,5,1.4455105508798385,4,21.48989646262138,False,0.0047132415895823,0.0025725930416697,,monkeyT_session-y070316009-12_lfp-8,T,1,
56,False,True,0.6473610110263119,59,,5,1.4315223809919992,4,8.381370795262342,False,0.010809693658826,0.0023867634054206,,monkeyT_session-y070316009-12_lfp-8,T,1,
41,False,True,0.8129686387251467,11,,5,1.4218892448632257,4,29.13868712382532,False,0.0036990221723609,0.0042078424800475,,monkeyT_session-y070316009-12_lfp-8,T,1,
53,True,True,0.8364681799987652,16,,5,1.4487245976008578,4,6.339454509182842,False,0.0035587350813877,0.0027834418348309,,monkeyT_session-y070316009-12_lfp-8,T,1,
63,False,True,0.7712761534378924,10,,5,1.4285092428038335,4,37.32705962626533,False,0.0048493026938447,0.0126174942189694,,monkeyT_session-y070316009-12_lfp-8,T,1,
66,False,True,0.7293616040698644,24,,5,1.4377869626801258,4,11.753403957761355,True,0.0079999999999884,0.0038225340255078,,monkeyT_session-y070316009-12_lfp-8,T,1,
48,False,True,0.5916047804621769,12,,5,1.4314761134798604,4,8.818986176541946,False,0.0107265586254268,0.0033193019622022,,monkeyT_session-y070316009-12_lfp-8,T,1,
36,False,True,0.5985517267420905,10,,5,1.442310219130985,4,29.47167402043761,False,0.0037462065422184,0.0082747261897146,,monkeyT_session-y070316009-12_lfp-8,T,1,
42,False,True,0.695767161948196,23,,5,1.4244556465564502,4,6.036265878382772,False,0.0038975185603331,0.0027174362581972,,monkeyT_session-y070316009-12_lfp-8,T,1,
46,False,True,0.6002409728571917,16,,5,1.4442865881580609,4,8.531647030902374,False,0.004206594877556,0.0076254025528026,,monkeyT_session-y070316009-12_lfp-8,T,1,
