permutation_index,peak_power,peak_frequency,power_frequency,all_bands,geometry
293,0.14596023653102574,0.1562215795409073,0.12902497572308894,0.16093071119409072,0.14057053553423787
294,0.1340495370488298,0.13164008311276665,0.16014156723078332,0.1907944223236702,0.11955041566352292
295,0.1624663419656292,0.13773297389702935,0.13909832408766312,0.16760036114874824,0.13052724550388128
296,0.10926873280884912,0.15478247378584986,0.15836231392646072,0.13304844280630185,0.18146361737054492
297,0.15850965804381953,0.1334079473699357,0.18231640511163813,0.19426061875846667,0.1644088898049545
298,0.13058592602896402,0.12039257822836107,0.12140167062814644,0.14815265444232242,0.17147467695734428
299,0.13670127099529533,0.13148958385719384,0.13501937224789648,0.16465799083743107,0.17768498433914162
300,0.13770108715868745,0.1949841162181518,0.1826501988614587,0.21166335203937756,0.16129937933586833
301,0.13105637839789305,0.1294639899291062,0.15688386948160998,0.1278980382884165,0.2001822327025579
302,0.10369484779101334,0.13791729399387556,0.12820174303627344,0.125719806108152,0.15021932436138397
303,0.1323099308986406,0.16455052690627878,0.14519618017958047,0.18396287808052514,0.15571002086752936
304,0.12121637678913222,0.13507545855858638,0.1368476718731729,0.18549485125596687,0.13482602517690237
305,0.12889895062487045,0.14388373611065294,0.1416131087087862,0.1800612642717906,0.0994968856587811
306,0.12037085658342463,0.1377536559626112,0.1353700934023824,0.1617564245203537,0.21976599238837005
307,0.13329686853656578,0.14433301499339235,0.1751002988450828,0.12372814346974326,0.15502747252747254
308,0.15731538992408556,0.11430247746037221,0.12400695707411485,0.1484178828627876,0.1765409501279782
309,0.09190413470466154,0.14614828015062883,0.12398431394293141,0.16290024836971348,0.19630803229107616
310,0.1538976954810843,0.11699685291234589,0.16934874200956074,0.09924107872672694,0.18863048638977276
311,0.12871248089175527,0.13689461450655482,0.12753277669687343,0.14854754528850644,0.22603062589363962
312,0.1468508794809892,0.11841507210217635,0.14245262422772695,0.14344742044232706,0.18680584311019097
313,0.10578144397967915,0.14144144969947978,0.15917998947950465,0.1179457582682562,0.13396164000519276
314,0.13721595466466702,0.1352038283303025,0.10413979859524414,0.15248806181593558,0.1199523176305159
315,0.13198313300135925,0.11176030359442855,0.16801718267064802,0.16037473312522355,0.18975642879010132
316,0.11893457788464566,0.13496512868939942,0.1712969177365462,0.1711708040699874,0.14705469085265102
317,0.09970996546012677,0.1649987128873861,0.14848330136232227,0.15112054612054612,0.16484333627904732
318,0.15416172153851646,0.17257735365413696,0.158288196238538,0.14833757682637355,0.16164641831442797
319,0.14275264499668425,0.1632460218863955,0.12882285658147727,0.16008744323245985,0.1749968909581804
320,0.14431960405634428,0.1757587707898267,0.1786595711741045,0.13509667155696584,0.15511604741343996
321,0.13851578851578852,0.1984788196958924,0.1643222280980081,0.11796444646081909,0.16402740341419586
322,0.13847888920826545,0.11045470762349167,0.14587040147727975,0.15485959955226677,0.15826918660256303
323,0.09585602734538905,0.14688348854082336,0.11254190425700827,0.14050631229957594,0.11908546481049409
324,0.12997249069301905,0.14926367286294911,0.1436994475417504,0.14241753281608352,0.14660060415924261
325,0.13238330794002398,0.1396480061303398,0.1177389490395887,0.17925376248975644,0.12903381437299133
326,0.15897669140818496,0.13440380405736838,0.13506657371193387,0.15922835482157519,0.11475293933771069
327,0.0742239253906271,0.1649372623362119,0.13405047651800558,0.1768005858862031,0.18844882364806462
328,0.16019885352577137,0.16580898193801422,0.17773706512836948,0.1761919942363491,0.17450438369385946
329,0.13825678833967656,0.13880679398718254,0.14123796407327815,0.13264159557027855,0.167355977606002
330,0.1695503842562666,0.19115206501208623,0.18832475417578867,0.19177968702224288,0.15934385186526853
331,0.12097838688999667,0.16017942282704237,0.16191061402726115,0.19441880038400336,0.1699401822549275
332,0.14122738191365644,0.14804399002366883,0.19251638112502034,0.19566494042648072,0.1908312278144093
333,0.16909803320953146,0.18464537743649442,0.18783753813187629,0.16168329420970265,0.15315626022177606
334,0.10586521327144044,0.10611660577365949,0.09057137968673662,0.17499669538767135,0.18563858667814045
335,0.17861282551086863,0.14202789113183376,0.12931571274461182,0.18055770739981267,0.15046341536569247
336,0.13477897489910745,0.15269642500169645,0.19610881048494067,0.1864366629307265,0.15611420081043997
337,0.16592893400274591,0.10904740824829519,0.13874181374181374,0.17415843421973967,0.16229578496302452
338,0.12640150552049864,0.15851387672656925,0.13452992925358437,0.14230969394903822,0.15281880784551985
339,0.10548216107010415,0.14033049600100103,0.1279132537103723,0.12303574178034919,0.122344875893263
340,0.17833993429738113,0.16399622277259407,0.1923297639757112,0.15909739168477785,0.143700228328978
341,0.13495357451156223,0.12715795387438353,0.15412104531886747,0.20933701910702263,0.161808756020907
342,0.13431022847777885,0.1130332030216204,0.14590363280729832,0.2382856516483091,0.11096671485173594
343,0.12109523571019722,0.10961420734148007,0.1787098098438976,0.19216417603584687,0.18058273744253042
344,0.13046616586448354,0.16163428922987802,0.15616212492284112,0.13257895317085083,0.1710736396220267
345,0.15154370999931224,0.2050984303701695,0.2081554922394672,0.1310043844757467,0.21156431030581616
346,0.14569104821234513,0.1277412282436031,0.13660883150200503,0.12993884457813207,0.15230765369034768
347,0.1274137606947442,0.1747787116865637,0.15576239892245364,0.1525712449030133,0.16814033964242428
348,0.07603094960418993,0.13221149361140017,0.137187488125622,0.13454201457297432,0.20124500191053252
349,0.16018271632054487,0.1513223879295308,0.12785846348464944,0.18062992191119054,0.14587588195735104
350,0.1396896554413135,0.13920933005440048,0.12176336177745951,0.14316262958581583,0.1401265407921569
351,0.1230235076108158,0.14013608808820513,0.12606229858084095,0.1456535209001461,0.19097481679626482
352,0.1318429626021538,0.11691139454998033,0.1180337977789863,0.14939113887299266,0.14024803853415746
353,0.11493584720915866,0.10367880485527543,0.11886096668705363,0.09892944366737592,0.14838390982474345
354,0.13500206830999514,0.1464159518562034,0.13986227761026201,0.18433636167889822,0.13493003616842625
355,0.14416406948858815,0.09119492991315026,0.11286619486188569,0.18221861578165707,0.15127487816167062
356,0.15347664661275112,0.08740711517707463,0.10321288296477531,0.18650789789059194,0.11905163358098314
357,0.13036896730467182,0.13280500016761912,0.15242194858227598,0.12526100116232944,0.14492069862186538
358,0.13192046678904945,0.10111232484113841,0.1264822031125713,0.11153056717104705,0.21624453055776496
359,0.16450720087603762,0.172869719935546,0.16565604171943696,0.21224341831588445,0.15958618165257385
360,0.14187592847797006,0.13480061841206858,0.1513645427352459,0.14744813475476784,0.1423987627273356
361,0.11744091252945245,0.11745474449498934,0.1436812412159738,0.18704184704184704,0.15133956832813752
362,0.17125985622148096,0.17691032903547646,0.1675149035043293,0.14884214230518822,0.1471032339314021
363,0.12409923361065371,0.13118187472919007,0.12466298759948084,0.11739603510436843,0.15260438605688373
364,0.1750388263454444,0.13793722649258697,0.16110901903152405,0.16850779281923353,0.21150612281665496
365,0.13094202702824373,0.17469567014026657,0.1884481219263828,0.12455903015113541,0.1770751955765546
366,0.12662597767719777,0.1458564841821454,0.133928561457583,0.10160372840629384,0.11729316407947847
367,0.15669701759048166,0.10982671913255874,0.17324091131246963,0.1442747138890756,0.17280714460895638
368,0.15555554986799167,0.15157969270872498,0.19237298109896694,0.14539682250071242,0.2029612787821743
369,0.1393415064467696,0.1666402382778965,0.13804916757903365,0.13567605801491733,0.1551579655090148
370,0.1332833558232129,0.1626815560932107,0.1996333129768316,0.18339190867603872,0.15202508035323878
371,0.11303794244970716,0.1383167841299811,0.15688189038289643,0.18054824022079063,0.14293966438176867
372,0.15596753053148404,0.14547746025794447,0.1951503700460057,0.1678237332657797,0.2165931957693971
373,0.13495977706504023,0.12326184282706021,0.1257662139751692,0.12918311304756228,0.16236142058545577
374,0.1592015133956712,0.11951660711152724,0.1684744270631496,0.13386548684721966,0.13995215712979217
375,0.1305568383479874,0.1473167747665631,0.14562667289161188,0.16015902354864786,0.1782770548478052
376,0.10307336322004139,0.16827029318540354,0.12863064416645717,0.1546330849930224,0.13445608806771508
377,0.12430741416775971,0.12521930452374477,0.10759871581627507,0.13706301443143548,0.19172571336106614
378,0.1586219052440951,0.11282130474347456,0.11359009088290313,0.16578656280148815,0.21926825611036138
379,0.14462423707283076,0.11080026455026455,0.1399521587971602,0.10606175234033544,0.1646416673514387
380,0.12824008851931795,0.1564831706136054,0.13379113919469596,0.21761462110268825,0.13405726410702237
381,0.13903293263957092,0.18562430907827351,0.18042950877806252,0.17676106674138956,0.18100246087823732
382,0.11572369008318695,0.18372488955345648,0.13973760388410206,0.128979556791778,0.10929378018141499
383,0.14877533108489918,0.2046443152113255,0.1846820111973627,0.1777860065903544,0.20378641576722348
384,0.1083642498035751,0.1766898998661823,0.13657463599052386,0.15606348106348103,0.15823248242132082
385,0.11902940097623273,0.13841314133918695,0.14499551421080595,0.13069480909356437,0.16296611654035062
386,0.1358518491853974,0.18019594615581846,0.17331208952346108,0.11403572126350046,0.15030769855487122
387,0.10188478949632289,0.1594954685114868,0.14280531989510317,0.14237696221903254,0.15636575549324097
388,0.12452200260769146,0.19893652175457918,0.16925087067278918,0.09504281664848012,0.1692910717516122
389,0.11524287132064305,0.18686449484321824,0.139822152974745,0.10859226453976249,0.1984037358908474
390,0.16552936832800477,0.16595081647153376,0.18233947332183098,0.14212283617474677,0.20882386654612484
391,0.12305217007050846,0.17862851662404092,0.19998628333220192,0.1223415645234029,0.16727950805482936
392,0.13497411836582948,0.12722660795942228,0.14117071090135283,0.16333765003168133,0.17070089411923825
393,0.10002605419272086,0.14175467146493273,0.09583901936843113,0.14331823124061974,0.1631613887711414
394,0.14956875860435806,0.15612177613076397,0.14933082776998563,0.17915538918445897,0.12663859321873597
395,0.12196369057521267,0.12089871336334362,0.11686012617519466,0.1853145055367638,0.1315076494882154
396,0.1414265233217996,0.08890144381669805,0.16214797677396037,0.18768850894597222,0.16083628981051226
397,0.14222556391765076,0.1650286047253041,0.13417241353235634,0.1833317119047645,0.15955760858389434
398,0.10474050763668251,0.1273137653782815,0.13433197529059807,0.1409731009526996,0.13906035842841766
399,0.11488364663384827,0.15297986894754406,0.13469238049883211,0.1450697289604882,0.17166488215011333
400,0.11450126184425702,0.1472419613929048,0.1468037623137096,0.18288862225995764,0.1583140247804568
401,0.16336407854527407,0.13556910213256965,0.1640369546089885,0.1770239566053076,0.17020455370403673
402,0.14452511810703195,0.1746472382135192,0.16373539279659852,0.17601652533159381,0.15970363555769249
403,0.1371132172115378,0.16835710237965876,0.12981416671783222,0.19602542519209187,0.19097841815763114
404,0.14899509214114315,0.15586130220276562,0.14922282655161664,0.1222877199499058,0.1641898660867177
405,0.13711461936493377,0.13677184137700832,0.13199838493956143,0.18538205977825137,0.17575792481029173
406,0.1426986555860409,0.14896008936543406,0.11595780335278122,0.16055050746585897,0.18748285288724745
407,0.13982480016203913,0.14588867015337603,0.17696537808295235,0.10327780590920703,0.12443279993989932
408,0.12907590985584996,0.1350703249701984,0.16017516465629675,0.16050238554613303,0.12400611567450774
409,0.11694908426072108,0.1589749899261594,0.14572289046037368,0.15569003615146368,0.2014616137540237
410,0.12493844863661645,0.14567812574307434,0.14730498785165527,0.13194814444814443,0.1941715380531499
411,0.12576744384524705,0.11742926670225316,0.12857938497036242,0.12908259554998183,0.14298353120707794
412,0.1485115033174428,0.10091432244612826,0.12900159421898552,0.19630866309940886,0.11814209244284013
413,0.12278765523156991,0.14768724821990872,0.13826099427144722,0.19341646418732572,0.15490072108927871
414,0.12644236061464914,0.1329897545653775,0.12008171597449473,0.12450706156588509,0.13480173299990653
415,0.12265803284661325,0.1305661148289365,0.1399647837364892,0.12838982387152884,0.0642531760178819
416,0.12002907691818616,0.14940168330201306,0.19143395114743955,0.12532931449036777,0.1334869442616148
417,0.16057012491732722,0.1143453007635985,0.16737523893551529,0.14474824544138487,0.12690755552914923
418,0.10939377739530294,0.14082145048940342,0.09048701093537319,0.10625320550755513,0.1590834986732389
419,0.16033658864140524,0.16326238108043853,0.14466568058558046,0.14788704975577846,0.16358919473356856
420,0.15681410437974608,0.17773433660757607,0.12982686696136317,0.20788278953090558,0.15864762617769837
421,0.11327613219488823,0.1105501329196441,0.11623073748110824,0.13553605508527186,0.16388238220163615
422,0.1456640911785281,0.15150800199501666,0.1455786924039041,0.15117702037621394,0.16895335917300072
423,0.13765674203541312,0.16255035273753368,0.1764056016839293,0.11321324624251587,0.18751075122897157
424,0.11526457927324252,0.15089979851589758,0.13077848023836802,0.11967699466662268,0.20736058708771643
425,0.1399885153561304,0.13678678155121926,0.13613050260934761,0.20354293897879247,0.1864665021986361
426,0.1274568979626823,0.14577898600887107,0.12109776562789476,0.15138832730567348,0.1800249608776852
427,0.07883863141216083,0.14429315854114091,0.08803992705124752,0.13644160699812125,0.19459657620343074
428,0.14554713167327385,0.16472592943181177,0.1982494570586719,0.16367722189644243,0.17954088509057212
429,0.13568281832934012,0.1567331361017568,0.1807977606102952,0.1883145160178952,0.15638820254105892
430,0.15823911954205952,0.10541536909914047,0.15125291865758886,0.16184539625301347,0.1723845560927756
431,0.13290630875982354,0.1414796675699417,0.1323157318966013,0.10219861103316435,0.1691178411067258
432,0.14417670765785476,0.13490700966592964,0.13343803480720315,0.16531420649067707,0.14102993538314576
433,0.143930357786433,0.13489966913602178,0.19136693581189043,0.17570596632538263,0.13322218796332067
434,0.12599155648983829,0.1305011500777056,0.12532455431001605,0.10490647243318442,0.12980334298707372
435,0.1124666974508826,0.14268499218342887,0.12802583010922297,0.21805502489646314,0.17000222350232863
436,0.1788821164253176,0.17414859819570652,0.1592999111722013,0.20080270900746403,0.18504344857781044
437,0.12290223270836154,0.1634251714358921,0.14894181341507157,0.16263752414546065,0.18961175288545787
438,0.12733846879073432,0.1430081286727801,0.18130514000393064,0.14003866585078173,0.14644738936266868
439,0.13204658910873598,0.11918815709645796,0.10263180896285397,0.14656894811576973,0.09454122024080847
440,0.11590160926473815,0.15757868765385383,0.1485544630765219,0.12895543874251528,0.1341216691074376
441,0.1563538961667461,0.13643680582519932,0.14467960289197115,0.1761755549960288,0.19507763642286302
442,0.14110716382816482,0.10842237678921873,0.12054198970013287,0.1181998787362772,0.12125771883787949
443,0.15517421300589448,0.1342255809147441,0.13743991954544868,0.14650249199036275,0.1371844166875223
444,0.137138987122756,0.15251123145859988,0.15364125449658153,0.15404658308079802,0.1829043408957215
445,0.15748105913773333,0.12027126829634482,0.12578707739998063,0.132673790660095,0.1930528201064552
446,0.15007160431483155,0.1247630085108768,0.19050203814243002,0.20119017650574453,0.19525688144401676
447,0.15191092805164044,0.11769855557690455,0.1480667650963885,0.20495202238084032,0.18304138872485065
448,0.14592426929415733,0.11144973322305708,0.1489021609711265,0.19416464963351554,0.17224048735888445
449,0.14564969575409675,0.12331764629357851,0.11343743975322923,0.12547619047619046,0.15932070445768687
450,0.14760903932415562,0.1380681999425819,0.17053336328759627,0.13533670781842802,0.20492712999936025
451,0.11426014596024019,0.18249196603349715,0.14995799768386972,0.13333129820018552,0.12695970903060452
452,0.11330101755844768,0.14831361064626664,0.1194102555075081,0.21780563371201303,0.1936111176242755
453,0.12500914507828345,0.13635092076872898,0.14944493365545997,0.15709449673680748,0.1450061463242677
454,0.15764920109304079,0.149267509147641,0.15201020245496571,0.2270248168860097,0.20150184500294646
455,0.15280529361745332,0.14593184145823837,0.15498340445708866,0.19194465450487574,0.0933159398362861
456,0.12705476622846018,0.14779187114662268,0.14245672716279859,0.18176226044926205,0.2094839152947139
457,0.1219542228016804,0.16641538320052365,0.1819629902602892,0.13470553205859148,0.11777958572574725
458,0.1181804038545833,0.15903795626777842,0.1249389895636233,0.14381029687023775,0.1653240659769374
459,0.14951787780200276,0.155186179907401,0.12948853039931355,0.17155278806978036,0.15706819262148783
460,0.1555870058984983,0.13528623566113024,0.12304918910781483,0.14719409210277887,0.14995553619349822
461,0.10467512127948712,0.10212180601502069,0.13057768435576236,0.1619604320753746,0.2025454198782931
462,0.16263647155394728,0.12271958025634495,0.16579325725756092,0.13498183175275497,0.09305131143366437
463,0.1673150505538241,0.12762473502764765,0.1735900392007574,0.15962648462648463,0.16268879402937372
464,0.13546522656805327,0.11758126309257018,0.12302321872805617,0.1374893954074438,0.1276946227095961
465,0.13282889921333857,0.12821319963384337,0.11662790222985214,0.13331673745932293,0.14592237999849264
466,0.10931726339292734,0.11754562273427428,0.10674040537205998,0.1796152861911565,0.2252988074496968
467,0.09880925199438183,0.15299064290855544,0.13759954432554208,0.1495257720829943,0.16923963916618123
468,0.12455278435791005,0.13482116389461832,0.13250883551516462,0.18434636169529317,0.19192937098638851
469,0.11479523001262133,0.1453101584526905,0.1397160186140696,0.1610203427367566,0.14710486031381553
470,0.13318897880254715,0.17601826530438636,0.12200440963915027,0.13630494197793594,0.11336543416000211
471,0.10309022238815539,0.14622348776663596,0.17821849632995143,0.15419666798985768,0.1624003864419748
472,0.1617795673526666,0.162547411217624,0.23870708140632968,0.14694806088075588,0.188901500898867
473,0.1475328704904064,0.12117763935277713,0.18713754325284396,0.16789873340079034,0.17248068454965007
474,0.12158775544369492,0.15094383446139675,0.1254533872432637,0.13769582370537856,0.1708464286304734
475,0.13815506898278893,0.13878997638396132,0.12538483392533842,0.13487405174850928,0.14559391827259607
476,0.12996150487498095,0.1509034410129771,0.14795041907590462,0.18981649701560563,0.15377834959745143
477,0.11883378532700678,0.14162842084896302,0.10531908476715458,0.14922909259336595,0.12370826377026624
478,0.15173601126569491,0.14140295155092514,0.17927546982668044,0.18757771633894868,0.22118228638095347
479,0.14468492828224158,0.13408480124615255,0.14312226999726999,0.19591473743647658,0.15772608560332343
480,0.15610579162845584,0.1568597751493385,0.17831231985545334,0.17936023349957775,0.148888642591791
481,0.12407933785292276,0.1454638760692112,0.13604455073375304,0.1842448098223807,0.12856808423318525
482,0.11759718200803737,0.14870884210352145,0.15794880728248903,0.11966994820136133,0.13916206873536258
483,0.13801501769409305,0.11921837311038765,0.1326788226593041,0.15415882130986122,0.18742173319638109
484,0.13435185185185186,0.17506033128956489,0.1695574085978718,0.16628194590991208,0.15712016364599188
485,0.17202475357110303,0.1288187584333629,0.13154276444115756,0.15142618023214077,0.11276892526324879
486,0.13697216776763865,0.11806689050641701,0.11898637689318299,0.1382206136304497,0.10287325530842291
487,0.11720244080361192,0.17260499107681404,0.16556423802186512,0.17361805749359507,0.12647427406964673
488,0.12274393754656913,0.12454504599705585,0.15722806572149342,0.1363539387732936,0.17602213341843528
489,0.13965308485588562,0.1112345530739149,0.1455553587891423,0.17352329768996436,0.18749789220884994
490,0.17148673054647393,0.13185979848523757,0.1579127661023593,0.1569153479733926,0.14936345232823497
491,0.11766084552969801,0.14275003748687962,0.1373117261267863,0.10947292369854923,0.11336519612261957
492,0.1342509595419066,0.09395040348496748,0.10998422933809203,0.17387196754878254,0.17602343118771882
493,0.13195363566126275,0.1678572430321185,0.17170973234803022,0.19120040105955596,0.13396840517583553
494,0.14558907593804618,0.138999779874195,0.14974317991117564,0.19990360133633567,0.2011863995997123
495,0.16088522776497985,0.17062635789508843,0.17878998556355052,0.17457485347751098,0.1539263295373959
496,0.16770760640325857,0.1386688602651044,0.15214831189659564,0.14465232043716106,0.13363265666948962
497,0.09901700668168055,0.13404844849153294,0.13578964571772978,0.1394316104902202,0.15984216236702897
498,0.1439888690964869,0.171861125938402,0.17347814584262874,0.21586294719221913,0.1280440738430539
499,0.1257226276917204,0.1765471181459961,0.15716499702567813,0.14311396102635485,0.1815618669160044
500,0.10900730523707558,0.1452804578325465,0.15057689057786675,0.13830452960887743,0.2024871245956861
501,0.1108912185613084,0.14123947886837304,0.08706272277379838,0.16735590680392667,0.16124188983576257
502,0.07898669798802366,0.1670662373760445,0.15819349097381133,0.15958318492069698,0.14098295426392163
503,0.13298269313579547,0.15818015839535834,0.16150442672252088,0.14231274980703243,0.14296705597451245
504,0.14827358068131824,0.17820642119547725,0.1974044462851421,0.18475501999445912,0.14812382960206041
505,0.15712879421263884,0.12016121133768191,0.16518861054877065,0.21805498716615943,0.18911899573167143
506,0.12268118986290133,0.13199328450677997,0.11908568741992785,0.15168011753377605,0.20028178190350984
507,0.13481580031263626,0.16776722895143947,0.17759499519159747,0.0774479488765203,0.205678768363069
508,0.1452556847134675,0.13431097912894704,0.1582396019777932,0.14492812410126885,0.16628061129853036
509,0.15744802114367332,0.14716172345440034,0.15606406240552584,0.17808289319557546,0.16454190240189817
510,0.08908525217848307,0.14921826141338337,0.1142326970206986,0.11812633835753779,0.1594578800828801
511,0.14054772749905775,0.15842760756463495,0.1322756117710052,0.16855709486410264,0.1945829797123241
512,0.08662238527251698,0.11882706714859015,0.08654217313023503,0.0935840126518324,0.12446244176201983
513,0.15398850662008556,0.0967010381903999,0.11923290058159934,0.14145653866550317,0.12425915373940817
514,0.13880203244088332,0.16236735841054464,0.1398999748295523,0.14614921478449952,0.12022147054240116
515,0.12843293617287424,0.1243791081767096,0.1751662938240303,0.1606957466788745,0.16026021201651594
516,0.10534820494170088,0.15836472429619566,0.10358380426537245,0.07779825299331433,0.17303522362510512
517,0.1291853514720885,0.13946042205792927,0.12556867606428232,0.2083163971565832,0.16110173874625294
518,0.1284967287490178,0.19563177355603723,0.17321706919106025,0.148572316356428,0.19104867838243797
519,0.1646616698861281,0.16210918521821052,0.15664228630172986,0.1608229116120077,0.18349893833764805
520,0.12163089008978097,0.15832025460828705,0.1510769418396987,0.06882744277110474,0.14036724278207155
521,0.148528789206161,0.15579731952971387,0.19829311940076663,0.15113231768634375,0.13790395998529634
522,0.1318929532178977,0.13021784739886144,0.147038219615833,0.15462871751571441,0.17561213154563537
523,0.14288482834994462,0.14777532386488945,0.16993120767102285,0.16121380839074936,0.16713628425124372
524,0.15248828710111895,0.15932027013541777,0.15771152342793657,0.1745156889893732,0.14703536366332226
525,0.1513893237491922,0.141214118536773,0.11034766011934961,0.17022764529841214,0.14245327248469433
526,0.09942972242656732,0.1518001060456192,0.07373743220554176,0.17837161455042652,0.1143835081660845
527,0.14803549439099312,0.13911594010278225,0.1376677209886443,0.19615775627426,0.14880271553065672
528,0.1131343562802799,0.13310240116718522,0.1349389499577234,0.16164704780406508,0.18166053339664448
529,0.1581207555783827,0.13888595046750263,0.14505729732436048,0.20441856702291816,0.14645025645995233
530,0.0804503994273048,0.11167327558435615,0.0997178363912058,0.1491634835213301,0.1347332695764534
531,0.13698403760981984,0.16572937370090643,0.14467041308335185,0.1582237099494842,0.11248362318070983
532,0.11674079888365603,0.12840540985079715,0.1031996171836484,0.12319529091086721,0.10490988901794292
533,0.14039005122338455,0.07478335413254061,0.15202637391135795,0.17912302079802137,0.15443359521104025
534,0.14480591705059168,0.11045903235943084,0.09743750693822278,0.12139726292327908,0.152619896038976
535,0.15107701241847585,0.12175567574135181,0.10576520604246636,0.19923537989842974,0.1681336148126844
536,0.12417529572646206,0.14505328836235726,0.12128541439786251,0.18224969397685753,0.19330067013047478
537,0.12442973624373242,0.133095911378645,0.14643264713292722,0.1606699508324271,0.16494101726485533
538,0.14678438322364734,0.12924033351497358,0.16068136855057724,0.15773844150404856,0.13922211132203258
539,0.12472076274056741,0.13988524198230812,0.13673388941681622,0.14146138118536147,0.19841797751633816
540,0.11874667526772915,0.13065230438111794,0.12982424030218145,0.13884283719166984,0.15036374339122566
541,0.16173324498122485,0.15929573092241758,0.19671775158204008,0.16989235977439243,0.1621897487162582
542,0.10980747415638331,0.16252200012802,0.11623704808531483,0.1572009968657727,0.14262553469656106
543,0.14636712749615977,0.12500432396534053,0.15835577398585743,0.11494523994523993,0.1463672048321397
544,0.18821949287359632,0.16333623816954787,0.17345085207695599,0.17584236658952146,0.15723531152612916
545,0.1571104103166062,0.17418062507196633,0.17360354360581529,0.1670998705060942,0.13506468425040127
546,0.19633628200288952,0.15966407584054643,0.20761700489468185,0.14714045923584182,0.10858137258890051
547,0.14054741175243543,0.14973024206560184,0.15498830654702225,0.16612460220390599,0.12135521809195743
548,0.1601917745840987,0.14285598977379796,0.18184717493935262,0.16878235799288432,0.16669174902288755
549,0.14493009302678825,0.13945845244556246,0.1560297305836084,0.19693186046593292,0.15717539440494696
550,0.17029270404871485,0.12822558265968736,0.1514340661453968,0.12061610688570285,0.17964196836427662
551,0.18957274389467835,0.17656582835154264,0.19210728426686938,0.13849575442712697,0.1926071442464885
552,0.13280316610003115,0.1325837742504409,0.107463811213523,0.15338644988667377,0.1517036279133053
553,0.14544126148038153,0.14089902200512297,0.12345707151532394,0.14789987329801543,0.1909407636701299
554,0.1399115760156118,0.13685309823119493,0.15738394345876217,0.13139647721579611,0.21678548256171815
555,0.14908182704235337,0.12609042806588266,0.12427015565992743,0.08994372202779875,0.19158693269128443
556,0.12851418491711078,0.16692179144385025,0.14726168661700897,0.14740064107494869,0.17141685186992683
557,0.1261090398593824,0.14421023047730544,0.15532052452797393,0.11765623207315272,0.11659880431050806
558,0.1528804284726324,0.2032399731867817,0.1712916387212162,0.1838117331214618,0.17925938491976226
559,0.20497446615565884,0.09573697173193518,0.13955189385969946,0.1567007927473044,0.14103732955423312
560,0.1528473962684489,0.11690387991840777,0.12226476961280813,0.253901874060474,0.21777067011880782
561,0.1639827119478282,0.1471479908979909,0.1861651038796841,0.1616315136476427,0.21204497516499968
562,0.161331557389894,0.1809807152422863,0.17384816143565215,0.153989370588999,0.16097690880596086
563,0.15083129061031028,0.15691272029254724,0.12760800022838095,0.18226199969621024,0.1535470953496316
564,0.18424755716148677,0.13998115668262634,0.16381679485788556,0.182863180241684,0.11220833275266988
565,0.1558941677923355,0.13365051193586625,0.14618224824533277,0.13022199261825118,0.16753927581133463
566,0.13849038021231694,0.145361067629024,0.14763091859726887,0.17110078172578178,0.1584460840520646
567,0.12107547260918904,0.10457249218131072,0.13684578883547197,0.1502385738590855,0.14756505857284272
568,0.1305199252225739,0.12108892265885197,0.1490742803260377,0.15031423565998622,0.14818952667613258
569,0.11719501631555905,0.17938656679854267,0.15289619146598976,0.2454820934064191,0.11919933639292628
570,0.15803407767912053,0.1416783939890214,0.1803828027753581,0.1523497426823314,0.20193934255875887
571,0.12701563482430744,0.1267102214079068,0.11579023695128564,0.13211613388014698,0.162423604050267
572,0.12149570904630247,0.18238680305685118,0.13148898187722058,0.25186134022024226,0.12144765145765908
573,0.15987577443773318,0.15004352056423725,0.16137900029069444,0.15230310900423824,0.21084964051015267
574,0.13961584633853544,0.1498382046421262,0.13016661561418597,0.1357985993250706,0.15196160752304821
575,0.11553726653471985,0.1351019677327112,0.11309506248707653,0.1437946472429231,0.15514463126013364
576,0.11666523588504503,0.16996910428455295,0.1654369233664487,0.12298782950279712,0.1399517459389163
577,0.12230084448210367,0.1263380275883458,0.1335993093254698,0.14171822476733695,0.1511299805599429
578,0.12244753384603395,0.15163570513582184,0.16943791284629794,0.11675268227100745,0.10840411314621455
579,0.1274398658291083,0.1241566332218506,0.13585030129543557,0.16987897247413866,0.20336388757441384
580,0.11374178832138145,0.1318263337705744,0.1420108872168592,0.14474206349206348,0.20223107860726494
581,0.12730639730639734,0.11139670502991844,0.10332207044152125,0.16196813674221158,0.1755148339982262
582,0.1212429827561204,0.1440064179647513,0.15792305214543909,0.14291131408893282,0.14050864149682912
583,0.1336123079445939,0.13257674133030736,0.134995029216459,0.10435053976808234,0.11149511639934423
584,0.15793103913584702,0.13864773691459223,0.183197936456633,0.18742668018523853,0.17274073951166272
585,0.10331706904851144,0.12116417640315096,0.0826080897574374,0.20321315935845355,0.10921373950473794
586,0.12295796830053557,0.1481402932843623,0.13723413213163116,0.12074466920170318,0.11888438106166162
587,0.1481774266725723,0.1640546203004025,0.1835896725082619,0.13131259697464073,0.19502659669283925
588,0.1421733565027392,0.17645795598535438,0.1661629593810445,0.18215734016992205,0.11971112830572998
589,0.11482585000382552,0.12373082567771616,0.1480154090076111,0.15663063506417185,0.19441568358343508
590,0.13687017418417963,0.1731700398367065,0.1471396592825164,0.09583091437311386,0.15510252967808144
