resample_index,peak_power,peak_frequency,power_frequency,all_bands,geometry
468,0.15307022013951693,0.15164992648126227,0.2003253206379041,0.25018017912039653,0.22664615588711742
469,0.18783438937093422,0.18067624248179803,0.20679027805605646,0.22682365969491414,0.2538395538395538
470,0.12979137922560646,0.19502273934477324,0.15231362661300238,0.19264834551876653,0.22131053959344701
471,0.14685563156740214,0.1585470463368428,0.22263608801923707,0.2588451297312057,0.17066330663427096
472,0.23144607311490206,0.18479926666998647,0.22251994184598647,0.27066709185353255,0.26446423639878486
473,0.17350348571576193,0.19165783862058014,0.1915242165242165,0.2257227725977726,0.24180535513868848
474,0.20769211809584479,0.13680449869208053,0.19746053033724265,0.18199280071650337,0.25106491768604633
475,0.10712250712250711,0.17454907100068393,0.17044457367264335,0.19170168431008902,0.22747447299077736
476,0.12512288793898155,0.1623505347858604,0.14096445077002337,0.22926586805021346,0.2966328794601401
477,0.16121422265788463,0.20572108102180275,0.20208903960697364,0.2021607882050747,0.2646809865003386
478,0.14821437496876091,0.15722990271377366,0.16057835465547954,0.2528527541034847,0.21682338113662547
479,0.12065239607451946,0.19744192072035602,0.19031745302949146,0.20967628015061446,0.19464225482755712
480,0.14516315314002767,0.15903511498413034,0.16515145692423308,0.2869727829416999,0.22585259201991814
481,0.17617700416879378,0.19321946493515627,0.17222268740591654,0.24478851510316169,0.19300104681479235
482,0.14532705680243177,0.16306645692671115,0.2018022057770621,0.1814919858669338,0.19736153326578856
483,0.1606888337016483,0.15266527944018313,0.20383712134990117,0.244146867738417,0.25368704165826667
484,0.151996320971717,0.20867924318629094,0.16931353456669915,0.22730754411054818,0.2126072138923635
485,0.16096872039966667,0.18099256459391458,0.1995001962224389,0.2606247910056931,0.2573513417519195
486,0.18641125565307545,0.19494822602480757,0.19793177020371266,0.23274430512377606,0.2022344845634374
487,0.16857561636667948,0.12380453790936395,0.2137400793650794,0.2326167388778119,0.23991705791800907
488,0.15791472912197055,0.18949117275336377,0.20281537019799564,0.2490451069398438,0.2663849447825107
489,0.11682225571114462,0.13117372903774557,0.13709281688733743,0.2439587724532932,0.19721114898522196
490,0.1702077103208779,0.1285024424458832,0.19550452470088087,0.19581672598288535,0.2898702064218533
491,0.16898810928827043,0.16925031444632688,0.18201873930326443,0.26166050608637065,0.21184321970136674
492,0.17768534974196284,0.13178943034658283,0.1782558380595847,0.2547067543143166,0.26594996852864483
493,0.15190295740045426,0.17591869673719537,0.16936744940499635,0.2842926195205766,0.2484535300746046
494,0.1791796534630298,0.15317549086599733,0.194889621070537,0.24111415964829508,0.2383490205319785
495,0.19571821389118663,0.16280591542717576,0.18953114280983133,0.22894862490450726,0.25135021448951594
496,0.16829828827197055,0.17402168721382502,0.17531697302939134,0.24667393582217212,0.19957540730537085
497,0.16932155013800088,0.14675738716539247,0.17678677805781895,0.20353432857675255,0.1922247296784151
498,0.10165994107009484,0.13608004490052913,0.1672475153224752,0.17984141509028972,0.19399101307189545
499,0.15490432114049982,0.17904203362148427,0.2051734731684336,0.22471372571047868,0.21161286281583924
500,0.1467387594349254,0.18050858999104102,0.20083863736082277,0.26309029032437664,0.20456719756380196
501,0.18862295573023935,0.16947003831547783,0.1806217702569438,0.2165083156881774,0.26370396258009837
502,0.16242691217714345,0.18438915618793736,0.1952174521498193,0.23845181185347455,0.19467829791788407
503,0.14653061224489797,0.15376622024944722,0.1759839360222992,0.1538212778811613,0.1766895522395402
504,0.17055934840060685,0.1442238970461689,0.21083060066110915,0.2494745493676356,0.2366700387425071
505,0.17812670100644787,0.19924215167883588,0.18861481020798876,0.22016519066734466,0.2572828110779474
506,0.15758278950304674,0.18063185724488273,0.17552950828698052,0.21232556143785908,0.22479374518747888
507,0.18994087899188525,0.16229589025185245,0.20041802899100294,0.2663226479923721,0.2376826227181785
508,0.19742057582526681,0.1940374163494627,0.17051643632795424,0.23270371084827268,0.217423426610035
509,0.18529942163357171,0.18167057782667065,0.1752674041476577,0.2976070513463084,0.22017434601943206
510,0.17343364931144098,0.1703144877721149,0.15364055152586106,0.1901703968199009,0.24465979219799253
511,0.1676206790553131,0.15684797355557867,0.18347857345181295,0.211923934911551,0.20569494378214256
512,0.17148875672187178,0.19131551488640905,0.18635407564089257,0.20105492257260857,0.2537691166793647
513,0.15747355298487875,0.20537462539306486,0.1824263550134021,0.2620445988626826,0.2566592183828582
514,0.11542026462661385,0.14336699229347244,0.1646030773710821,0.22595075012971896,0.23251601546505
515,0.17293885002218334,0.16510169391863813,0.17932580997814504,0.21777532802885494,0.24597446989865024
516,0.15239986733167357,0.16485795704917763,0.17334285941097086,0.22342881995477804,0.23956667311226035
517,0.196646566075709,0.14738043286636637,0.22007365744970628,0.16555041826154615,0.25835338057245394
518,0.12600277305563676,0.20458739255731737,0.2293737769260985,0.2456276292147194,0.2289000824901928
519,0.12197653076143228,0.1772640922365721,0.1712906883136274,0.19689810351108616,0.1967766043257616
520,0.1607444619560459,0.14088047880123614,0.20267541675744494,0.20292821680145623,0.2452948598500554
521,0.1657611242621303,0.13096867362316256,0.16623015873015873,0.21385589021778784,0.23508904647348583
522,0.17298020001079017,0.16809431703048724,0.15311556957132325,0.24021921481086636,0.22929226688817483
523,0.20119612302360843,0.19531517366385706,0.16606810903854885,0.2287176515727852,0.2354888265387949
524,0.1680250460751241,0.14594930625745006,0.1670681776899446,0.2439153439153439,0.22862856109203222
525,0.12206011931812134,0.20508791733297452,0.1668657918020191,0.2013907434235338,0.2192707860330713
526,0.1879856458712517,0.17536739146646266,0.1893403884099963,0.1749218164910371,0.24707053715205893
527,0.21763236357217042,0.20814083519965876,0.24307915706385452,0.2377182079211565,0.27685416394340173
528,0.14254104444580631,0.15410266770305056,0.1550727700949597,0.18350382983308455,0.23291723596675287
529,0.17393335078613414,0.17005264850092439,0.23935688731085156,0.20535379567825904,0.19520407706657047
530,0.1542727043102464,0.17467522514138423,0.16073083492085433,0.2185313886285006,0.21831735325205473
531,0.16882339166452384,0.2120261437908497,0.18063915970761837,0.23002795989383507,0.24729621037635705
532,0.17958689458689459,0.17305966064586753,0.2172156888183402,0.2010597371307864,0.2363183395516845
533,0.12346622859670182,0.16470960341928084,0.1556641938925258,0.2047785846480453,0.1638255608404862
534,0.16043893250775781,0.16789174647824434,0.2296502702632971,0.21778350243848035,0.1757115802093344
535,0.1487986021771913,0.16250153219374644,0.17423298344921478,0.24535904613684748,0.32919272686191514
536,0.09547367239183097,0.14980139293706368,0.18233198194924047,0.20300754823411796,0.22101993366361183
537,0.16209141406232594,0.12392481739592724,0.1889790461761877,0.21617749965844504,0.21371461465426148
538,0.1493329420388917,0.20092085142841276,0.21007529889451557,0.26392988742402573,0.19529629792110495
539,0.14165119526821654,0.15703349943043646,0.16910556851733327,0.24431144602700142,0.2334512964617652
540,0.14086362772687172,0.17558852488363766,0.17272698796136499,0.21327766382704483,0.18977397936549334
541,0.1573320674779047,0.18697814275641822,0.14722958775068365,0.22250975610375281,0.2604466952970615
542,0.17697980093159224,0.1482766356450567,0.17347257609767863,0.24352289132511848,0.20680667731915672
543,0.17439526057324753,0.17188794733840548,0.15045176458219936,0.23260101411566395,0.25194823449092896
544,0.16350886728209332,0.1669996401291692,0.20444884063305116,0.24207830863705934,0.2381185995825564
545,0.16605551514582698,0.14937338905006933,0.1311813887269487,0.20638093790267706,0.2133960491525235
546,0.1698717745882291,0.1677724855124236,0.16418465630861068,0.2572784098871194,0.2370489492440712
547,0.13965373523828484,0.16278997927335523,0.19546525836957382,0.17527885717398176,0.18456907517226562
548,0.1263346843553366,0.17428625575302262,0.18287154825361618,0.20058801006431123,0.22730686218475968
549,0.18665300490348438,0.16741574401984002,0.19121084377785877,0.211550427793622,0.2510031868215264
550,0.18580676048413428,0.15984430024364207,0.20502692565983704,0.15781317825334515,0.2377622785012068
551,0.14015170037955035,0.1485808274508648,0.15355100778885653,0.23703703703703702,0.2161174881763117
552,0.15907508849916416,0.16576804137349288,0.18498230303331253,0.25149367660723926,0.17176165960790044
553,0.17955735648975615,0.1573703697901163,0.19304824336220797,0.2262167436824971,0.22249036366683428
554,0.13213608411176803,0.1593810916179337,0.20806202539791785,0.22283056410320753,0.21381425466365592
555,0.12415109662091779,0.16134228090749828,0.18266829810126098,0.2638844342984658,0.2391360640301318
556,0.1513026179454094,0.13396617099790473,0.16518064816450365,0.1967278981800699,0.23610267347060054
557,0.16335656028765613,0.1706794375802527,0.1694871475993227,0.19367736748151063,0.2499197260503434
558,0.1522018723810031,0.15606945991119822,0.16427279188473218,0.21226091414762804,0.23285245534821086
559,0.12380818678496112,0.15349892951468408,0.13821490875406153,0.2113206860189034,0.20912829766552044
560,0.17514270194113848,0.18012032546028678,0.1975653149642164,0.20153848715834166,0.2509666884996122
561,0.18702805055662677,0.17756865713825787,0.16618437767937524,0.17357170846394984,0.18593769133071825
562,0.19059619676989267,0.19477312103435715,0.19342983066134453,0.23737265952895137,0.2003994944475175
563,0.17296712430942718,0.18976252842517294,0.181211617210575,0.2295182244157412,0.20097245743181116
564,0.14408092885587992,0.2112800185025585,0.1601047656846423,0.1748785299509937,0.25024955191721127
565,0.1522700304313327,0.16300207032679126,0.14155449066052275,0.22415432414915723,0.23063571089886878
566,0.1421072201814555,0.1769215030656678,0.14040694132616582,0.22477695737016365,0.20539992601578647
567,0.12967674426092277,0.1974318320122295,0.15281237467450676,0.21369553481054795,0.2004183572793057
568,0.1433016783016783,0.18715777612691398,0.15575647743983237,0.25848383500557415,0.19822724845213602
569,0.15685453697057403,0.16085828447880224,0.1690128032957986,0.21398320455627395,0.2349377866002121
570,0.1483742380435348,0.17221201824900986,0.18176684359297282,0.253808626958731,0.21308227324768977
571,0.15704181422273042,0.1295828759144306,0.15365950917542048,0.22157434746492366,0.21237575960449065
572,0.15724923781314756,0.11352282649235164,0.16424643800693564,0.21839662447257382,0.23027035943208482
573,0.20572974587999757,0.14212198001405063,0.1474572268689916,0.17722833451041953,0.26689216851339176
574,0.1814470029365525,0.1638042333979939,0.21476178036404903,0.24976940812176796,0.2260530387606009
575,0.15627967041010518,0.17875838507445993,0.19464652692380766,0.20723358552507554,0.24524205306266092
576,0.15520124639649044,0.2085615208247312,0.17779790334937395,0.25375058324632704,0.217777824027824
577,0.19861862135195962,0.1824906787577447,0.19191133605981894,0.24179293607990457,0.2025727075878958
578,0.13992688280394547,0.2100929716418847,0.18363996294482435,0.21498193679300748,0.2426295076882076
579,0.16160310277957338,0.19882913534616062,0.19051065824321642,0.21058411632052157,0.19467989022714496
580,0.1504800763873456,0.1963829454706784,0.18780299026623873,0.19795637806963026,0.2524714102242274
581,0.16050814533104643,0.16440583506217332,0.1633841141667862,0.24082100798590675,0.2268288474810214
582,0.13570698994006875,0.21786204047812818,0.1464903609512643,0.19268476061242268,0.22335714624447014
583,0.15417134661039586,0.19712116830537882,0.15020239475165323,0.18185882974615367,0.22644190360667138
584,0.11829575952764358,0.19772573288669357,0.18166616860739984,0.2501235324661481,0.27652404122696966
585,0.18781203130591265,0.17081174787264117,0.22571585650799467,0.23491942877496072,0.26006026150692324
586,0.15726444248914642,0.11239836207447974,0.1415386138135453,0.2423812711640507,0.23930520744306205
587,0.13736175902781675,0.13981926843305642,0.20839278594784907,0.21593646179401993,0.20075561142976872
588,0.14226233919856765,0.19147124548763075,0.19263005215721327,0.22645808120560162,0.18924985652414086
589,0.1577365989130695,0.1724689427742423,0.21392521675454834,0.2235065090337687,0.23880697757234845
590,0.1734615310282107,0.16995835023484793,0.187682966630335,0.22575873733319118,0.19437576312576313
591,0.13465058266788618,0.17699535302563055,0.15981846542348221,0.24932803514893068,0.20757122730469232
592,0.1397881261430037,0.1785488190548262,0.14060985248883429,0.24582212767644307,0.23043138760880696
593,0.17466496783494426,0.1684266210360952,0.148694980781283,0.21253062395177905,0.2176056946640521
594,0.1347618208206267,0.1253267036967716,0.14089789964717778,0.20344703949703594,0.22137198688922824
595,0.19290968303033065,0.2099063460249444,0.24051834890691562,0.23193198936536943,0.21625155659359488
596,0.15677538894089305,0.19988118030405655,0.19976769761862342,0.20424517869882775,0.22586619748119927
597,0.15742397520175297,0.1380649810532576,0.1789567935107841,0.1862110670352072,0.21186121272120584
598,0.15536915473688703,0.16950780713357297,0.18878084528292205,0.24589020539574916,0.19309360171520615
599,0.1702824997946949,0.12685501390247741,0.19381004692153037,0.2195987307157855,0.2414425149017334
600,0.12131520198747088,0.12227252647817326,0.14534819822491055,0.19633033876225472,0.2497125428300284
601,0.12343183249751243,0.1487018082437478,0.15739195596507735,0.18295871059028954,0.21247228877280722
602,0.16761978780638054,0.17313230148846584,0.16882180019689286,0.16724685158369954,0.23053564073942967
603,0.16344390121654717,0.15186917059847468,0.1724321772479518,0.2245624611323341,0.23102896516547708
604,0.2024294715761511,0.14552883204612763,0.20607144928864288,0.2780383303658436,0.2167839309739794
605,0.17229939303073874,0.13607309960201638,0.1682358675088751,0.21258526168164724,0.2152097678217081
606,0.15412448504305937,0.1788197141599613,0.20236703252635072,0.2149182723095767,0.23364978794806865
607,0.14141864350479014,0.16753925627485358,0.1647923676350849,0.22041407287308926,0.19354674738484903
608,0.11612963137971194,0.1698764829414843,0.13836232316805452,0.2296392110161379,0.2240976503948202
609,0.20578349953090413,0.1405055932629462,0.1788790048952005,0.24110455059353456,0.27653990201584067
610,0.12099199956342814,0.19277306330434432,0.18426079180224306,0.1694083011965121,0.2009783273696412
611,0.11555636187711658,0.14926982378594328,0.14804588448179204,0.17518502561202887,0.18530046922866594
612,0.19276804254593996,0.16279875512958217,0.21824726988714274,0.2665923002511323,0.25337103807498546
613,0.14976602147049045,0.13874018151466835,0.16214809468485938,0.23858726096104524,0.24764729044977726
614,0.1851838023003574,0.13739346303567793,0.19541681799603297,0.259648755393073,0.21853969963415165
615,0.1351783020900668,0.15331680462873923,0.15190645190645188,0.24484897488287663,0.22352823126316546
616,0.15314185786651371,0.1606408369955168,0.156645433548906,0.21909541643120126,0.2089446308196308
617,0.12653429394731805,0.14248094737341052,0.1445717681011799,0.2120227616496273,0.19237890166357582
618,0.12289517807202406,0.1698239739036703,0.1587089573830289,0.22403429368719527,0.21699963786602403
619,0.12568872551142055,0.17444415429922677,0.16004188172707298,0.23468445104586674,0.21172522736208696
620,0.12097968755259238,0.19342399381147338,0.16398278368600042,0.18126772604724373,0.24686349034175117
621,0.11760386760386761,0.13064303643722766,0.14580813362283684,0.20464888164816888,0.2188201286261631
622,0.16304528804528806,0.1748242901150084,0.19159464781290694,0.18962274190544604,0.22466067019846545
623,0.12102299364957593,0.11441389772483877,0.1905908796315777,0.16066113267605805,0.2421636357090269
624,0.14463661505110997,0.14430465745990523,0.13815396946789552,0.2045003218428585,0.2289453885366779
625,0.14694385021073994,0.14932724769840547,0.13742881692389083,0.3134169574386965,0.24859769859769862
626,0.18676008284141873,0.20488300771364124,0.21405898312048896,0.2225485152455161,0.25584276834276837
627,0.19830949455949454,0.22830943158043696,0.24542101171192074,0.22995060595718575,0.2184055822411987
628,0.177618738590787,0.181820926743538,0.19948624333036827,0.21442227802306077,0.17143073781890153
629,0.16549960706642736,0.1769020435486155,0.16956449039523758,0.19705096873665792,0.21543878854223683
630,0.16110533087566284,0.19365421873161812,0.13287251313714094,0.20821844956635485,0.21069751673870665
631,0.15912392905578795,0.19648812570772642,0.19170145370499533,0.2335351150681877,0.25354746631355995
632,0.15312838291434255,0.19331958469416852,0.18232349655828972,0.2477111846034865,0.2252155118856097
633,0.15169765151741219,0.18739516048467877,0.19262159656640807,0.22285212323863077,0.23988316989313999
634,0.10423194310662343,0.17686487340618198,0.156490514416211,0.25441637834410097,0.21180084749706019
635,0.1530647195813178,0.17394774621978268,0.17865013980480837,0.21766663890386617,0.20656101147971107
636,0.13822881167422146,0.19007792797839254,0.17822636143075912,0.2293551020122091,0.20350760226248177
637,0.1677327599262465,0.15777672925018585,0.17121468984601895,0.21538421650850323,0.2344355626516528
638,0.19336821530852447,0.17929149432152539,0.1729053577252946,0.2466080642568844,0.23702569433052853
639,0.16375044504222827,0.18332924897380465,0.1642649615774761,0.2167560127820841,0.21400627901676542
640,0.18860675419350548,0.16709297004936238,0.1574198717948718,0.22577238842128233,0.2337245696400626
641,0.15180775880574984,0.18764764280544285,0.2180978578568713,0.2053029031927642,0.24701717808335455
642,0.17107066054434475,0.19415860539177335,0.18297358436040626,0.24162914371183264,0.2160650101578372
643,0.17620814010393607,0.12301463106651077,0.17312899486179426,0.24700602495819582,0.24308527208648348
644,0.14784057328799294,0.11319335643862062,0.13157983517950012,0.22600409994270232,0.26443065762062173
645,0.171842923605693,0.14927288623087803,0.20294702236171072,0.22501054670004442,0.2701719576719577
646,0.189798334753154,0.17344795765964802,0.17905708448471605,0.18869276424433315,0.20713257272397056
647,0.1392101022198238,0.13743599537717185,0.1921788223178491,0.20276594730588662,0.24146303258145366
648,0.20833517669786425,0.14967885080667034,0.18764797957767831,0.19446236559139785,0.2263227513227513
649,0.1520480106366509,0.1511079762061718,0.19303985268417553,0.21226534753932014,0.21244566939129694
650,0.16010394903252045,0.13110182864568828,0.1986402393732183,0.2662668726888863,0.27266483516483514
651,0.10939302036604115,0.1733169927257094,0.1558702809940217,0.2423885311458316,0.2525825534242765
652,0.19408537885419827,0.17750840584882788,0.20199134765189278,0.22465042775571442,0.22955303955303955
653,0.20340070304953375,0.1442384984484902,0.2441879569651233,0.2510566044988211,0.2187068527708742
654,0.11607899809211465,0.19553733282289978,0.17659933240349432,0.24705055272756996,0.23016876326149635
655,0.14301991384152932,0.18183172731131272,0.1814891786103152,0.2319786849224851,0.21723198727374526
656,0.16071943641268258,0.18062434083570303,0.1967264635962089,0.22696308646099958,0.20597364452590908
657,0.1486717143399935,0.2554086845466155,0.17526193204159304,0.22756697341790402,0.2372694027105792
658,0.1766941757563625,0.14822292730832198,0.1950075486241413,0.2740480806033549,0.19457661697514886
659,0.1609093645695197,0.17366236743900854,0.18297607194666018,0.2295813628870015,0.18244686257627854
660,0.11334164563565907,0.16386507892859983,0.19266505658646796,0.24124786402310947,0.19699783270759394
661,0.13484600805447192,0.15428184738209935,0.15419770717643058,0.28140218856691607,0.21380101906417695
662,0.1353054619502698,0.22405358153448138,0.16138318341729127,0.1757585219880302,0.25142341564739507
663,0.17135559097750708,0.1620553446874632,0.18689968741119634,0.20771466955677484,0.2066803219574935
664,0.11704287161403097,0.2278425086116186,0.2179977111011594,0.22413980388965501,0.22612822745382188
665,0.1817836484503151,0.1730631351745827,0.2040199932741126,0.2752620438226912,0.22455504036669027
666,0.1638398452293179,0.1834280900801735,0.16734571008218024,0.21470846412022884,0.19651952461799657
667,0.16837385543351316,0.1382778045852491,0.14015904072245697,0.16400172853239867,0.19675897604678314
668,0.1514029562442261,0.1884278100291925,0.2154639100565516,0.2757489302330329,0.2377489249480089
669,0.18398586139698447,0.13919844017691377,0.2323873722053702,0.20920453011134507,0.20206445688373398
670,0.14205753891788994,0.1453442577743456,0.17567281114273967,0.23370496727270418,0.17920623301190608
671,0.1545724224734857,0.15082440627592586,0.16025054617757523,0.27117431742812065,0.24990293150766332
672,0.16133388350779654,0.16287767348723825,0.1576531403222662,0.19941905392725065,0.257788359962273
673,0.14317376067655893,0.15698542622605074,0.21505900395482613,0.2567850200889818,0.22298295508895513
674,0.17287090707426897,0.1561227253382169,0.2002202088687484,0.25224486842133903,0.2107585650370629
675,0.17354462348664393,0.16108768961983863,0.17268701878255655,0.2114641847479071,0.2561191985843023
676,0.17740188868939977,0.21457045045754722,0.20621563258309397,0.2074961819789406,0.19050959358184008
677,0.18501416415426963,0.14587263246683538,0.1869435522661329,0.23874388937027105,0.19769418445442952
678,0.18073780687851929,0.13226499915045245,0.22044834250716602,0.2442259523956303,0.24612800451207228
679,0.15114765803772362,0.17841290837322585,0.17957664657477615,0.23609595685665988,0.25444684114658234
680,0.13397768069708993,0.15477414146411111,0.17150677463177463,0.23660004941229762,0.18660854776921046
681,0.18105319174691495,0.13498461533731979,0.1515030996855261,0.22002612951607836,0.2823667670441864
682,0.1357542988198879,0.17985208118335053,0.16262202179149254,0.2017754101091531,0.20398992945389252
683,0.16295429067129438,0.17249342918985774,0.18829625367600053,0.242165253656389,0.19950478185553508
684,0.15763401960585058,0.19523235916914075,0.21042358253431695,0.19987696272754538,0.17407592649884382
685,0.1289300486989832,0.14528056939221953,0.15781593033393346,0.17325523509693982,0.22323912754418088
686,0.13299486924461548,0.19718946949744412,0.18816292583378283,0.2086957041316374,0.2687966717378482
687,0.15756009338625312,0.1758700750644275,0.16672575883266616,0.21376594608218033,0.21365387126256694
688,0.18305594517004012,0.1575947313874606,0.18937333435714435,0.29408092333923536,0.23660627262600945
689,0.15128493962004036,0.13804402750148057,0.158888820730926,0.2777540588098416,0.2165124104605859
690,0.15810616765844912,0.1843572347604606,0.1760293874236508,0.20097287931794974,0.19657547824363167
691,0.13191358024691358,0.13752950406939166,0.18593267267356148,0.2105019374993036,0.18460016966565482
692,0.15649519958657834,0.12789455462310495,0.17306773639679074,0.21121232791870073,0.24455618285566674
693,0.18648883795942617,0.16550395430937934,0.2071805264820954,0.254443558719143,0.2087496276930205
694,0.16087725196051184,0.15174884964556648,0.20065434135201576,0.22110424825227315,0.16942552414610726
695,0.16894692345726184,0.17287488165624365,0.17588106955191662,0.15492584641520812,0.24377121124432954
696,0.13383779311144592,0.1846933655727161,0.17543358366320858,0.15439454856541798,0.22490482161736436
697,0.1240316138499958,0.1962840350207319,0.15848135601369992,0.2070292724086454,0.2253825393382973
698,0.1322395726609732,0.15857884399551067,0.22567190866671724,0.21997182101548254,0.23481978856790195
699,0.17270121470081368,0.17359268462011967,0.22692062061408144,0.2207600520219116,0.22961117573066456
700,0.1627489739440807,0.14193745322777582,0.15935854545511388,0.20395488977578527,0.21858682874571178
701,0.17478152802971714,0.1463310470386985,0.18264557248223312,0.18784480043041688,0.2646071455402084
702,0.1474584386128727,0.18431382326129722,0.1783474543199394,0.25546784370313785,0.22999858864562672
703,0.20041531668890158,0.18579758610460365,0.24109580092325777,0.2705650115873423,0.22503592503592504
704,0.16798459221086806,0.14314719462792483,0.1705230185304625,0.24341620902991687,0.2585490266411319
705,0.13187795179515005,0.23588906003014462,0.15962733445318586,0.22859071178394852,0.19357670976503993
706,0.1581504485852312,0.1617613112476237,0.1653147152446807,0.21208453349356218,0.21458183820986035
707,0.1391043354574754,0.15717253212006008,0.16393747146744456,0.23414756178497742,0.23468035898569958
708,0.2055508694366477,0.176313600027958,0.17065610280124346,0.20253526189347607,0.23584689987060178
709,0.13239367192848286,0.1272053979409409,0.14696774646515146,0.2458805360979274,0.2123595262350638
710,0.15640386068957499,0.12690815953612747,0.13994094191324738,0.2052207849758123,0.20103005866101642
711,0.1589020567412365,0.1356207785258353,0.1306746300052588,0.2296234828604232,0.2559820088474018
712,0.19749713590327408,0.14358028444984966,0.2382885126035811,0.18541366993884156,0.2615037433094854
713,0.14783744124505047,0.1693731153570511,0.1924171493466794,0.192756849123357,0.18215829919345686
714,0.17765454926813454,0.14286063143206,0.20820422312446238,0.26237497138118254,0.21105381115583632
715,0.15888459681313374,0.16729723635819863,0.16883752288164053,0.20226379530439184,0.25036060107819413
716,0.13044009355890543,0.14536930269831227,0.2108336371128493,0.24687889166137658,0.23951157999431658
717,0.12385191442672815,0.1520730367690029,0.1396570944250949,0.2300851093718923,0.21804865833903944
718,0.15938151456141006,0.15268882931385114,0.18285513447622356,0.23277251901714266,0.22679566810001592
719,0.12944545546835398,0.13653477799094674,0.1285579830701782,0.17873702463687416,0.19165346998893829
720,0.2207161038143279,0.2091406463472191,0.2549696675636144,0.23426191313918823,0.2507978037388756
721,0.09407064345710005,0.19171910891223679,0.1597381737342312,0.15392898060252655,0.20586746898799854
722,0.15437919926172397,0.1437210581778515,0.17473686915354306,0.18551221804511278,0.2417630583442456
723,0.11503520909694433,0.19159924399703318,0.1585790955463401,0.2044621425372168,0.22156438129760206
724,0.1740574600514262,0.20569430384966725,0.2599986796179169,0.2623351331255696,0.2134983457714067
725,0.22281937734836288,0.19553922783683406,0.21781386945981865,0.19709511217653722,0.23639792315073271
726,0.1639685645656455,0.19472527939288684,0.20509386446886446,0.2643697899140977,0.19472853017263092
727,0.13837869318514232,0.13985885172705706,0.19895379384242684,0.2914074828135997,0.2143977460539305
728,0.1663599297527869,0.19904324373413007,0.17675321088742793,0.16777963866443543,0.26374240093752294
729,0.15298443648154242,0.16771228032624716,0.17322276475839882,0.2592308433837725,0.20491976753443994
730,0.16038304150560737,0.1653244846936888,0.18815436653524906,0.18511105164315936,0.2253745879328505
731,0.1359797767780548,0.14668813717961401,0.17112390820111045,0.23331703264280276,0.20430408384759227
732,0.1336119652706598,0.19432560746397498,0.18627754010007302,0.19210891342973965,0.18964528177236564
733,0.13227141160195457,0.1601397524149035,0.16339719528010668,0.18365297923594612,0.2527477135411853
734,0.14384533430224308,0.19811116754394065,0.17322398485441962,0.19688020700951736,0.24890812353607272
735,0.17545485915051132,0.162119742867012,0.18422705672111775,0.20809633594263577,0.24299813957846206
736,0.19987992009441333,0.17170839315498695,0.1736060467821706,0.17439836750056747,0.21842333966646432
737,0.13314729849089071,0.17691514497191208,0.15663993659349343,0.26193398222820213,0.22118606701940033
738,0.17435545122470195,0.14999347911895938,0.1936268027714965,0.2885841638970405,0.25883625252645975
739,0.14680305371380886,0.13720356745742723,0.1616279086716459,0.19402373856764307,0.19691158638337514
740,0.18859460101780004,0.18994533193367433,0.2152828334031723,0.2109626483550422,0.19896288036191967
741,0.16561952791026865,0.17958543878303654,0.19379918277986233,0.17937421020912483,0.2517405936010587
742,0.1805204961075844,0.1516314421596753,0.2097448222133441,0.2502784016639347,0.24693160590280697
743,0.1659278492827554,0.15890352024767243,0.2665302359119499,0.23134647762402374,0.21910309076682313
744,0.13390298613032867,0.17229408512990604,0.23280235450346276,0.24068210768587237,0.21588619713619714
745,0.1465491367747007,0.15231920607542646,0.15357328594902694,0.1931745522906565,0.18225156909367435
746,0.12680919350019618,0.15922691491898558,0.15850253896913713,0.2534334206456053,0.1859506191368283
747,0.1638869843199188,0.20679951210070394,0.22076187077678244,0.23221064959980672,0.24036516279273534
748,0.13876024928654965,0.14982188604808985,0.17965738499968884,0.20138474929367356,0.22355395425015678
749,0.18713765333648372,0.15217379490313776,0.21719662116411786,0.17977392977392972,0.2751630096242426
750,0.1734094895819963,0.18254057974612792,0.20666824988929214,0.306837602123462,0.2432866709762619
751,0.11417317181362126,0.18206086421950285,0.18060201258359007,0.19665095057012208,0.2241210892999873
752,0.11591191214098107,0.1790237559989014,0.1966056744355095,0.20465692894863544,0.16341032278503795
753,0.117152716716564,0.17470071915507537,0.17305132606856743,0.22175911775511656,0.22217058105510293
754,0.1694540823291805,0.20197835199290823,0.2193222949084043,0.21912908372992204,0.24107901812819843
755,0.16335411751488596,0.1739178942943563,0.22421103319698202,0.2318680815713148,0.25020410766679424
756,0.15646058571880095,0.18319216815479702,0.20275706245469025,0.25421838126692936,0.18608158690125906
757,0.13593607000698096,0.19968627313260087,0.16254655738526708,0.26480164715458837,0.23534871575748942
758,0.1646935220288386,0.18863409903028175,0.23181292686510901,0.21840191108177762,0.19079121616048988
759,0.1663977597270131,0.17850050037143195,0.17730952225161478,0.20538243137776704,0.21584896584896585
760,0.14309809075534363,0.156921873025442,0.1904948877894083,0.18091311022817871,0.1916816300515651
761,0.1900151755147326,0.16709861482624297,0.21994922096262634,0.2935777654079625,0.22454386572033627
762,0.16915346814361973,0.11949018476370489,0.19294903459791032,0.23161068876013935,0.24667093275449262
763,0.17041069996609529,0.17111644838426898,0.18030118030118034,0.21270112175514821,0.2804712376403553
764,0.13207252543990108,0.1766499582289056,0.17015099214063345,0.17156281055024283,0.2433387383098787
