window_index,stage_name,original_trial_number,fit_status,usable,unusable_reason,elapsed_seconds,model,n_points,optimizer_success,optimizer_status,optimizer_message,nfev,cost,optimality,flags,cloud_variance_sum,normalized_3d_set_error,rms_3d_set_distance,mean_3d_set_distance,active_bounds,near_bounds,native_mse,native_mean_error,native_frac_inside,native_r_squared,native_hole_quality,native_frac_in_hole,R1,R2,minor_radius,R1_in,R2_in,center_x,center_y,center_z,direction_x,direction_y,direction_z,u_axis_x,u_axis_y,u_axis_z,v_axis_x,v_axis_y,v_axis_z
377,post_GO,401,returned,True,,0.028257671976462007,one_torus,294,True,2,`ftol` termination condition is satisfied.,17,3.1088297726497984,0.0005141451636221372,active_optimizer_bound;near_optimizer_bound,638.6326904296875,0.0056657258594010945,0.11093783496760964,0.09049106977345328,1,1,0.012307203227300594,0.011982488238211691,0.8809523809523809,0.9990214285372379,0.1790132957004073,0.05102040816326531,3.1422322588759646,1.0170251992010813,0.8536737682099845,0.5625013525177008,0.1820610327194067,-0.3209905807686032,-0.31961630689457093,-0.2868680297949369,0.4288113121008862,-0.7960948993011782,0.427029003605524,-0.5586475898943518,-0.6051538789695879,-0.5671874937543083,0.7099533286898507,0.0046576897247871795,-0.704233325685904
378,pre_TC,34,returned,True,,0.040427532978355885,one_torus,294,True,2,`ftol` termination condition is satisfied.,36,2.5046685657619507,0.1496298476036389,,644.06884765625,0.003994601223587659,0.0935468562232836,0.0790975764917291,0,0,0.008751014309259694,0.011129776016935707,0.8435374149659864,0.9993777003728344,0.1848092006258161,0.07142857142857142,3.1036902222119407,1.1993072793979485,0.8769409932605563,0.5735905089573351,0.22164301961032853,-0.07941055303461142,-0.14863674963201945,-0.1884244463868972,0.4361440122357911,-0.7871058606101022,0.43616827576458594,0.5561633676614928,0.6168178410832342,0.5569722249725252,-0.7074324766792596,-0.0003392837870741499,0.7067808541719001
379,post_TC,34,returned,True,,0.04842380597256124,one_torus,294,True,2,`ftol` termination condition is satisfied.,43,2.386151205101781,0.05447745378915563,,1027.2510986328125,0.0025258163552234173,0.09394323850446833,0.07674448284799587,0,0,0.00882533206070742,0.011365646590805885,0.8707482993197279,0.9995208174309963,0.22913425085131528,0.07142857142857142,5.193688443630492,1.2097595422506435,1.2340496821926539,1.1900519106866356,0.2771973464238847,-0.4046270071828473,-0.5378052188001624,-0.5896526079536114,0.4319988738591837,-0.7929189407271934,0.4297167979263526,0.5593435204849619,0.6093222836142829,0.5620152851840993,-0.7074685852207062,-0.0024306637275282555,0.7067406121043676
380,pre_SC,34,returned,True,,0.020977973006665707,one_torus,294,True,3,`xtol` termination condition is satisfied.,24,1.5912211772459113,1.5669112402633607,,829.516845703125,0.0017677834254862179,0.07062418817775763,0.05684777382154215,0,0,0.004987775955767322,0.013816978814405181,0.8367346938775511,0.9993827132758301,0.25917450819644006,0.06802721088435375,3.7659283202063607,0.946407452362572,0.872754616564141,0.9760326202927884,0.24528468601958048,-0.2740287496223306,-0.23727735817157702,-0.2045507632411084,-0.42089612642124197,0.7983050430886867,-0.43076154533829136,0.5705957471777456,0.6021572595662381,0.5584148350933635,0.7051715706581801,-0.010756064790792245,-0.7089551205849999
381,post_SC,34,returned,True,,0.030084690894000232,one_torus,294,True,2,`ftol` termination condition is satisfied.,17,2.5376624007131072,0.00015847898823129143,,829.2799682617188,0.0030714842227390826,0.09307886237807551,0.07336740294320661,0,0,0.008663674621596722,0.011551544983024613,0.8707482993197279,0.999217884946511,0.18199069172112212,0.061224489795918366,3.6553064860947337,1.0605894609325932,0.9644116953856883,0.6652317558572668,0.19301740962730743,0.6104457684466321,0.6576342122244648,0.6571722812197125,-0.4197301816448657,0.8010527891205891,-0.42677980699412904,0.5661674095851541,0.5985818642067514,0.5667046992609172,0.7094230324272397,-0.0037657514293353597,-0.7047728571503816
382,pre_GO,34,returned,True,,0.03560279402881861,one_torus,294,True,3,`xtol` termination condition is satisfied.,36,2.024510899245562,6168136.980763061,,707.5880126953125,0.003033857353918837,0.08545040921434854,0.06460382283245919,0,0,0.007301772434899623,0.012399372037721177,0.8571428571428571,0.9991839201430779,0.22905139876791242,0.07482993197278912,3.246207864840783,0.9953318682309624,0.8175022810704213,0.7435484521334088,0.22798215665665167,0.11766865537542581,0.11315122346895784,0.14294475827474562,-0.42657812095808134,0.7973722967727878,-0.42688233397336295,0.5605661044451788,0.6034820851619203,0.5670758462796469,0.7097864110176253,0.0026063819347724704,-0.7044121361148804
383,post_GO,34,returned,True,,0.09044921596068889,one_torus,294,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,69,2.759238891392488,0.5125266061449175,,1149.40234375,0.002576375973531009,0.1003614654611823,0.0825232681895583,0,0,0.010072423749516087,0.009389431046898319,0.8673469387755102,0.999635188127841,0.16251944339165678,0.05102040816326531,4.1572699320413875,0.9734184746075656,1.0742129456460345,0.6756371953843996,0.1581994286804152,-0.17072884133083796,-0.24280189415608824,-0.30572406931212825,-0.4175592185249458,0.8045770433801046,-0.4222559416871295,-0.5698539594623439,-0.5938382533705364,-0.5679987620734046,-0.7077504955195657,0.0034511010624047023,0.7064540508704485
384,pre_TC,479,returned,True,,0.03912818105891347,one_torus,294,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,36,1.8805715463890995,0.37844971473691896,,756.04150390625,0.002262132433312012,0.07627077629106642,0.06051846001424975,0,0,0.005817231316041899,0.012228101995354361,0.8435374149659864,0.9993744158509942,0.22118378564139082,0.09183673469387756,3.6151368146318457,1.0691749831758004,0.9120544953109089,0.7996096462720518,0.2364841702919593,-0.05855356543659544,-0.12380692866244353,-0.17822240448911614,-0.43123626651408425,0.7961266897824517,-0.4245204073521982,0.5629944409985366,0.6051183918536048,0.5629111752694669,0.7050337168150246,0.0037450841725393904,-0.7091638967802382
385,post_TC,479,returned,True,,0.03893428202718496,one_torus,294,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,37,2.8850655124496503,1204346.050375407,,885.17431640625,0.002980445394218136,0.09472864421820376,0.07495553956672675,0,0,0.00897351603541903,0.011959949637134168,0.8945578231292517,0.9993491128436456,0.1399260499340273,0.05782312925170068,3.7984127244390087,1.3206599050106407,1.1006952542712942,0.5314968885500373,0.1847947238144353,0.6380326026688696,0.6380026533023261,0.5659463625478265,0.4294366372948812,-0.7940876563971699,0.43012668890222133,0.5621201391744839,0.6078025618495084,0.5608894676686605,-0.7068275063136656,0.000916387338631272,0.7073853522307701
386,pre_SC,479,returned,True,,0.050022498006001115,one_torus,294,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,42,3.1974406643410513,0.5925566342755614,,1167.742431640625,0.0023249113519601067,0.09609550301098721,0.07809540282181442,0,0,0.009234345698934653,0.008512511603494151,0.9047619047619048,0.9997245129466036,0.10952288937695616,0.05102040816326531,5.781434711619532,1.6880979632906201,1.6628619685145667,0.63319943436091,0.18488536649097556,-0.7384519797547976,-0.7753732035901444,-0.7379994496808719,-0.4188151412020681,0.7965851181673782,-0.4359426877627494,0.5664382092935419,0.6044011233112865,0.5602205254990044,0.7097475836876851,-0.012305756919785296,-0.7043485896870411
387,post_SC,479,returned,True,,0.05288465798366815,one_torus,294,True,2,`ftol` termination condition is satisfied.,33,3.936581771611942,0.000370635388155266,,2035.2332763671875,0.002171166388318612,0.12259704030946042,0.09734361423992431,0,0,0.015030034292639462,0.008034181667309095,0.9251700680272109,0.999769328765246,0.12243147253917985,0.04081632653061224,6.070603390358145,1.818111869990698,1.7307220586454688,0.7432329122830078,0.22259411348395974,-0.4792601547201861,-0.5711396194775163,-0.5942662561931207,-0.4214408938603923,0.803683854768376,-0.4200950303996323,0.5690825437597774,0.5950565116376156,0.5674969659333637,0.7060684324967031,9.76800653536719e-05,-0.7081436006123712
388,pre_GO,479,returned,True,,0.03130604710895568,one_torus,294,True,2,`ftol` termination condition is satisfied.,29,2.321528118830969,0.19189895418487782,,907.5616455078125,0.0014577208447510335,0.0670813175060278,0.05599032349891861,0,0,0.0044999031583445115,0.00746419183197002,0.8809523809523809,0.9997658297645212,0.09260980439829467,0.07142857142857142,3.9271931178522457,1.44379510606652,1.2183955137689946,0.36369658647871805,0.13370958236406955,0.12603705209957788,0.10226704798927425,0.05108107299813164,0.430995219030821,-0.7928966993323292,0.4307643733643292,-0.5610404211015683,-0.6093560418016745,-0.5602846242830254,0.7067367027833112,-0.00019623106541271642,-0.7074766387877005
389,post_GO,479,returned,True,,0.03033472108654678,one_torus,294,True,2,`ftol` termination condition is satisfied.,25,2.6086892682668523,0.28449434056851425,,1007.4812622070312,0.0025728619339165236,0.09389729134535982,0.07721616389886193,0,0,0.008816701321995383,0.010745457386255325,0.8469387755102041,0.9994442134542957,0.1721891384803583,0.061224489795918366,3.6110038441815537,0.9993230764903718,0.9541196750221008,0.6217756409790559,0.17207257960446598,-0.38849494121343986,-0.43864410395176057,-0.4656093029411044,-0.42293931443275323,0.8055273517377753,-0.4150277363127978,0.5688044307734109,0.592535973948956,0.5704056794132562,0.7053962403060762,0.005177371691014555,-0.7087942853765298
390,pre_TC,117,returned,True,,0.04499124607536942,one_torus,294,True,2,`ftol` termination condition is satisfied.,38,3.7135806001238,0.0006520924213453584,,1364.599853515625,0.0030274109072078352,0.11853993386236242,0.09528334923890021,0,0,0.014051715920093256,0.008937395954503161,0.8741496598639455,0.9997659119090135,0.13110750913125815,0.0782312925170068,5.876538548157105,1.7357596328687617,1.653567181936747,0.7704583313628293,0.2275711219160492,0.25736856582179407,0.17369805918349895,0.11227237875039235,0.42527954995341666,-0.797528218218931,0.4278855519126767,-0.5632858592304814,-0.6032809515660355,-0.564589350117904,0.7084111413442747,-0.0009135760348067847,-0.7057994192375981
391,post_TC,117,returned,True,,0.03606184700038284,one_torus,294,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,35,3.5169151116597597,261333.10880181726,,1652.7156982421875,0.0027614354568325917,0.12459277516411052,0.10512995740036113,0,0,0.015523359623094595,0.0100483903491259,0.9115646258503401,0.9996073701260142,0.19688385898053304,0.04421768707482993,4.642385046039056,1.2586416727287941,1.1848024516073383,0.9140106827378858,0.2478062296006115,0.6344950867798999,0.645035474652817,0.6099587162825924,0.4310861414131272,-0.80517750500678,0.4072516717119367,-0.5648942992586513,-0.5927785244455437,-0.5740279188499818,0.7036044125393972,0.017401332886821306,-0.7103787892855838
392,pre_SC,117,returned,True,,0.03143248101696372,one_torus,294,True,3,`xtol` termination condition is satisfied.,30,2.2434627344221205,0.7660143821000629,active_optimizer_bound;near_optimizer_bound,1179.478271484375,0.0021451266513828316,0.0927679108783581,0.07796031039446383,1,1,0.008605885288734991,0.010900361043733804,0.8605442176870748,0.9996692509716744,0.2326079194132232,0.07482993197278912,3.864696939724867,1.6126954895694339,1.050826893126521,0.8989591143122848,0.37512574247593244,-0.296250787586158,-0.40182603333739403,-0.432928376691411,0.43695521152969347,-0.786955234949215,0.43562782429793107,0.5555067194737071,0.6170080933518032,0.5574166281659821,-0.7074478268642035,-0.0015719170832234522,0.7067638228855517
393,post_SC,117,returned,True,,0.02113715501036495,one_torus,294,True,2,`ftol` termination condition is satisfied.,21,3.1224687425642004,0.806368571986006,,1766.0555419921875,0.0014060185664044056,0.09190180505993072,0.0735151012944528,0,0,0.008445941773273506,0.009830925592750693,0.8775510204081632,0.9997860272251743,0.09413959856481331,0.07142857142857142,5.806154521361489,1.360246396706386,1.6229397031215849,0.5465890558463405,0.12805304973519505,-0.36521583462298995,-0.345354719833304,-0.30584424073039246,-0.41829156413972557,0.8071634668849007,-0.41655648487995633,0.5678739972903416,0.5903182572586723,0.5736231152477846,0.7089085205929752,0.003390113937703943,-0.7052922915757471
394,pre_GO,117,returned,True,,0.051023564068600535,one_torus,294,True,3,`xtol` termination condition is satisfied.,44,1.9419837087433585,430497.97441754054,,632.0743408203125,0.003949875305587156,0.09215143611043593,0.07335186782572051,0,0,0.008491887177215754,0.011250944254130058,0.8639455782312925,0.9992128499059851,0.27872762306389387,0.06802721088435375,3.050139218015378,1.2405862486145862,0.7736954390240214,0.850158054251669,0.3457856562822099,-0.6563166365692018,-0.6772524525519901,-0.5699968918282631,-0.4423302260670817,0.780391030921161,-0.4419658470567565,0.5521850703595956,0.6252917910555933,0.5514542810682104,0.7067075910004618,-0.00012204554301191277,-0.7075057356129416
395,post_GO,117,returned,True,,0.3107383740134537,one_torus,294,True,2,`ftol` termination condition is satisfied.,189,2.242006520341518,0.06312075770427093,,427.25799560546875,0.006890084333575707,0.10006534636892359,0.0769866911743942,0,0,0.010013073543932648,0.018492674617801852,0.8367346938775511,0.9977935095716579,0.27226771279095174,0.09523809523809523,2.538814361796928,0.9389716388592616,0.632724290170191,0.6912371794875417,0.2556516604878834,-0.11757322822082711,-0.10835775773328836,-0.11463527108340596,-0.43084280233854017,0.7863529690092353,-0.44274539839804805,-0.5516938400565332,-0.6177709612274794,-0.5603507350809422,-0.7141487145650933,0.00283682801484584,0.6999882612514577
396,pre_TC,663,returned,True,,0.029388700961135328,one_torus,294,True,3,`xtol` termination condition is satisfied.,29,2.7326808685517574,13.624208475929349,,826.3419189453125,0.002690801071074193,0.08696550494054006,0.07231937738385713,0,0,0.0075629990495630975,0.011652723592668038,0.8809523809523809,0.9993741709445739,0.12925940614038067,0.07482993197278912,3.712858570170349,1.5872219603182753,1.1537488171553214,0.4799218938635715,0.2051633680037664,0.39265217816671383,0.394407350675249,0.29161042209870436,0.43402451766603495,-0.7800962308679259,0.4506357605093969,-0.5555373761436336,-0.6255329509699182,-0.5478017442070744,0.7092255930030219,-0.012585620183796501,-0.7048692505650259
397,post_TC,663,returned,True,,0.04271663899999112,one_torus,294,True,3,`xtol` termination condition is satisfied.,39,2.3327350401635174,3497130.2369906283,active_optimizer_bound;near_optimizer_bound,1250.38916015625,0.0012576207713994958,0.07313475076324251,0.05838787391194243,1,1,0.005348691769201601,0.006288520600615792,0.9047619047619048,0.9998438311644449,0.11683418229166427,0.034013605442176874,4.364830283432676,1.173076503288919,1.2227224939218428,0.5099613770068667,0.13705543402735704,0.14247060803671377,0.11763531259691665,0.07574582706424188,0.42256372836511347,-0.8014720173824759,0.4231814041549802,0.565692644481537,0.5980320487565659,0.5677583118171939,-0.7081184416804405,-0.0005234614399154213,0.7060934771956087
398,pre_SC,663,returned,True,,0.1100492529803887,one_torus,294,True,2,`ftol` termination condition is satisfied.,80,1.242168743069545,0.11842299076866347,active_optimizer_bound;near_optimizer_bound,641.4361572265625,0.00252421942418604,0.07421071322458205,0.056231983049268124,1,1,0.005507229957301156,0.011745688655675665,0.782312925170068,0.9993806898446014,0.3279817845867951,0.09183673469387756,2.993226753126618,1.1285841973550614,0.692483009803213,0.9817238521637346,0.37015505910509255,-0.11493170907136786,-0.13993063989528387,-0.15326617952260954,-0.4416146285396723,0.7858925546780641,-0.43283878333703535,0.5562378863699706,0.6183472583860405,0.5551991370770806,0.703971543192404,0.004422730703500834,-0.7102144083489363
399,post_SC,663,returned,True,,0.042218668037094176,one_torus,294,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,39,0.8644219833972725,0.28995566120311156,,904.4132080078125,0.0013369716842917452,0.06413142463621424,0.05197331493815933,0,0,0.004112839625870428,0.012366271018714613,0.7891156462585034,0.9995980808521264,0.3704705348971991,0.09183673469387756,3.2503216774265877,0.6801981806501758,0.6185945159576385,1.20414841042456,0.2519933838216498,-0.019537823452370495,-0.03360127648382777,-0.04222959864904401,-0.4208075929011394,0.8068668136810365,-0.41459246825810186,0.5681564462505933,0.5907073694061202,0.5729424546245445,0.7071910790860494,0.005545151793641525,-0.7070007276875283
