macro_f1,accuracy
0.28340427740607294,0.29713804713804715
0.28005801562789673,0.29797979797979796
0.3139264194343203,0.33080808080808083
0.28630883012870356,0.30134680134680136
0.29936952793455446,0.3114478114478115
0.29024886050746135,0.30976430976430974
0.29850639931756295,0.31313131313131315
0.2769421118441875,0.2887205387205387
0.29522419900868174,0.31313131313131315
0.2702790859025456,0.2895622895622896
0.2998995589729842,0.31734006734006737
0.2798999411750785,0.2937710437710438
0.30012738681204315,0.31986531986531985
0.29679270347121806,0.31565656565656564
0.3014489370755618,0.3164983164983165
0.28760601435951877,0.30387205387205385
0.29805808481863055,0.31313131313131315
0.2739633502015957,0.28619528619528617
0.29395648121128065,0.3122895622895623
0.28411455792449997,0.30134680134680136
0.2916049206247609,0.30723905723905726
0.31763530047672295,0.33585858585858586
0.2888007453085109,0.30387205387205385
0.27509052417378455,0.29545454545454547
0.28323415162143895,0.2996632996632997
0.3025050589680997,0.3223905723905724
0.30331652644461615,0.31734006734006737
0.2863207557906985,0.30134680134680136
0.30379728937096584,0.31986531986531985
0.2811856658231114,0.2996632996632997
0.29496747075776447,0.3106060606060606
0.28540884147192913,0.3047138047138047
0.3039726330363403,0.3223905723905724
0.3178582715534984,0.33585858585858586
0.3120888482249067,0.3274410774410774
0.30011429199706247,0.3164983164983165
0.29350271768332276,0.31397306397306396
0.28567320459845486,0.30387205387205385
0.31537216946598357,0.3324915824915825
0.2886016933037611,0.30387205387205385
0.3228151661724606,0.3333333333333333
0.299435415544516,0.31313131313131315
0.2839236174209183,0.29797979797979796
0.28749689632263137,0.30723905723905726
0.3090462482316285,0.32154882154882153
0.29948917201640873,0.31397306397306396
0.2843263202960781,0.30134680134680136
0.28849995594048944,0.30723905723905726
0.2897761825635002,0.30808080808080807
0.3098509183376805,0.32575757575757575
0.3009368826690799,0.3148148148148148
0.3019219952390269,0.3181818181818182
0.27992121859110314,0.2962962962962963
0.3037747810107323,0.3207070707070707
0.29330114782287764,0.31313131313131315
0.3101230934279103,0.32323232323232326
0.30680714488678545,0.3207070707070707
0.2917054539543735,0.30892255892255893
0.26556113999983616,0.28114478114478114
0.28984292484265745,0.3063973063973064
0.30725512153564777,0.32575757575757575
0.3050131091636375,0.3223905723905724
0.2668331955968686,0.2828282828282828
0.2852388994289268,0.3005050505050505
0.277155222620356,0.2946127946127946
0.3093000457299097,0.32407407407407407
0.28527816525857314,0.30134680134680136
0.2801965752858106,0.3005050505050505
0.2949412948302694,0.3106060606060606
0.2902830047118608,0.3063973063973064
0.31392904405154404,0.33164983164983164
0.2813611608468638,0.3005050505050505
0.281309258449808,0.3005050505050505
0.28758452634869325,0.3047138047138047
0.2910001066852697,0.30808080808080807
0.30808308356218084,0.32491582491582494
0.2988500988395458,0.3164983164983165
0.273588644844247,0.2904040404040404
0.2689085251562549,0.28703703703703703
0.3071872970775185,0.3223905723905724
0.278654970946189,0.29713804713804715
0.3085633999545016,0.32491582491582494
0.274238575531555,0.2904040404040404
0.27697697981214003,0.2946127946127946
0.29272656993703905,0.30892255892255893
0.2949347584503677,0.3122895622895623
0.28581879961967926,0.3055555555555556
0.28658228884734155,0.30387205387205385
0.2716919603436313,0.28535353535353536
0.2730519777727958,0.2904040404040404
0.289380543753978,0.30303030303030304
0.3136098380821736,0.3265993265993266
0.3019134540105228,0.32154882154882153
0.305920416596695,0.32491582491582494
0.2902376544829441,0.30976430976430974
0.296630944995599,0.30892255892255893
0.27419935545729707,0.29292929292929293
0.2819839868319034,0.29545454545454547
0.31072341685818355,0.32491582491582494
0.2940587804824901,0.3106060606060606
0.2988317255144701,0.3148148148148148
0.30349275035411183,0.31986531986531985
0.29232380328845364,0.30808080808080807
0.297856335087391,0.3122895622895623
0.27590797337195255,0.29208754208754206
0.27659916578906013,0.2962962962962963
0.3065575985923992,0.3223905723905724
0.2947874816865245,0.3114478114478115
0.3022587584479402,0.31902356902356904
0.2816223706931547,0.29292929292929293
0.3103454873249755,0.32323232323232326
0.29288658640341375,0.3114478114478115
