index,macro_f1,accuracy
209,0.17122703367634862,0.17592592592592593
210,0.1858529067283594,0.19023569023569023
211,0.15430466115338506,0.15824915824915825
212,0.16279586115063996,0.17087542087542087
213,0.1562481753568645,0.16077441077441076
214,0.18642204018975997,0.19023569023569023
215,0.16651739184679218,0.1717171717171717
216,0.16196257013897078,0.17003367003367004
217,0.1556614744684971,0.16245791245791247
218,0.16293635740772136,0.17087542087542087
219,0.16212806816998704,0.1691919191919192
220,0.16985278062142894,0.1750841750841751
221,0.1510707864069105,0.15404040404040403
222,0.18287696002733403,0.18518518518518517
223,0.16871831453430583,0.17424242424242425
224,0.1504446429500532,0.15151515151515152
225,0.16935060906826505,0.17255892255892255
226,0.17593618739772113,0.17676767676767677
227,0.1429383402090536,0.14562289562289563
228,0.165398275820578,0.1691919191919192
229,0.17046763001553034,0.17676767676767677
230,0.1707542665758093,0.17592592592592593
231,0.15226712553139385,0.15572390572390574
232,0.1737437905387467,0.18013468013468015
233,0.1580911010282464,0.16582491582491582
234,0.17485529119755625,0.18013468013468015
235,0.18573781633693942,0.1936026936026936
236,0.1411192749034228,0.14225589225589225
237,0.14692509850251836,0.15151515151515152
238,0.14734348329246505,0.14983164983164984
239,0.16685521446867382,0.17003367003367004
240,0.15435682597534686,0.16498316498316498
241,0.14372178343414804,0.15404040404040403
242,0.173474955123331,0.17424242424242425
243,0.14439977243108612,0.15235690235690236
244,0.17862878434518756,0.18097643097643099
245,0.1379900158488709,0.1414141414141414
246,0.17900091219830452,0.18181818181818182
247,0.17259806826342072,0.17592592592592593
248,0.16022767293157705,0.1675084175084175
249,0.17363070109221423,0.17676767676767677
250,0.15988122805993432,0.16077441077441076
251,0.164077642803824,0.16414141414141414
252,0.13816951389127133,0.14225589225589225
253,0.1599640547792629,0.16245791245791247
254,0.1597850689707729,0.1632996632996633
255,0.15175167664444936,0.15235690235690236
256,0.1592957781566879,0.1675084175084175
257,0.15326413990837492,0.16245791245791247
258,0.1681034923455584,0.1750841750841751
259,0.16237957203932354,0.16582491582491582
260,0.1477805195677304,0.15235690235690236
261,0.1537213310870927,0.1574074074074074
262,0.15453252189017627,0.16245791245791247
263,0.17661981957618123,0.18013468013468015
264,0.1715067206622052,0.17592592592592593
265,0.1643956243891231,0.1675084175084175
266,0.1473100823293361,0.14983164983164984
267,0.16482169935155455,0.17676767676767677
268,0.17307897700150146,0.1776094276094276
269,0.16944167219377915,0.17255892255892255
270,0.16597535199804414,0.1691919191919192
271,0.15180440392738043,0.15824915824915825
272,0.16218588861165875,0.17003367003367004
273,0.18904035165138425,0.19444444444444445
274,0.15957258840784744,0.16582491582491582
275,0.13002858876918508,0.13383838383838384
276,0.16764746747739054,0.1717171717171717
277,0.15925581631306676,0.16161616161616163
278,0.1481958777121907,0.1531986531986532
279,0.1679323548479399,0.17003367003367004
280,0.15323454949401838,0.1590909090909091
281,0.1461225065805671,0.14814814814814814
282,0.16873717664730437,0.17255892255892255
283,0.17320481615682828,0.1734006734006734
284,0.15705666000545407,0.1574074074074074
285,0.15790536716586792,0.15824915824915825
286,0.1407946747386979,0.14562289562289563
287,0.159950319960124,0.16245791245791247
288,0.17108655698500572,0.17424242424242425
289,0.13953028485398206,0.14562289562289563
