window_index,stage_name,feature,value,plotted_x
626,pre_SC,R1,3.59985650839413,2.2059802274914664
632,pre_SC,R1,3.805871952262063,2.1217778403503624
638,pre_SC,R1,5.59919698025147,2.2143797515932344
644,pre_SC,R1,4.528464559101045,2.0509965380065474
650,pre_SC,R1,4.149248026651121,2.104587518121949
656,pre_SC,R1,4.496428687305694,1.9162590998374989
662,pre_SC,R1,3.3473818180341137,1.9401054873744878
668,pre_SC,R1,4.148047306160292,1.8924055189119018
674,pre_SC,R1,3.691220537168848,1.887781725171536
680,pre_SC,R1,3.57353672712793,2.0004106167955853
686,pre_SC,R1,3.834540235486105,1.8118872826988375
692,pre_SC,R1,3.163745866398538,1.8408795146114652
698,pre_SC,R1,3.9846252123520056,1.9353047617927002
704,pre_SC,R1,4.234456321004984,2.135075091866922
710,pre_SC,R1,6.518316615678933,1.9767571177647953
716,pre_SC,R1,6.665746319963477,2.172632355123564
728,pre_SC,R1,5.1316735704094825,2.1498415369962687
734,pre_SC,R1,2.959714800396625,1.8164051484266754
740,pre_SC,R1,4.275516597233033,2.047083989412464
746,pre_SC,R1,3.1406645540613387,2.0351423521729735
752,pre_SC,R1,3.7960828735430914,2.1898207617424648
758,pre_SC,R1,3.589042087781157,1.9143787715541989
764,pre_SC,R1,3.626953064942595,1.822555497259752
770,pre_SC,R1,4.489775696614582,2.054275399869651
776,pre_SC,R1,5.530761839451516,2.048457151471366
782,pre_SC,R1,4.725330014884298,1.95096320402188
788,pre_SC,R1,4.222734858153381,2.1794596243727016
794,pre_SC,R1,3.4919185888478848,1.8832670657507804
800,pre_SC,R1,2.4558374283225803,2.1612185848529126
806,pre_SC,R1,4.566511549312317,2.053976974247646
812,pre_SC,R1,3.620572893037152,1.9938753792729578
818,pre_SC,R1,2.644819677607705,1.895285413978654
824,pre_SC,R1,2.969864581163284,1.8965657740930355
830,pre_SC,R1,3.4567998548989887,1.9613093028674
836,pre_SC,R1,2.233464736143218,2.0420071977089025
842,pre_SC,R1,4.839767199706516,2.0008458104352536
848,pre_SC,R1,3.477895540028581,1.9120713378769152
854,pre_SC,R1,4.485740170292894,2.0956344032534355
860,pre_SC,R1,3.714959392686795,2.203036784199001
866,pre_SC,R1,4.622890932857626,1.9084748877007314
872,pre_SC,R1,5.562471501646813,1.9424995105966893
878,pre_SC,R1,3.322783910392056,2.158630502246335
884,pre_SC,R1,3.340543039281505,1.7814569845014439
890,pre_SC,R1,3.707226276561377,1.9648279598482854
896,pre_SC,R1,4.292226304884901,1.8842613776900292
902,pre_SC,R1,4.213975230233465,2.0449058080182763
908,pre_SC,R1,2.950838211095492,2.1481851044411635
914,pre_SC,R1,5.316868114226908,1.883878939996947
920,pre_SC,R1,3.630036058887327,1.7725299751684616
926,pre_SC,R1,3.426081898493078,2.021251149501925
932,pre_SC,R1,3.9024334380937926,1.9417126000315579
938,pre_SC,R1,5.362475822727101,1.9538396822863806
944,pre_SC,R1,3.386312603994236,2.1165265017314554
950,pre_SC,R1,4.318112034042786,2.081708259772492
956,pre_SC,R1,2.9707403363081597,1.812556162462782
962,pre_SC,R1,3.3709306123581357,1.9404863494347797
968,pre_SC,R1,3.024208252970169,2.129572683375332
974,pre_SC,R1,3.0747497731217237,2.1424990564702395
980,pre_SC,R1,5.195433597351391,1.9408245839440703
986,pre_SC,R1,4.433432003000672,2.131109333628923
992,pre_SC,R1,4.587431695961256,1.8476391554480744
998,pre_SC,R1,4.451174334473963,2.117497598344702
1010,pre_SC,R1,3.803003449336557,1.9698661026722835
1016,pre_SC,R1,4.462442174619032,2.024894664512434
1022,pre_SC,R1,3.74700424456132,1.813877622678522
1028,pre_SC,R1,4.891042251097256,2.181293160647792
1034,pre_SC,R1,5.344167337358975,2.104937355960476
1040,pre_SC,R1,3.8003948156502414,1.771582476248329
1046,pre_SC,R1,6.940910512802135,2.2124562187213246
1052,pre_SC,R1,4.619233514727551,2.2175710374575623
1058,pre_SC,R1,3.356491391847204,2.023061324601118
1064,pre_SC,R1,6.428304933797491,2.027955371123224
1070,pre_SC,R1,4.020746068415359,1.849796614339029
1076,pre_SC,R1,3.5486835237572185,2.0893449192461713
1082,pre_SC,R1,4.809632464101414,2.0901494651269004
1088,pre_SC,R1,4.307379885675791,2.06161665389979
1094,pre_SC,R1,4.001519663018023,2.001099455715092
1100,pre_SC,R1,4.67715849947954,1.961505896080047
1106,pre_SC,R1,3.5603713723178347,2.0092216631293702
1112,pre_SC,R1,6.953307026062789,1.90197452289729
1118,pre_SC,R1,3.864329522235594,1.8184590985713278
1124,pre_SC,R1,2.930892893102984,2.2202443968635865
1130,pre_SC,R1,3.960105721216282,2.1964128547811534
1136,pre_SC,R1,4.615131703586475,1.9641490042692131
1142,pre_SC,R1,3.716258395071268,2.0813432487756094
1148,pre_SC,R1,5.974429413895654,1.829382942932766
1154,pre_SC,R1,3.78273858578267,1.8097070664860642
1160,pre_SC,R1,2.5364152074130786,1.81631736382846
1166,pre_SC,R1,2.679271765287281,2.2192874082799787
1172,pre_SC,R1,3.918840393227661,2.2007844023312577
1178,pre_SC,R1,3.6772683806376185,2.227387450684375
1184,pre_SC,R1,2.9717171105662312,1.9612368388439185
3,post_SC,R1,3.3720687885847864,3.01331799563915
9,post_SC,R1,4.534740132010832,3.1653228356055463
15,post_SC,R1,5.140910229881193,3.0394332869211924
21,post_SC,R1,6.029181323895441,2.7832277518346196
27,post_SC,R1,3.0781213762510835,2.9030778857604425
33,post_SC,R1,4.517560552346885,2.986653722293557
39,post_SC,R1,3.843207203914576,3.1330663288219935
45,post_SC,R1,3.796633626659288,2.776965326724883
51,post_SC,R1,4.287170866150827,3.0445477487584127
57,post_SC,R1,3.391300762864123,2.7854643337836644
63,post_SC,R1,3.3452092147302865,2.8886975028448463
69,post_SC,R1,4.982824163400416,3.0694916778784136
75,post_SC,R1,2.94104519017864,2.959605577419003
81,post_SC,R1,4.001887502975208,3.2023483527999246
87,post_SC,R1,3.810248867156144,3.048430522665511
93,post_SC,R1,2.469314774276434,2.8900924241146027
99,post_SC,R1,3.7097648222720654,2.8461589329631694
105,post_SC,R1,4.027567197005259,2.8953919636932666
111,post_SC,R1,3.2273422961821625,3.0164568006417785
117,post_SC,R1,4.417322835272252,3.0332829067826474
123,post_SC,R1,5.890036481233643,3.05164723334185
129,post_SC,R1,3.336487952522874,2.883058534296017
135,post_SC,R1,2.9316249577646607,3.0127680499830487
141,post_SC,R1,3.972433762212783,3.2017032110393706
147,post_SC,R1,8.258576667715467,2.955605276716421
153,post_SC,R1,3.698106216995837,3.0404489980302234
159,post_SC,R1,5.441246998803428,3.094560304542223
165,post_SC,R1,4.035964384187753,3.1672226664186622
171,post_SC,R1,3.850221937408022,3.1815650313006016
177,post_SC,R1,4.390321183409437,2.819325530947628
183,post_SC,R1,3.429053636591473,3.214597474236024
189,post_SC,R1,3.106728102810396,2.8484330750507043
195,post_SC,R1,3.0779741290180125,3.0019079452396698
201,post_SC,R1,7.023327614973812,3.039567222166156
207,post_SC,R1,4.138027145306522,2.925744858447424
213,post_SC,R1,4.867559364583959,3.017342246354958
219,post_SC,R1,4.870334527301639,3.156701903977194
225,post_SC,R1,7.099955266308822,3.0559038803748204
231,post_SC,R1,4.316306071292545,2.851474210424073
237,post_SC,R1,4.5382334798873805,3.115057864450185
243,post_SC,R1,2.700651175566487,2.8793333818220783
249,post_SC,R1,4.721278667549367,2.9249456329149766
255,post_SC,R1,4.811871775370777,2.992158316152712
261,post_SC,R1,4.377298947878708,3.1252736358398305
267,post_SC,R1,4.005100843136637,3.033279608862795
273,post_SC,R1,3.4805787231982555,2.7994785623328053
279,post_SC,R1,3.043588197282968,2.9975840622050227
285,post_SC,R1,3.381639715292054,3.2174628461858514
291,post_SC,R1,3.951123402826998,2.7849619093096876
297,post_SC,R1,3.5516345752843046,3.2295345192836273
303,post_SC,R1,3.7467116285768944,3.000791359488792
309,post_SC,R1,3.7072790554080655,3.0691485203469626
315,post_SC,R1,3.2296169657366067,2.793151978493111
321,post_SC,R1,2.86826987174556,3.1638006798023803
327,post_SC,R1,3.8851235608731294,3.0024083917626845
333,post_SC,R1,4.819477208303627,2.985325935076116
339,post_SC,R1,3.577350312584599,3.007380956651651
345,post_SC,R1,6.842405887312345,2.8399899790252183
351,post_SC,R1,5.504516815566036,2.8385971299575505
357,post_SC,R1,4.622695456283834,2.844676015662768
363,post_SC,R1,3.4200646630726736,3.0184070419231404
369,post_SC,R1,3.633874992107033,3.123063011895461
375,post_SC,R1,6.417887883467951,3.2137040332012625
381,post_SC,R1,3.6553064860947337,3.0436392753537653
387,post_SC,R1,6.070603390358145,2.783448620818516
393,post_SC,R1,5.806154521361489,3.173384853580237
399,post_SC,R1,3.250321677426588,3.174535174743315
405,post_SC,R1,4.578174735653768,2.9172338623063436
411,post_SC,R1,2.825453581942311,2.8624108675160174
417,post_SC,R1,3.4301364673674466,3.0660025898927206
423,post_SC,R1,4.26224153132772,3.1940188356822174
429,post_SC,R1,5.206206019946126,3.2091905695171103
435,post_SC,R1,2.630182899121466,3.1241440667651905
441,post_SC,R1,5.616347747689568,3.0855253092555754
447,post_SC,R1,3.044437211554924,3.028372643742567
453,post_SC,R1,3.513938851717274,2.868438918857212
459,post_SC,R1,3.00441470646176,3.141559426535371
465,post_SC,R1,2.911562619186211,2.8846488112107354
471,post_SC,R1,3.204070065514817,3.0298936390768647
477,post_SC,R1,4.043158724332538,3.0142432196521316
483,post_SC,R1,4.741813529389031,3.0723990888408763
489,post_SC,R1,4.475829406646618,2.981823613002639
495,post_SC,R1,3.574260241423329,3.1082736649690816
501,post_SC,R1,3.2350634489588046,2.8019271298083512
507,post_SC,R1,3.699740778611324,3.1318268105280973
513,post_SC,R1,6.853266693070164,2.813524704859999
519,post_SC,R1,3.379123613697676,3.1685344173624714
525,post_SC,R1,4.857526724373799,3.1084940034194455
531,post_SC,R1,4.326337380509001,3.0604746473258215
537,post_SC,R1,3.516854026389393,3.112619157656297
543,post_SC,R1,3.47564004711226,2.9260633175696587
549,post_SC,R1,3.0770157643146074,3.0991776849329087
555,post_SC,R1,3.723277455465466,3.1693244000127434
561,post_SC,R1,4.550858479687037,3.0271541687804695
567,post_SC,R1,2.6668811835681634,3.1039656898395926
573,post_SC,R1,4.07157193530662,3.216672714002526
579,post_SC,R1,3.5340578537142955,2.8625906993021366
585,post_SC,R1,3.988921435052837,3.2267654032265374
591,post_SC,R1,2.5551785079403877,3.0391658998272986
597,post_SC,R1,3.2807411562626108,2.883409491784363
603,post_SC,R1,2.974223952550348,2.8305423984463784
609,post_SC,R1,5.172101621811685,2.969700330451527
615,post_SC,R1,3.849029450786023,3.017193645110861
621,post_SC,R1,4.847991169853724,3.205270785328461
627,post_SC,R1,3.861966016854457,2.9242344499763973
633,post_SC,R1,3.3909599991161468,2.9333958219996488
639,post_SC,R1,3.3435851847261064,2.8646034662537834
645,post_SC,R1,3.4374936818597304,2.9575503039637248
651,post_SC,R1,5.6628853284558005,3.2227022111894064
657,post_SC,R1,2.6334851809777646,2.955922521851065
663,post_SC,R1,5.460988807589618,3.1443939135154313
669,post_SC,R1,3.065180781059296,2.8693091335205554
675,post_SC,R1,3.628282790669035,3.0646560620303016
681,post_SC,R1,5.355198784620354,3.1552786652307288
687,post_SC,R1,3.851906780495265,2.963805895992821
693,post_SC,R1,3.9979217413234593,3.121836005291091
699,post_SC,R1,3.144871362457144,2.9302397722590476
705,post_SC,R1,4.2314560546765945,2.9439089343324327
711,post_SC,R1,4.379592363782588,2.8064203826520333
717,post_SC,R1,4.570376728898511,3.024011568988196
723,post_SC,R1,3.38501128951878,3.124419161570225
729,post_SC,R1,4.920560080819579,2.926277105279679
735,post_SC,R1,3.4606047514330127,2.8646991323430444
741,post_SC,R1,2.8826674389224407,2.8747492500655274
747,post_SC,R1,3.86871076753215,3.175745385650318
753,post_SC,R1,3.8972572927376095,3.003793852181468
759,post_SC,R1,3.957780527257872,2.9615975172151696
765,post_SC,R1,3.132198697839397,2.7982222116929805
771,post_SC,R1,4.721917284482816,3.1028364993377164
777,post_SC,R1,3.398511694471042,3.1463417423186337
783,post_SC,R1,3.776207569410755,2.8712391517340454
789,post_SC,R1,4.294838875424327,2.803507470364893
795,post_SC,R1,4.319336010437378,2.7730964348037417
801,post_SC,R1,3.197646693071409,3.2213069468789004
807,post_SC,R1,3.390663545057837,2.9303521881332855
813,post_SC,R1,4.2244947003627225,2.9604513300710673
819,post_SC,R1,5.2460845029283,3.224668397018426
825,post_SC,R1,3.1175990958079973,3.221723507585925
831,post_SC,R1,2.8488238798480188,3.1934877645716777
837,post_SC,R1,3.3215930746542663,3.2168336665711323
843,post_SC,R1,4.789209990246165,2.858802173527987
849,post_SC,R1,4.860154879937085,2.994498361835844
855,post_SC,R1,3.05748590229626,2.833327974136651
861,post_SC,R1,5.608936584461562,2.952946986021999
867,post_SC,R1,4.757430609467406,3.1157658994476165
873,post_SC,R1,3.215786135442308,2.998467683083562
879,post_SC,R1,5.08773903314227,3.1973488277428794
885,post_SC,R1,4.6966403710159055,2.9102995696555998
891,post_SC,R1,5.488849228877975,2.8317279065938092
897,post_SC,R1,4.024409000684032,3.0502535856477215
903,post_SC,R1,4.825612776533088,2.795159840434404
909,post_SC,R1,2.993587868312144,2.847050070505144
915,post_SC,R1,3.852919120055004,2.8568253489136533
921,post_SC,R1,6.5211825847491465,2.878492481666655
927,post_SC,R1,2.875265408991268,3.2168126595610276
933,post_SC,R1,4.855827681163665,3.088199710436346
939,post_SC,R1,5.331895462670248,2.9626569351768666
945,post_SC,R1,6.078127407105153,2.9663615866362605
951,post_SC,R1,4.708472634598378,2.979591572391386
957,post_SC,R1,5.393031964410841,3.1410592068554846
963,post_SC,R1,2.9417249615653867,3.2025341237087623
969,post_SC,R1,3.1514728930961744,2.910464696774881
975,post_SC,R1,3.533870518874578,3.04794470016187
981,post_SC,R1,3.557798382625967,3.117607656270332
987,post_SC,R1,3.322051042834232,2.8980669815691242
993,post_SC,R1,2.6579517370251358,2.8130053543604534
999,post_SC,R1,3.0810913477646995,3.009247547092353
1005,post_SC,R1,4.64636849575487,3.000786642537709
1011,post_SC,R1,2.625905555918752,2.856645345841875
1017,post_SC,R1,4.570886626421076,3.153421383140898
1023,post_SC,R1,4.188937981259833,3.0131438195721647
1029,post_SC,R1,3.91323908462306,2.827313293474412
1035,post_SC,R1,3.6225481909140016,2.9175085373018073
1041,post_SC,R1,3.8007976760176194,3.1123286082799275
1047,post_SC,R1,5.087946722619484,2.9327044771658883
1053,post_SC,R1,4.0364306256693805,3.1547922431390414
1059,post_SC,R1,5.0410144806858765,3.171669952255565
1065,post_SC,R1,3.198203359758556,3.1002899830370825
1071,post_SC,R1,4.9118955118000125,2.834294326232402
1077,post_SC,R1,3.3932732578796427,3.107821946083787
1083,post_SC,R1,3.7758180256371774,3.153172563923436
1089,post_SC,R1,3.099719471008771,3.1890211936265027
1095,post_SC,R1,2.722394183702328,3.1431486707269847
1101,post_SC,R1,3.0961961618062217,3.116206073533038
1107,post_SC,R1,3.7164460963486032,3.2083445886969786
1113,post_SC,R1,3.5837925301462192,3.115168940106826
1119,post_SC,R1,2.890039998200403,2.961331017186548
1125,post_SC,R1,4.021760607734687,3.183328648138509
1131,post_SC,R1,4.103184966166621,3.173195937142263
1137,post_SC,R1,5.667821183376885,3.1200469917625138
1143,post_SC,R1,3.219225744195505,3.0183112012246296
1149,post_SC,R1,3.655083987123588,3.062352782235818
1155,post_SC,R1,4.116037436599814,3.2212164295014865
1161,post_SC,R1,3.9381146879355273,2.8589237170539734
1167,post_SC,R1,2.9336267410811203,3.196072010873104
1173,post_SC,R1,3.662702346142255,2.7810978652101066
1179,post_SC,R1,4.138488410122391,2.9701515403438252
1185,post_SC,R1,3.605155189448289,2.948321382607362
4,pre_GO,R1,8.317359531221404,4.028357784024222
10,pre_GO,R1,3.12687425791039,3.9488576392185584
16,pre_GO,R1,4.262785796175942,3.973141999035045
22,pre_GO,R1,5.467018019891192,3.773724957251877
28,pre_GO,R1,4.890487734661049,4.217940138726523
34,pre_GO,R1,3.5298685166545143,4.196684185101143
40,pre_GO,R1,3.858860883868572,3.906114772437665
46,pre_GO,R1,3.6657361227629854,3.967462383419361
52,pre_GO,R1,3.300679146062284,3.8530129810142357
58,pre_GO,R1,5.436073181082645,4.16060980323276
64,pre_GO,R1,2.8007311048884227,3.810008858000376
70,pre_GO,R1,3.142367186204841,4.218069617891954
76,pre_GO,R1,2.960202287743148,4.18672258544221
82,pre_GO,R1,3.006413741942147,4.215170409928547
88,pre_GO,R1,5.471589825952679,4.032870623288021
94,pre_GO,R1,4.193008920375524,3.8984370495609735
100,pre_GO,R1,4.888962026866611,3.837600840098445
106,pre_GO,R1,2.699898775165187,4.0604150762247055
112,pre_GO,R1,3.7346924442767313,4.104193744061627
118,pre_GO,R1,3.538297943043477,4.180984462638113
124,pre_GO,R1,3.244620522097856,4.126973550946739
130,pre_GO,R1,3.2158459026061554,3.780737187848944
136,pre_GO,R1,3.538595030774814,4.165796312650521
142,pre_GO,R1,3.3847077027306343,3.92683069473951
148,pre_GO,R1,3.085165636448693,4.124078792354744
154,pre_GO,R1,2.641130128363887,3.8409399260328585
160,pre_GO,R1,3.3473984025591723,3.7921918272374717
166,pre_GO,R1,3.048301102303215,4.178971792146205
172,pre_GO,R1,3.3845046691739222,4.199679309018281
178,pre_GO,R1,3.5595410620715398,3.999684952943618
184,pre_GO,R1,6.349476011747584,4.198922218078085
190,pre_GO,R1,4.812862553700177,4.07909213519372
196,pre_GO,R1,4.261384183477893,4.086197504733081
202,pre_GO,R1,6.129140730234192,3.842416372703076
208,pre_GO,R1,3.4914013163381195,4.101442108433023
214,pre_GO,R1,4.014326758555923,3.780825825628342
220,pre_GO,R1,3.7627182406981374,3.9610475370160287
226,pre_GO,R1,3.7831237633776977,3.977620110583383
232,pre_GO,R1,3.627586308641114,4.2115572490760425
238,pre_GO,R1,4.494630069792087,4.218191623236082
244,pre_GO,R1,4.37058218350449,3.92999874900205
250,pre_GO,R1,3.873646041136201,3.8513640511692304
256,pre_GO,R1,3.537860202548828,4.1137157307916015
262,pre_GO,R1,4.942983123974712,3.789662598505812
268,pre_GO,R1,3.636101028103352,4.052121975002112
274,pre_GO,R1,2.502610500951413,3.9692669010132895
280,pre_GO,R1,3.44283643409108,3.8636560357811027
286,pre_GO,R1,3.3894887620363816,3.954867546558919
292,pre_GO,R1,3.778757175347368,4.176498902077799
298,pre_GO,R1,4.175829664270113,3.9193531876757204
304,pre_GO,R1,4.2551160263684,3.8105584794933116
310,pre_GO,R1,3.508805342765746,4.037434835673748
316,pre_GO,R1,3.784670819928223,4.00866253709379
322,pre_GO,R1,3.994785524601712,3.9891952904466237
328,pre_GO,R1,3.060964372891841,4.083333988950678
334,pre_GO,R1,4.317075636260923,4.128602427470752
340,pre_GO,R1,3.555022889554015,3.818419859053842
346,pre_GO,R1,3.677243903350611,4.2062797308671875
352,pre_GO,R1,3.3850210671626204,4.1309651211712
358,pre_GO,R1,3.786773052696822,4.21138887953147
364,pre_GO,R1,7.795169487060336,4.192012371706014
370,pre_GO,R1,5.670061827360714,4.080576586148432
376,pre_GO,R1,2.836817258238661,4.194122766406406
382,pre_GO,R1,3.246207864840783,3.8579007427433196
388,pre_GO,R1,3.9271931178522457,4.041882545557076
394,pre_GO,R1,3.050139218015378,3.9154564126621585
400,pre_GO,R1,2.8321778891351785,4.059222017123811
406,pre_GO,R1,3.480321771263261,4.1142810523208455
412,pre_GO,R1,3.285339924643544,4.132106820010399
418,pre_GO,R1,3.7188542627367447,3.8870950764166476
424,pre_GO,R1,3.4145586009232,4.066085019764962
430,pre_GO,R1,3.357527056745086,4.174287163430974
436,pre_GO,R1,4.131221552380266,3.8830165214186176
442,pre_GO,R1,5.479561656041327,4.050770032746293
448,pre_GO,R1,2.98274043531904,3.8235182638534964
454,pre_GO,R1,6.284172285502211,3.783121665043668
460,pre_GO,R1,3.249323836478765,3.8417969052752188
466,pre_GO,R1,4.137643777948388,3.8209011330371094
472,pre_GO,R1,4.040367429270965,3.8033744003616246
478,pre_GO,R1,4.246923110917565,3.871477925129837
484,pre_GO,R1,3.233008957467866,4.198295441521441
490,pre_GO,R1,4.771233747012389,4.036336736300173
496,pre_GO,R1,3.6567945563309534,3.94322133579336
502,pre_GO,R1,4.584787997837157,4.139001306032682
508,pre_GO,R1,3.6320262333697926,3.8252848354954314
