recording,outer_fold,inner_fold,p,pole_index,real,imaginary,magnitude,frequency_hz
monkeyM_session-o080506002-22_lfp-1,0,0,12,0,-0.7663280655413058,0.0,0.7663280655413058,500.0
monkeyM_session-o080506002-22_lfp-1,0,0,12,1,0.5243362009677321,0.7222801540976755,0.892534073662533,150.06218401166575
monkeyM_session-o080506002-22_lfp-1,0,0,12,2,0.5243362009677321,-0.7222801540976755,0.892534073662533,-150.06218401166575
monkeyM_session-o080506002-22_lfp-1,0,0,12,3,0.7981555786950609,0.4820300296220385,0.9324190459549134,86.4695384042318
monkeyM_session-o080506002-22_lfp-1,0,0,12,4,0.7981555786950609,-0.4820300296220385,0.9324190459549134,-86.4695384042318
monkeyM_session-o080506002-22_lfp-1,0,0,12,5,0.9041280352853848,0.3433600297421605,0.9671316426493072,57.76454878515352
monkeyM_session-o080506002-22_lfp-1,0,0,12,6,0.9041280352853848,-0.3433600297421605,0.9671316426493072,-57.76454878515352
monkeyM_session-o080506002-22_lfp-1,0,0,12,7,0.9823731006731784,0.0,0.9823731006731784,0.0
monkeyM_session-o080506002-22_lfp-1,0,0,12,8,0.9621900465662636,0.174585599504931,0.9779007195342913,28.567241000302264
monkeyM_session-o080506002-22_lfp-1,0,0,12,9,0.9621900465662636,-0.174585599504931,0.9779007195342913,-28.567241000302264
monkeyM_session-o080506002-22_lfp-1,0,0,12,10,0.9207207563347116,0.2171278180763458,0.9459763213358768,36.85908364256375
monkeyM_session-o080506002-22_lfp-1,0,0,12,11,0.9207207563347116,-0.2171278180763458,0.9459763213358768,-36.85908364256375
monkeyM_session-o080506002-22_lfp-1,0,1,12,0,-0.7557704530209021,0.0,0.7557704530209021,500.0
monkeyM_session-o080506002-22_lfp-1,0,1,12,1,0.5259875545734894,0.7210063894549598,0.8924758378808227,149.69042873813876
monkeyM_session-o080506002-22_lfp-1,0,1,12,2,0.5259875545734894,-0.7210063894549598,0.8924758378808227,-149.69042873813876
monkeyM_session-o080506002-22_lfp-1,0,1,12,3,0.8006039150712565,0.4823986808428219,0.9347058981874024,86.30775506198545
monkeyM_session-o080506002-22_lfp-1,0,1,12,4,0.8006039150712565,-0.4823986808428219,0.9347058981874024,-86.30775506198545
monkeyM_session-o080506002-22_lfp-1,0,1,12,5,0.9054616853467364,0.3425720546341931,0.9680994144442217,57.565604537758624
monkeyM_session-o080506002-22_lfp-1,0,1,12,6,0.9054616853467364,-0.3425720546341931,0.9680994144442217,-57.565604537758624
